"species","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Poa sudicola Edgar","6","2.526523","0.178179","0.072741","0.036695"
"Chionochloa defracta Connor","3","2.66035","0.082619","0.0477","0.073389"
"Agrostis personata Edgar","23","2.557525","0.209204","0.043622","0.009573"
"Fuchsia excorticata (J.R.Forst. & G.Forst.) L.fil.","35","2.742705","0.319734","0.054045","0.006291"
"Aciphylla squarrosa J.R.Forst. & G.Forst.","18","2.817261","0.244071","0.057528","0.012232"
"Aciphylla similis Cheeseman","7","2.567125","0.217435","0.082183","0.031453"
"Chionochloa cheesemanii (Hack.) Zotov","6","2.82539","0.136087","0.055557","0.036695"
"Epilobium chlorifolium Hausskn.","20","2.649486","0.233221","0.05215","0.011008"
"Rytidosperma gracile (Hook.f.) Connor & Edgar","41","2.78249","0.264808","0.041356","0.00537"
"Aciphylla pinnatifida Petrie","3","2.498514","0.203075","0.117245","0.073389"
"Fuchsia colensoi Hook.fil.","14","2.766847","0.26466","0.070733","0.015726"
"Anisotome aromatica Hook.fil.","16","2.709959","0.297721","0.07443","0.01376"
"Chaerophyllum novae-zelandiae K.F.Chung","10","2.721264","0.304459","0.096278","0.022017"
"Festuca luciarum Connor","1","2.833213",NA,NA,"0.220168"
"Chionochloa pallens Zotov","8","2.621674","0.197132","0.069697","0.027521"
"Chionochloa teretifolia (Petrie) Zotov","2","2.381087","0.260021","0.183863","0.110084"
"Aciphylla monroi Hook.fil.","11","2.601591","0.196534","0.059257","0.020015"
"Epilobium macropus Hook.","11","2.61277","0.172192","0.051918","0.020015"
"Lepidium sisymbrioides Hook.f.","4","2.617768","0.326915","0.163458","0.055042"
"Chionochloa crassiuscula (Kirk) Zotov","5","2.434437","0.211221","0.094461","0.044034"
"Aciphylla kirkii Buchanan","1","2.397895",NA,NA,"0.220168"
"Lepidium crassum Heenan & de Lange","1","2.302585",NA,NA,"0.220168"
"Rytidosperma pumilum (Kirk) Connor & Edgar","11","2.561225","0.195467","0.058936","0.020015"
"Trisetum youngii Hook.f.","8","2.657523","0.242055","0.085579","0.027521"
"Gingidia montana (J.R.Forst. & G.Forst.) J.W.Dawson","17","2.722553","0.270523","0.065611","0.012951"
"Aciphylla congesta Cheeseman","3","2.482584","0.083551","0.048238","0.073389"
"Poa subvestita (Hack.) Edgar","8","2.600691","0.21574","0.076276","0.027521"
"Agrostis muscosa Kirk","16","2.652859","0.274158","0.06854","0.01376"
"Chaerophyllum ramosum (Hook.fil.) K.F.Chung","21","2.726744","0.248947","0.054325","0.010484"
"Agrostis petriei Hack.","6","2.545466","0.1261","0.05148","0.036695"
"Lepidium tenuicaule Kirk","5","2.752523","0.225382","0.100794","0.044034"
"Aciphylla lyallii Hook.fil.","6","2.520866","0.26808","0.109443","0.036695"
"Chaerophyllum colensoi (Hook.fil.) K.F.Chung","24","2.712428","0.239925","0.048974","0.009174"
"Anisotome filifolia (Hook.fil.) Cockayne & Laing","7","2.526376","0.252475","0.095427","0.031453"
"Epilobium porphyrium G.Simpson","11","2.643014","0.182937","0.055158","0.020015"
"Simplicia laxa Kirk","3","2.66035","0.082619","0.0477","0.073389"
"Lepidium juvencum Heenan & de Lange","1","2.302585",NA,NA,"0.220168"
"Poa novae-zelandiae Hack.","15","2.578689","0.21445","0.055371","0.014678"
"Cardamine bilobata Kirk","9","2.538344","0.243876","0.081292","0.024463"
"Aciphylla horrida W.R.B.Oliv.","9","2.471994","0.170156","0.056719","0.024463"
"Aciphylla hectori Buchanan","5","2.759585","0.181978","0.081383","0.044034"
"Plagianthus divaricatus J.R.Forst. & G.Forst.","21","2.758041","0.263621","0.057527","0.010484"
"Chionochloa macra Zotov","8","2.584449","0.199856","0.07066","0.027521"
"Scandia rosifolia (Hook.) J.W.Dawson","11","2.984664","0.215268","0.064906","0.020015"
"Chionochloa antarctica (Hook.f.) Zotov","3","2.415694","0.193386","0.111651","0.073389"
"Aciphylla subflabellata W.R.B.Oliv.","8","2.518069","0.326105","0.115296","0.027521"
"Poa imbecilla Spreng.","21","2.742227","0.26124","0.057007","0.010484"
"Aciphylla montana J.B.Armstr.","4","2.479348","0.123735","0.061868","0.055042"
"Fuchsia procumbens R.Cunn.","1","3.091042",NA,NA,"0.220168"
"Rytidosperma unarede (Raoul) Connor & Edgar","26","2.907178","0.347078","0.068068","0.008468"
"Aciphylla colensoi Hook.fil.","15","2.670631","0.227336","0.058698","0.014678"
"Poa cockayneana Petrie","5","2.685557","0.408273","0.182585","0.044034"
"Poa lindsayi Hook.f.","13","2.657275","0.208478","0.057821","0.016936"
"Hierochloe brunonis Hook.f.","2","2.381087","0.260021","0.183863","0.110084"
"Plagianthus regius Hochr.","14","2.887084","0.243447","0.065064","0.015726"
"Rytidosperma maculatum (Zotov) Connor & Edgar","5","2.6118","0.321994","0.144","0.044034"
"Poa astonii Petrie","5","2.535415","0.187741","0.08396","0.044034"
"Rytidosperma telmaticum Connor & Molloy","2","2.623512","0.453859","0.320927","0.110084"
"Rytidosperma setifolium (Hook.f.) Connor & Edgar","27","2.711957","0.232365","0.044719","0.008154"
"Hierochloe novae-zelandiae Gand.","15","2.584565","0.262529","0.067785","0.014678"
"Epilobium pernitens Cockayne & Allan","10","2.520591","0.256109","0.080989","0.022017"
"Aciphylla traillii Kirk","1","2.564949",NA,NA,"0.220168"
"Cortaderia toetoe Zotov","1","2.772589",NA,NA,"0.220168"
"Poa litorosa Cheeseman","1","2.197225",NA,NA,"0.220168"
"Epilobium melanocaulon Hook.","18","2.696987","0.230633","0.054361","0.012232"
"Epilobium chionanthum Hausskn.","24","2.790582","0.228245","0.04659","0.009174"
"Festuca multinodis Petrie & Hack.","6","2.805735","0.270319","0.110357","0.036695"
"Trisetum drucei Edgar","6","2.754156","0.202316","0.082595","0.036695"
"Anisotome flexuosa J.W.Dawson","13","2.596191","0.272936","0.075699","0.016936"
"Poa cita Edgar","27","2.778872","0.274873","0.052899","0.008154"
"Rytidosperma corinum Connor & Edgar","7","2.691726","0.23386","0.088391","0.031453"
"Rytidosperma australe (Petrie) Connor & Edgar","20","2.850955","0.344805","0.077101","0.011008"
"Chionochloa rubra Zotov","8","2.636162","0.219864","0.077734","0.027521"
"Epilobium microphyllum A.Rich.","20","2.739523","0.305705","0.068358","0.011008"
"Poa anceps G.Forst.","12","2.811431","0.189246","0.054631","0.018347"
"Cortaderia fulvida (Buchanan) Zotov","7","2.878671","0.166164","0.062804","0.031453"
"Epilobium brunnescens (Cockayne) Raven & Engelhorn","16","2.667133","0.29757","0.074392","0.01376"
"Bambusa moreheadiana F.M.Bailey","1","4.110874",NA,NA,"0.220168"
"Aciphylla dissecta (Kirk) W.R.B.Oliv.","1","2.995732",NA,NA,"0.220168"
"Lepidium kirkii Petrie","1","3.091042",NA,NA,"0.220168"
"Anisotome imbricata (Hook.fil.) Cockayne","10","2.606426","0.153611","0.048576","0.022017"
"Chionochloa rigida (Raoul) Zotov","14","2.671068","0.288001","0.076972","0.015726"
"Aciphylla dobsonii Hook.fil.","5","2.531745","0.214896","0.096104","0.044034"
"Epilobium crassum Hook.fil.","4","2.513321","0.177645","0.088822","0.055042"
"Chionochloa australis (Buchanan) Zotov","6","2.699109","0.146793","0.059928","0.036695"
"Epilobium rostratum Cheeseman","6","2.554839","0.156993","0.064092","0.036695"
"Cardamine lacustris (Garn.-Jones & P.N.Johnson) Heenan","2","2.696814","0.557524","0.394229","0.110084"
"Epilobium tasmanicum Hausskn.","15","2.708891","0.329398","0.08505","0.014678"
"Poa dipsacea Petrie","3","2.598686","0.219611","0.126792","0.073389"
"Epilobium insulare Hausskn.","15","2.793031","0.265025","0.068429","0.014678"
"Hierochloe equiseta Zotov","5","2.555302","0.30723","0.137397","0.044034"
"Lignocarpa diversifolia (Cheeseman) J.W.Dawson","1","2.397895",NA,NA,"0.220168"
"Poa foliosa (Hook.f.) Hook.f.","5","2.516924","0.208093","0.093062","0.044034"
"Poa hesperia Edgar","5","2.43104","0.081093","0.036266","0.044034"
"Epilobium brevipes Hook.fil.","6","2.553431","0.168756","0.068894","0.036695"
"Festuca actae Connor","1","3.044522",NA,NA,"0.220168"
"Primula denticulata Sm.","24","4.30005","0.295948","0.06041","0.009174"
"Gingidia decipiens (Hook.fil.) J.W.Dawson","11","2.55169","0.170445","0.051391","0.020015"
"Chionochloa ovata (Buchanan) Zotov","3","2.43439","0.257361","0.148587","0.073389"
"Chionochloa conspicua (G.Forst.) Zotov","17","2.899502","0.234208","0.056804","0.012951"
"Poa spania Edgar & Molloy","1","3.044522",NA,NA,"0.220168"
"Hierochloe fusca Zotov","3","2.633669","0.404417","0.23349","0.073389"
"Cortaderia richardii (Endl.) Zotov","2","2.967447","0.464413","0.32839","0.110084"
"Melanoselinum decipiens (Schrad. & J.C.Wendl.) Hoffm.","10","2.980971","0.506828","0.160273","0.022017"
"Epilobium komarovianum Leveille","18","2.744488","0.242469","0.05715","0.012232"
"Gingidia trifoliolata (Hook.)","3","2.379622","0.230771","0.133236","0.073389"
"Aciphylla simplex Petrie","1","2.772589",NA,NA,"0.220168"
"Chionochloa flavescens Zotov","12","2.679943","0.248493","0.071734","0.018347"
"Cyrtococcum oxyphyllum (Hochst. ex Steud.) Stapf","104","3.879172","0.55676","0.054595","0.002117"
"Anisotome lyallii Hook.fil.","6","2.539879","0.169436","0.069172","0.036695"
"Lepidium flexicaule Kirk","6","2.961205","0.149098","0.060869","0.036695"
"Triodia desertorum (C.E.Hubb.) Lazarides","10","3.45105","0.208118","0.065813","0.022017"
"Epilobium wilsonii Petrie","2","2.827996","0.372004","0.263047","0.110084"
"Entelea arborescens R.Br.","17","2.955644","0.21833","0.052953","0.012951"
"Lepturus repens (G.Forst.) R.Br.","62","4.024341","0.519383","0.065962","0.003551"
"Chrysopogon aciculatus (Retz.) Trin.","137","3.894526","0.575842","0.049198","0.001607"
"Poa acicularifolia Buchanan","3","2.654371","0.154882","0.089421","0.073389"
"Epilobium gracilipes Kirk","9","2.626553","0.170098","0.056699","0.024463"
"Agrostis imbecilla Zotov","6","2.536724","0.197637","0.080685","0.036695"
"Epilobium angustum (Cheeseman) Raven & Engelhorn","5","2.495281","0.125372","0.056068","0.044034"
"Petunia scheideana L.B.Sm. & Downs","10","2.926665","0.209446","0.066233","0.022017"
"Salvia lachnostachys Benth.","8","2.975383","0.294655","0.104176","0.027521"
"Nematanthus wettsteinii (Fritsch) H.E.Moore","5","3.51284","0.290316","0.129833","0.044034"
"Croton ceanothifolius Baill.","26","3.365683","0.706889","0.138632","0.008468"
"Croton pallidulus Baill.","15","3.304498","0.683957","0.176597","0.014678"
"Poa holciformis J.Presl","18","3.991579","0.524555","0.123639","0.012232"
"Abutilon amoenum K.Schum.","13","2.904983","0.371088","0.102921","0.016936"
"Hypericum ternum A.St.-Hil.","12","3.424416","0.696446","0.201047","0.018347"
"Grewia inaequilatera Garcke","21","4.58164","0.154308","0.033673","0.010484"
"Grewia monticola Sond.","32","4.418666","0.248352","0.043903","0.00688"
"Impatiens sodenii Engl. & Warb. ex Engl.","13","4.254733","0.237888","0.065978","0.016936"
"Bromus japonicus Thunb.","98","3.705329","0.564325","0.057005","0.002247"
"Stipa regeliana Hack.","35","4.538887","0.263582","0.044553","0.006291"
"Tzeltalia amphitricha (Bitter) E.Estrada & M.Martínez","4","4.303747","0.239431","0.119716","0.055042"
"Elymus thoroldianus (Oliv.) G.Singh","2","4.828282","0.011314","0.008","0.110084"
"Heracleum millefolium Diels","41","4.609238","0.196807","0.030736","0.00537"
"Nicotiana acuminata (Graham) Hook.","18","4.421127","0.289395","0.068211","0.012232"
"Solanum multiinterruptum Bitter","1","4.787492",NA,NA,"0.220168"
"Deprea paneroi Benítez & M.Martínez","2","4.174979","0.45938","0.324831","0.110084"
"Calibrachoa sellowiana (Sendtn.) Wijsman","11","2.834044","0.252949","0.076267","0.020015"
"Bupleurum malconense R.H.Shan & Y.Li","12","4.513573","0.146806","0.042379","0.018347"
"Salvia roborowskii Maxim.","44","4.568017","0.16141","0.024333","0.005004"
"Urochloa setigera (Retz.) Stapf","9","4.445454","0.073378","0.024459","0.024463"
"Cardamine oligosperma Nutt.","131","3.915383","0.474775","0.041481","0.001681"
"Oryzopsis pungens (Torr. ex Spreng.) Hitchc.","92","3.529364","0.523154","0.054543","0.002393"
"Hedyotis vestita R.Br. ex G.Don","2","4.030428","0.632025","0.446909","0.110084"
"Microchirita hamosa (R.Br.) Yin Z.Wang","11","4.533106","0.190544","0.057451","0.020015"
"Solanum herculeum Bohs","5","4.201885","0.084828","0.037936","0.044034"
"Galium innocuum Miq.","4","4.367957","0.221528","0.110764","0.055042"
"Atropanthe sinensis (Hemsl.) Pascher","5","4.123153","0.099657","0.044568","0.044034"
"Cirsium scabrum (Poir.) Bonnet & Barratte","10","4.069325","0.170959","0.054062","0.022017"
"Lepidium brachyotum (Kar. & Kir.) Al-Shehbaz","1","3.295837",NA,NA,"0.220168"
"Rhynchoglossum obliquum Blume","79","4.061719","0.583225","0.065618","0.002787"
"Hyoscyamus muticus L.","7","4.540521","0.221329","0.083654","0.031453"
"Solanum paposanum Phil.","9","4.739418","0.269595","0.089865","0.024463"
"Microchirita involucrata (Craib) Yin Z.Wang","8","4.05685","0.20431","0.072234","0.027521"
"Draba praealta Greene","67","3.650746","0.378984","0.0463","0.003286"
"Oryza rufipogon Griff.","78","4.405414","0.432681","0.048991","0.002823"
"Oryza glumipatula Steud.","9","4.143141","0.108688","0.036229","0.024463"
"Anisodus tanguticus (Maxim.) Pascher","37","4.589591","0.196877","0.032366","0.00595"
"Chrysopogon fulvus (Spreng.) Chiov.","6","4.492035","0.40978","0.167292","0.036695"
"Chloris barbata Sw.","70","4.212195","0.542058","0.064788","0.003145"
"Eragrostis curvula (Schrad.) Nees","96","4.146229","0.531442","0.05424","0.002293"
"Grewia papuana Burret","14","4.491837","0.231824","0.061958","0.015726"
"Larnax hawkesii Hunz.","5","2.918347","0.259421","0.116017","0.044034"
"Spinifex littoreus (Burm.f.) Merr.","32","3.975978","0.546948","0.096688","0.00688"
"Puelia olyriformis (Franch.) Clayton","49","3.864958","0.4109","0.0587","0.004493"
"Poa reflexa Vasey & Scribn.","50","3.319797","0.478956","0.067735","0.004403"
"Stipagrostis ciliata (Desf.) De Winter","64","4.270055","0.509404","0.063676","0.00344"
"Solanum tomentosum L.","44","3.867569","0.534521","0.080582","0.005004"
"Eragrostis tef (Zuccagni) Trotter","19","4.468009","0.325234","0.074614","0.011588"
"Pennisetum massaicum Stapf","4","4.537163","0.096259","0.04813","0.055042"
"Stipagrostis uniplumis (Licht.) De Winter","89","4.519914","0.327871","0.034754","0.002474"
"Chrysopogon sylvaticus C.E.Hubb.","20","4.110418","0.363034","0.081177","0.011008"
"Urochondra setulosa (Trin.) C.E.Hubb.","5","4.490334","0.322322","0.144147","0.044034"
"Stipa calamagrostis (L.) Wahlenb.","18","3.41324","0.331704","0.078183","0.012232"
"Digitaria exilis (Kippist) Stapf","19","4.602532","0.216254","0.049612","0.011588"
"Impatiens palpebrata Hook.fil.","13","4.139595","0.112601","0.03123","0.016936"
"Brachypodium arbuscula Gay ex Knoche","1","4.369448",NA,NA,"0.220168"
"Ehrharta brevifolia Schrad.","10","3.989538","0.212559","0.067217","0.022017"
"Dinebra retroflexa (Vahl) Panz.","47","4.598888","0.358776","0.052333","0.004684"
"Impatiens fischeri Warb.","4","3.87961","0.179102","0.089551","0.055042"
"Kohautia longifolia Klotzsch","19","4.554457","0.177212","0.040655","0.011588"
"Danthoniopsis dinteri (Pilg.) C.E.Hubb.","19","4.631984","0.204545","0.046926","0.011588"
"Brachiaria lata (Schumach.) C.E.Hubb.","102","4.597215","0.356546","0.035303","0.002159"
"Stipagrostis anomala De Winter","21","4.181729","0.487269","0.106331","0.010484"
"Digitaria setigera Roth","77","3.82622","0.567738","0.0647","0.002859"
"Lycium oxycarpum Dunal","25","3.853858","0.418339","0.083668","0.008807"
"Gigantochloa wrayi Gamble","3","3.849997","0.384185","0.221809","0.073389"
"Lophatherum gracile Brongn.","216","3.805926","0.537088","0.036544","0.001019"
"Panicum notatum Retz.","50","4.208204","0.383819","0.05428","0.004403"
"Ischaemum muticum L.","108","3.584767","0.572876","0.055125","0.002039"
"Dignathia hirtella Stapf","7","4.595404","0.207578","0.078457","0.031453"
"Schizostachyum blumei Nees","8","2.937351","0.661326","0.233814","0.027521"
"Croton argyratus Blume","94","3.525543","0.5783","0.059647","0.002342"
"Croton kongkandanus Esser","2","4.14389","0.245505","0.173598","0.110084"
"Croton caudatus Geiseler","78","3.651222","0.617602","0.06993","0.002823"
"Impatiens platypetala Lindl.","47","3.874306","0.374903","0.054685","0.004684"
"Impatiens hawkeri W.Bull","48","3.034404","0.460054","0.066403","0.004587"
"Rhynchotechum discolor (Maxim.) B.L.Burtt","22","3.814983","0.492288","0.104956","0.010008"
"Solanum havanense Jacq.","12","3.804644","0.448857","0.129574","0.018347"
"Croton crassifolius Geiseler","19","4.277958","0.162059","0.037179","0.011588"
"Oldenlandia brachypoda DC.","22","3.755047","0.542165","0.11559","0.010008"
"Chaerophyllum papuanum (Buwalda) K.F.Chung","8","2.920809","0.395029","0.139664","0.027521"
"Hedyotis coronaria (Kurz) Craib","12","4.34871","0.133245","0.038465","0.018347"
"Spartina anglica C.E.Hubb.","12","3.485005","0.702244","0.20272","0.018347"
"Chrysopogon zizanioides (L.) Roberty","14","4.226119","0.417519","0.111587","0.015726"
"Apocopis collinus Balansa","5","3.961727","0.803081","0.359149","0.044034"
"Microcos argentata Burret","3","3.267815","0.094995","0.054845","0.073389"
"Eragrostis echinochloidea Stapf","53","4.51858","0.206144","0.028316","0.004154"
"Galium acutum Edgew.","5","4.589493","0.09465","0.042329","0.044034"
"Spermacoce ruelliae DC.","66","4.256555","0.311576","0.038352","0.003336"
"Boea magellanica Lam.","5","2.973557","0.391665","0.175158","0.044034"
"Abutilon indicum (L.) Sweet","87","4.322648","0.363998","0.039025","0.002531"
"Festuca simensis Hochst. ex A.Rich.","8","4.195218","0.600039","0.212146","0.027521"
"Schoenefeldia gracilis Kunth","90","4.779623","0.259673","0.027372","0.002446"
"Perotis hildebrandtii Mez","20","4.288583","0.15463","0.034576","0.011008"
"Johreniopsis scoparia (Boiss.) Pimenov","1","4.624973",NA,NA,"0.220168"
"Schmidtia kalahariensis Stent","52","4.533022","0.262095","0.036346","0.004234"
"Diheteropogon hagerupii Hitchc.","36","4.809146","0.171609","0.028602","0.006116"
"Solanum cyaneopurpureum De Wild.","14","4.016877","0.429446","0.114774","0.015726"
"Anagallis huttonii Harv.","15","3.993309","0.467346","0.120668","0.014678"
"Chrysopogon aucheri (Boiss.) Stapf","14","4.342589","0.31044","0.082969","0.015726"
"Eragrostis schweinfurthii Chiov.","20","4.04087","0.427495","0.095591","0.011008"
"Brachiaria comata (Hochst. ex A.Rich.) Stapf","42","4.19985","0.452746","0.06986","0.005242"
"Thuarea involuta (G.Forst.) R.Br., 1810","18","3.752173","0.720078","0.169724","0.012232"
"Salvia repens Burch. ex Benth.","26","3.887624","0.508288","0.099683","0.008468"
"Brassica carinata A.Braun","25","4.302992","0.271107","0.054221","0.008807"
