"species","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Drymonia rhodoloma Wiehler","3","2.46951","0.898024","0.518474","0.098865"
"Streptocarpus macropodus B.L.Burtt","3","3.741614","0.699073","0.40361","0.098865"
"Grewia lepidopetala Garcke","6","2.141391","0.961467","0.392517","0.049432"
"Coelorachis rugosa (Nutt.) Nash","38","4.176438","0.259279","0.042061","0.007805"
"Corallodiscus lanuginosus (Wall. ex A.DC.) B.L.Burtt","35","1.390772","0.967653","0.163563","0.008016"
"Eriastrum wilcoxii (A.Nelson) Mason","52","1.95774","0.594533","0.082447","0.005596"
"Croton draconoides Müll.Arg.","15","3.867287","1.092017","0.281958","0.019773"
"Oenanthe sarmentosa C.Presl ex DC.","59","2.722301","1.4126","0.183905","0.004784"
"Nolana villosa (Phil.) I.M.Johnst.","0","NaN",NA,NA,"0.296594"
"Hedyotis hedyotidea (DC.) Merr.","57","3.332492","0.488268","0.064673","0.005203"
"Agathisanthemum quadricostatum Bremek.","4","0.44794","0.543078","0.271539","0.042371"
"Agathisanthemum globosum (Hochst. ex A.Rich.) Klotzsch","6","1.149617","1.151435","0.470071","0.01483"
"Streptanthus longisiliquus G.Clifton & R.Buck","5","1.140756","0.671326","0.300226","0.059319"
"Salvia nitida (M.Martens & Galeotti) Benth.","6","2.007357","0.471361","0.192432","0.049432"
"Mesosetum comatum Swallen","1","4.624973",NA,NA,"0.296594"
"Giliastrum foetidum (Gillies ex Benth.) J.M.Porter","2","1.098612","0","0","0.148297"
"Sporobolus pellucidus Hochst.","17","1.45672","1.16167","0.281746","0.012358"
"Corytoplectus congestus (Linden ex Hanst.) Wiehler","10","3.751592","0.851839","0.269375","0.029659"
"Bromus pseudolaevipes Wagnon","17","0.387015","0.654964","0.158852","0.01483"
"Dendrocalamus fugongensis Hsueh & D.Z.Li","2","3.131699","0.59913","0.423649","0.148297"
"Salvia tepicensis Fernald","3","1.364782","0.256091","0.147854","0.098865"
"Hypericum cuatrecasii Gleason","2","3.736535","0.067394","0.047655","0.148297"
"Dictyophragmus punensis (Romanczuk) Al-Shehbaz","1","0",NA,NA,"0.296594"
"Poa polycolea Stapf","36","1.019554","0.97973","0.163288","0.007415"
"Guadua longifolia (E.Fourn.) R.W.Pohl","11","3.652308","0.521071","0.157109","0.026963"
"Lupinus semperflorens Hartw. ex Benth.","7","2.377155","0.955537","0.361159","0.042371"
"Ehrharta setacea Nees","2","2.938868","0.149418","0.105654","0.148297"
"Streptocarpus ibityensis Humbert","2","2.071567","0.177706","0.125657","0.148297"
"Aristida venesuelae Henrard","6","2.621119","0.698154","0.28502","0.049432"
"Agrostis thurberiana Hitchc.","66","3.085394","0.905506","0.11146","0.004494"
"Hypericum prostratum Cuatrec.","5","3.947152","0.335042","0.149835","0.059319"
"Phlox bifida Beck","16","3.866517","0.269619","0.067405","0.018537"
"Stenotaphrum micranthum (Desv.) C.E.Hubb.","3","3.159001","1.545055","0.892038","0.098865"
"Osmorhiza mexicana Griseb.","20","2.303149","0.561739","0.125609","0.01483"
"Glyceria arkansana Fernald","6","4.314864","0.269214","0.109906","0.049432"
"Conioselinum scopulorum (A.Gray) J.M.Coult. & Rose","44","2.784584","0.56378","0.084993","0.006741"
"Eriochloa montevidensis Griseb.","39","3.320251","0.918363","0.147056","0.007415"
"Deprea bitteriana (Werderm.) N.W.Sawyer & Benítez","7","4.36405","0.519739","0.196443","0.042371"
"Chaerophyllum daucoides (d'Urv.) K.F.Chung","9","3.325052","0.387978","0.129326","0.032955"
"Androsace delavayi Franch.","15","1.643601","0.84213","0.217437","0.019773"
"Lomatium orientale J.M.Coult. & Rose","80","2.512178","0.346234","0.03871","0.003707"
"Draba cuzcoensis O.E.Schulz","3","0.902683","0.822413","0.47482","0.098865"
"Dentella repens (L.) J.R.Forst. & G.Forst.","82","1.905141","1.424454","0.157305","0.003449"
"Lupinus arboreus Sims","23","1.344574","1.308019","0.272741","0.010593"
"Datura metel L.","16","2.996171","0.797859","0.199465","0.018537"
"Iochroma cardenasianum Hunz.","1","0",NA,NA,"0.296594"
"Zizania palustris L.","98","3.294442","0.789738","0.079776","0.003026"
"Oenothera perennis L.","173","3.890604","0.464944","0.035349","0.001714"
"Cardamine diphylla (Michx.) A.W.Wood","131","4.068726","0.30914","0.02701","0.002264"
"Danthonia compressa Austin","96","4.242022","0.286245","0.029215","0.00309"
"Draba arabisans Michx.","52","3.891595","0.450713","0.062503","0.005704"
"Poa saltuensis Fernald & Wiegand","146","3.855621","0.451231","0.037344","0.002031"
"Cakile edentula var. lacustris Fernald","37","3.829678","0.254417","0.041826","0.008016"
"Cakile edentula subsp. edentula","5","4.331225","0.073581","0.032906","0.059319"
"Croton pycnocephalus Baill.","10","4.545238","0.215164","0.068041","0.029659"
"Oenothera villosa Thunb.","52","2.862164","0.75915","0.105275","0.005704"
"Hypericum kalmianum L.","37","3.659497","0.304617","0.050079","0.008016"
"Torreyochloa pallida (Torr.) Church","83","3.679457","0.655148","0.071912","0.003573"
"Draba ramosissima Desv.","10","4.063695","0.172191","0.054452","0.029659"
"Lupinus perennis L.","104","3.921349","0.47024","0.046111","0.002852"
"Primula mistassinica Michx.","170","3.183632","0.694357","0.053255","0.001745"
"Croton sutup Lundell","4","3.092494","0.570884","0.285442","0.074148"
"Houstonia canadensis Willd.","12","3.921443","0.206169","0.059516","0.024716"
"Phlox subulata L.","73","4.013556","0.357083","0.041793","0.004063"
"Lysimachia quadrifolia L.","112","4.087795","0.381898","0.036086","0.002648"
"Croton perspeciosus Croizat","7","3.058361","0.610473","0.230737","0.042371"
"Glyceria canadensis (Michx.) Trin.","256","3.86504","0.479177","0.029949","0.001159"
"Croton leptostachyus Kunth","16","3.900786","0.503432","0.125858","0.018537"
"Croton rosmarinoides Millsp.","6","3.337784","0.460049","0.187814","0.049432"
"Calamovilfa longifolia Hack.","21","3.179424","0.456935","0.099711","0.014124"
"Croton guianensis Aubl.","5","3.986384","0.585023","0.26163","0.059319"
"Muhlenbergia brevis Goodd.","41","2.03394","0.501294","0.078289","0.007234"
"Cardamine pensylvanica Muhl.","263","3.467247","0.687226","0.042376","0.001128"
"Croton cerinus Müll.Arg.","5","3.443881","0.287755","0.128688","0.059319"
"Muhlenbergia brevivaginata Swallen","9","1.610714","0.410074","0.136691","0.032955"
"Muhlenbergia appressa Goodd.","17","1.371","0.687105","0.166647","0.011864"
"Arabis pycnocarpa M.Hopkins","94","3.083913","0.673335","0.069449","0.003155"
"Apium insulare P.S.Short","2","4.033888","0.037554","0.026555","0.148297"
"Poa lowanensis N.G.Walsh","6","3.110422","0.384815","0.1571","0.049432"
"Galium ciliare Hook.f.","26","3.893164","0.247704","0.048579","0.011407"
"Poa orthoclada N.G.Walsh","3","3.76065","0.040771","0.023539","0.098865"
"Anisopogon avenaceus R.Br.","16","3.963496","0.200974","0.050244","0.018537"
"Salvia minarum Briq.","15","3.291603","0.794021","0.205015","0.019773"
"Sinningia canescens (Mart.) Wiehler","6","3.947136","0.516006","0.210659","0.049432"
"Lupinus magnistipulatus Planchuelo & D.B.Dunn","5","4.728838","0.098941","0.044248","0.059319"
"Chamaecrista latifolia (Benth.) Rando","4","2.28605","0.207071","0.103536","0.074148"
"Brachiaria humidicola (Rendle) Schweick.","38","3.135648","1.248535","0.202539","0.004943"
"Brachiaria dictyoneura (Fig. & De Not.) Stapf","17","2.473636","1.351784","0.327856","0.012895"
"Hypericum canadense L.","141","4.158213","0.309456","0.026061","0.002104"
"Calamagrostis pickeringii A.Gray","27","4.316613","0.199428","0.03838","0.010985"
"Festuca matthewsii subsp. aquilonia Connor","2","4.398018","0.52703","0.372666","0.148297"
"Rytidosperma clavatum (Zotov) Connor & Edgar","17","4.450799","0.470027","0.113998","0.017447"
"Gingidia enysii (Kirk) J.W.Dawson","4","4.033213","0.31637","0.158185","0.074148"
"Epilobium rotundifolium G.Forst.","32","4.48418","0.400753","0.070844","0.009269"
"Poa breviglumis Hook.f.","26","4.58807","0.44917","0.088089","0.011407"
"Ehrharta thomsonii Petrie","1","4.418841",NA,NA,"0.296594"
"Cardamine debilis Banks ex DC.","41","4.540612","0.439965","0.068711","0.007234"
"Aciphylla crenulata J.B.Armstr.","13","4.97135","0.664952","0.184425","0.022815"
"Aciphylla scott-thomsonii Cockayne & Allan","12","4.176316","0.55338","0.159747","0.024716"
"Rytidosperma buchananii (Hook.f.) Connor & Edgar","19","4.3433","0.46566","0.10683","0.01561"
"Cardamine corymbosa Hook.f.","38","4.500939","0.587793","0.095353","0.007805"
"Aciphylla aurea W.R.B.Oliv.","15","4.308816","0.594978","0.153623","0.019773"
"Epilobium pubens A.Rich.","32","4.458555","0.463536","0.081942","0.009269"
"Epilobium pycnostachyum Hausskn.","14","4.468416","0.409528","0.109451","0.021185"
"Rytidosperma thomsonii (Buchanan) Connor & Edgar","12","4.143651","0.537288","0.155102","0.024716"
"Chionochloa oreophila (Petrie) Zotov","9","5.216333","0.515181","0.171727","0.032955"
"Deschampsia tenella Petrie","18","4.710989","0.464107","0.109391","0.016477"
"Poa sudicola Edgar","6","4.948519","0.657908","0.26859","0.049432"
"Chionochloa defracta Connor","3","4.608283","0.17318","0.099986","0.098865"
"Agrostis personata Edgar","23","4.719708","0.623832","0.130078","0.012895"
"Fuchsia excorticata (J.R.Forst. & G.Forst.) L.fil.","34","4.530564","0.528087","0.090566","0.008723"
"Aciphylla squarrosa J.R.Forst. & G.Forst.","18","4.419003","0.451159","0.106339","0.016477"
"Aciphylla similis Cheeseman","7","4.806641","0.471667","0.178273","0.042371"
"Chionochloa cheesemanii (Hack.) Zotov","6","4.399241","0.234408","0.095697","0.049432"
"Epilobium chlorifolium Hausskn.","20","4.649099","0.371093","0.082979","0.01483"
"Rytidosperma gracile (Hook.f.) Connor & Edgar","41","4.55002","0.489619","0.076466","0.007234"
"Aciphylla pinnatifida Petrie","3","4.837284","0.919456","0.530848","0.098865"
"Fuchsia colensoi Hook.fil.","14","4.396164","0.487012","0.130159","0.021185"
"Anisotome aromatica Hook.fil.","16","4.306991","0.685142","0.171286","0.018537"
"Chaerophyllum novae-zelandiae K.F.Chung","10","4.162264","0.548636","0.173494","0.029659"
"Festuca luciarum Connor","1","4.997212",NA,NA,"0.296594"
"Chionochloa pallens Zotov","8","4.773466","0.313733","0.110921","0.037074"
"Chionochloa teretifolia (Petrie) Zotov","2","4.847123","0.286707","0.202732","0.148297"
"Aciphylla monroi Hook.fil.","11","4.482372","0.439782","0.132599","0.026963"
"Epilobium macropus Hook.","11","4.549158","0.606455","0.182853","0.026963"
"Lepidium sisymbrioides Hook.f.","4","3.937539","0.373177","0.186588","0.074148"
"Chionochloa crassiuscula (Kirk) Zotov","5","5.33567","0.395383","0.176821","0.059319"
"Aciphylla kirkii Buchanan","1","4.007333",NA,NA,"0.296594"
"Lepidium crassum Heenan & de Lange","1","3.555348",NA,NA,"0.296594"
"Rytidosperma pumilum (Kirk) Connor & Edgar","11","4.341877","0.54743","0.165056","0.026963"
"Trisetum youngii Hook.f.","8","4.616912","0.672088","0.237619","0.037074"
"Gingidia montana (J.R.Forst. & G.Forst.) J.W.Dawson","17","4.550531","0.644737","0.156372","0.017447"
"Aciphylla congesta Cheeseman","3","5.613983","0.206126","0.119007","0.098865"
"Poa subvestita (Hack.) Edgar","8","4.919194","0.446278","0.157783","0.037074"
"Agrostis muscosa Kirk","16","4.359215","0.485869","0.121467","0.018537"
"Chaerophyllum ramosum (Hook.fil.) K.F.Chung","21","4.543318","0.505995","0.110417","0.014124"
"Agrostis petriei Hack.","6","4.139856","0.690571","0.281924","0.049432"
"Lepidium tenuicaule Kirk","5","3.907008","0.375678","0.168008","0.059319"
"Aciphylla lyallii Hook.fil.","6","4.90098","0.6917","0.282385","0.049432"
"Chaerophyllum colensoi (Hook.fil.) K.F.Chung","25","4.535821","0.512473","0.102495","0.011864"
"Anisotome filifolia (Hook.fil.) Cockayne & Laing","7","4.480784","0.499867","0.188932","0.042371"
"Epilobium porphyrium G.Simpson","11","4.653806","0.568931","0.171539","0.026963"
"Simplicia laxa Kirk","3","4.074857","0.486035","0.280612","0.098865"
"Lepidium juvencum Heenan & de Lange","1","3.688879",NA,NA,"0.296594"
"Poa novae-zelandiae Hack.","15","4.716332","0.554907","0.143276","0.019773"
"Cardamine bilobata Kirk","9","4.180914","0.583812","0.194604","0.032955"
"Aciphylla horrida W.R.B.Oliv.","9","5.235233","0.683769","0.227923","0.032955"
"Aciphylla hectori Buchanan","5","4.108376","0.490381","0.219305","0.059319"
"Plagianthus divaricatus J.R.Forst. & G.Forst.","21","4.457616","0.490538","0.107044","0.014124"
"Chionochloa macra Zotov","8","4.245709","0.289293","0.102281","0.037074"
"Scandia rosifolia (Hook.) J.W.Dawson","11","4.542907","0.182018","0.05488","0.026963"
"Chionochloa antarctica (Hook.f.) Zotov","3","4.304734","0.35144","0.202904","0.098865"
"Aciphylla subflabellata W.R.B.Oliv.","8","4.066984","0.178969","0.063275","0.037074"
"Poa imbecilla Spreng.","21","4.28611","0.499875","0.109082","0.014124"
"Aciphylla montana J.B.Armstr.","4","4.556889","0.602764","0.301382","0.074148"
"Fuchsia procumbens R.Cunn.","1","4.615121",NA,NA,"0.296594"
"Rytidosperma unarede (Raoul) Connor & Edgar","24","4.178317","0.425546","0.086864","0.012358"
"Aciphylla colensoi Hook.fil.","15","4.801222","0.459049","0.118526","0.019773"
"Poa cockayneana Petrie","5","4.81245","0.627233","0.280507","0.059319"
"Poa lindsayi Hook.f.","13","4.321473","0.552798","0.153319","0.022815"
"Hierochloe brunonis Hook.f.","2","4.489582","0.512579","0.362448","0.148297"
"Plagianthus regius Hochr.","14","4.353081","0.452726","0.120996","0.021185"
"Rytidosperma maculatum (Zotov) Connor & Edgar","5","3.672194","0.347575","0.15544","0.059319"
"Poa astonii Petrie","5","4.318028","0.443409","0.198299","0.059319"
"Rytidosperma telmaticum Connor & Molloy","2","3.731395","0.669345","0.473298","0.148297"
"Rytidosperma setifolium (Hook.f.) Connor & Edgar","27","4.7672","0.570332","0.10976","0.010985"
"Hierochloe novae-zelandiae Gand.","15","5.046722","0.411285","0.106193","0.019773"
"Epilobium pernitens Cockayne & Allan","10","5.035513","0.426447","0.134854","0.029659"
"Aciphylla traillii Kirk","1","4.70048",NA,NA,"0.296594"
"Cortaderia toetoe Zotov","1","4.317488",NA,NA,"0.296594"
"Poa litorosa Cheeseman","1","4.442651",NA,NA,"0.296594"
"Epilobium melanocaulon Hook.","18","4.218945","0.537335","0.126651","0.016477"
"Epilobium chionanthum Hausskn.","24","4.340634","0.375073","0.076561","0.012358"
"Festuca multinodis Petrie & Hack.","6","4.102131","0.282875","0.115483","0.049432"
"Trisetum drucei Edgar","6","4.167978","0.314196","0.12827","0.049432"
"Anisotome flexuosa J.W.Dawson","13","4.783837","0.647959","0.179711","0.022815"
"Poa cita Edgar","27","4.396423","0.513981","0.098916","0.010985"
"Rytidosperma corinum Connor & Edgar","7","4.048836","0.399747","0.15109","0.042371"
"Rytidosperma australe (Petrie) Connor & Edgar","20","4.315119","0.318864","0.0713","0.01483"
"Chionochloa rubra Zotov","8","4.523831","0.625653","0.221202","0.037074"
"Epilobium microphyllum A.Rich.","20","4.604397","0.629052","0.14066","0.01483"
"Poa anceps G.Forst.","12","4.543334","0.263875","0.076174","0.024716"
"Cortaderia fulvida (Buchanan) Zotov","7","4.577712","0.378567","0.143085","0.042371"
"Epilobium brunnescens (Cockayne) Raven & Engelhorn","16","4.430165","0.519521","0.12988","0.018537"
"Bambusa moreheadiana F.M.Bailey","1","4.744932",NA,NA,"0.296594"
"Aciphylla dissecta (Kirk) W.R.B.Oliv.","1","4.634729",NA,NA,"0.296594"
"Lepidium kirkii Petrie","1","3.332205",NA,NA,"0.296594"
"Anisotome imbricata (Hook.fil.) Cockayne","10","4.943728","0.576823","0.182407","0.029659"
"Chionochloa rigida (Raoul) Zotov","14","4.255423","0.669907","0.17904","0.021185"
"Aciphylla dobsonii Hook.fil.","5","4.349342","0.811759","0.36303","0.059319"
"Epilobium crassum Hook.fil.","4","4.560111","0.247698","0.123849","0.074148"
"Chionochloa australis (Buchanan) Zotov","6","4.669087","0.557295","0.227515","0.049432"
"Epilobium rostratum Cheeseman","6","4.473819","0.55481","0.2265","0.049432"
"Cardamine lacustris (Garn.-Jones & P.N.Johnson) Heenan","2","4.016342","0.967517","0.684138","0.148297"
"Epilobium tasmanicum Hausskn.","15","4.687423","0.456355","0.11783","0.019773"
"Poa dipsacea Petrie","3","4.393177","0.420661","0.242869","0.098865"
"Epilobium insulare Hausskn.","15","4.470506","0.512637","0.132362","0.019773"
"Hierochloe equiseta Zotov","5","4.301387","0.829216","0.370837","0.059319"
"Lignocarpa diversifolia (Cheeseman) J.W.Dawson","1","4.174387",NA,NA,"0.296594"
"Poa foliosa (Hook.f.) Hook.f.","5","4.542757","0.498134","0.222772","0.059319"
"Poa hesperia Edgar","5","5.149104","0.52129","0.233128","0.059319"
"Epilobium brevipes Hook.fil.","6","4.429624","0.619144","0.252764","0.049432"
"Festuca actae Connor","1","4.025352",NA,NA,"0.296594"
"Primula denticulata Sm.","24","2.269327","0.774688","0.158133","0.012358"
"Gingidia decipiens (Hook.fil.) J.W.Dawson","11","4.538327","0.383399","0.115599","0.026963"
"Chionochloa ovata (Buchanan) Zotov","3","5.312977","0.401957","0.23207","0.098865"
"Chionochloa conspicua (G.Forst.) Zotov","17","4.569792","0.369899","0.089714","0.017447"
"Poa spania Edgar & Molloy","1","3.258097",NA,NA,"0.296594"
"Hierochloe fusca Zotov","3","4.210582","0.260048","0.150139","0.098865"
"Cortaderia richardii (Endl.) Zotov","2","4.366233","0.559945","0.395941","0.148297"
"Melanoselinum decipiens (Schrad. & J.C.Wendl.) Hoffm.","10","3.931027","0.639261","0.202152","0.029659"
"Epilobium komarovianum Leveille","18","4.258331","0.357824","0.08434","0.016477"
"Gingidia trifoliolata (Hook.)","3","4.63299","0.64744","0.3738","0.098865"
"Aciphylla simplex Petrie","1","4.094345",NA,NA,"0.296594"
"Chionochloa flavescens Zotov","12","4.657376","0.607026","0.175233","0.024716"
"Cyrtococcum oxyphyllum (Hochst. ex Steud.) Stapf","104","3.678726","1.292601","0.12675","0.002852"
"Anisotome lyallii Hook.fil.","6","4.699317","0.636588","0.259886","0.049432"
"Lepidium flexicaule Kirk","6","4.352452","0.405257","0.165445","0.049432"
"Triodia desertorum (C.E.Hubb.) Lazarides","10","2.463466","0.21661","0.068498","0.029659"
"Epilobium wilsonii Petrie","2","3.82246","0.261451","0.184874","0.148297"
"Entelea arborescens R.Br.","17","4.517904","0.268865","0.065209","0.017447"
"Lepturus repens (G.Forst.) R.Br.","62","3.306766","1.423526","0.180788","0.004784"
"Chrysopogon aciculatus (Retz.) Trin.","136","3.703885","1.270425","0.108938","0.002181"
"Poa acicularifolia Buchanan","3","4.581797","0.28491","0.164493","0.098865"
"Epilobium gracilipes Kirk","9","4.808979","0.320049","0.106683","0.032955"
"Agrostis imbecilla Zotov","6","4.251068","0.314792","0.128513","0.049432"
"Epilobium angustum (Cheeseman) Raven & Engelhorn","5","4.339187","0.718509","0.321327","0.059319"
"Petunia scheideana L.B.Sm. & Downs","10","4.646517","0.245865","0.077749","0.029659"
