"species","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Bupleurum chinense DC.","71","5.01221","0.391219","0.046429","0.003146"
"Petrocosmea sericea C.Y.Wu ex H.W.Li","2","5.644391","0.06501","0.045969","0.111692"
"Pleioblastus maculatus (McClure) C.D.Chu & C.S.Chao","13","5.371183","0.271464","0.075291","0.017183"
"Abutilon theophrasti Medik.","68","5.054142","0.86372","0.104741","0.003285"
"Oryzopsis munroi Stapf ex Hook.f.","25","4.529724","0.473664","0.094733","0.008935"
"Petrocosmea nervosa Craib","3","5.048224","0.221138","0.127674","0.074462"
"Solanum delitescens C.V.Morton","6","5.390755","0.185853","0.075874","0.037231"
"Nolana rupicola Gaudich.","7","2.364139","1.5836","0.598545","0.031912"
"Nicotiana linearis Phil.","22","4.01056","0.817352","0.17426","0.010154"
"Nolana sedifolia Poepp.","12","2.152481","1.612029","0.465353","0.018615"
"Nolana confinis (I.M.Johnst.) I.M.Johnst.","4","1.487661","1.001003","0.500502","0.055846"
"Nolana volcanica Ferreyra","1","0.693147",NA,NA,"0.223385"
"Nolana diffusa I.M.Johnst.","1","1.098612",NA,NA,"0.223385"
"Nolana elegans (Phil.) Reiche","3","1.476939","0.43086","0.248757","0.074462"
"Nolana ramosissima I.M.Johnst.","1","1.098612",NA,NA,"0.223385"
"Hypericum thuyoides Kunth","7","5.326626","0.424159","0.160317","0.031912"
"Salvia sphacelioides Benth.","4","4.892732","0.361397","0.180699","0.055846"
"Croton lanatus var. tatacuensis (Ahumada) P.E.Berry","3","5.172047","0.031516","0.018196","0.074462"
"Hymenidium wrightianum (H.Boissieu) Pimenov & Kljuykov","5","4.698625","0.378804","0.169406","0.044677"
"Pleurospermum prattii H.Wolff","6","4.532173","0.348843","0.142415","0.037231"
"Hypericum lancifolium Gleason","4","5.532788","0.308332","0.154166","0.055846"
"Chamaecrista ciliolata var. pulchella (H.S.Irwin & Barneby) H.S.Irwin & Barneby","2","5.586301","0.400217","0.282996","0.111692"
"Chamaecrista ciliolata var. ciliolata","1","5.398163",NA,NA,"0.223385"
"Nolana divaricata (Lindl.) I.M.Johnst.","6","1.519704","1.093621","0.446469","0.037231"
"Nolana chancoana M.O.Dillon & Quip.","2","0.693147","0.980258","0.693147","0.111692"
"Schizanthus porrigens Graham","1","5.068904",NA,NA,"0.223385"
"Schizanthus integrifolius Phil.","9","2.592938","1.225857","0.408619","0.024821"
"Schizanthus alpestris Poepp.","10","3.805185","0.77152","0.243976","0.022338"
"Palaua trisepala Hochr.","2","0.693147","0","0","0.111692"
"Nolana peruviana (Gaudich.) I.M.Johnst.","4","1.089177","1.08338","0.54169","0.044677"
"Lomatium bradshawii (Rose ex Mathias) Mathias & Constance","3","4.823317","0.903267","0.521501","0.074462"
"Oryzopsis swallenii C.L.Hitchc. & Spellenb.","3","3.731952","0.202793","0.117083","0.074462"
"Draba matangensis O.E.Schulz","1","5.209486",NA,NA,"0.223385"
"Schwalbea americana L.","10","5.09467","0.211368","0.06684","0.022338"
"Salvia tubiflora Sm.","13","3.125452","1.681382","0.466331","0.017183"
"Nolana linearifolia Phil.","3","0.231049","0.400189","0.231049","0.055846"
"Hypericum lobocarpum Gatt.","10","4.931963","0.048834","0.015443","0.022338"
"Nolana johnstonii Vargas","1","0.693147",NA,NA,"0.223385"
"Nolana laxa (Miers) I.M.Johnst.","2","4.045967","0.402721","0.284767","0.111692"
"Mathewsia auriculata Phil.","3","3.054416","1.798675","1.038465","0.074462"
"Salvia amethystina Sm.","6","5.281544","0.386735","0.157884","0.037231"
"Jaltomata lezamae S.Leiva & Mione","2","4.909944","0.104174","0.073662","0.111692"
"Palaua rhombifolia Graham","4","2.846841","0.696605","0.348303","0.055846"
"Cirsium tracyi (Rydb.) Petr.","23","3.649667","0.479737","0.100032","0.009712"
"Nolana adansonii (Roem. & Schult.) I.M.Johnst.","4","1.70391","1.593293","0.796647","0.055846"
"Croton sousae Mart.Gord. & Cruz Durán","3","5.954234","0.370276","0.213779","0.074462"
"Salvia chapalensis Briq.","1","5.673323",NA,NA,"0.223385"
"Hypericum adpressum W.P.C.Barton","15","4.740077","0.138596","0.035785","0.014892"
"Solanum wallacei (A.Gray) Parish","7","4.274006","0.695511","0.262878","0.031912"
"Menonvillea linearis DC.","2","4.547128","0.737903","0.521776","0.111692"
"Tarasa thyrsoidea Krapov.","5","3.566107","2.049034","0.916356","0.044677"
"Epilobium nevadense Munz","7","3.761402","0.253214","0.095706","0.031912"
"Nolana flaccida (Phil.) I.M.Johnst.","1","1.386294",NA,NA,"0.223385"
"Lycianthes jelskii (Zahlbr.) Bitter","2","4.739114","0.402721","0.284767","0.111692"
"Menonvillea pinnatifida Barnéoud","3","3.804847","1.189281","0.686632","0.074462"
"Lupinus misticola Ulbr.","2","3.997822","0.941325","0.665617","0.111692"
"Nicotiana solanifolia Walp.","5","2.324568","1.649165","0.737529","0.044677"
"Piptochaetium sagasteguii Sánchez Vega","1","4.615121",NA,NA,"0.223385"
"Cirsium remotifolium (Hook.) DC.","19","5.167028","0.630983","0.144757","0.011757"
"Jaltomata umbellata (Ruiz & Pav.) Mione & M.Nee","1","2.197225",NA,NA,"0.223385"
"Cristaria andicola Gay","14","2.877839","0.998728","0.266921","0.015956"
"Nolana chapiensis M.O.Dillon & Quip.","1","2.995732",NA,NA,"0.223385"
"Poa marcida Hitchc.","15","5.831039","0.741342","0.191414","0.014892"
"Panicum longipedicellatum Swallen","3","5.293307","0.143397","0.08279","0.074462"
"Impatiens apsotis Hook.fil.","18","4.629031","0.458829","0.108147","0.01241"
"Omphalogramma delavayi (Franch.) Franch.","4","5.251629","0.551156","0.275578","0.055846"
"Croton lagoensis Müll.Arg.","6","5.670895","0.184682","0.075396","0.037231"
"Erysimum majellense Polatschek","3","4.747054","0.104326","0.060233","0.074462"
"Zingeria biebersteiniana (Claus) P.A.Smirn.","5","4.114899","0.683878","0.30584","0.044677"
"Notobubon galbaniopse (H.Wolff) Magee","2","4.807903","0.693551","0.490415","0.111692"
"Cruciata articulata (L.) Ehrend.","5","4.298237","0.281023","0.125677","0.044677"
"Pentameris triseta (Thunb.) Galley & H.P.Linder","5","4.097844","0.546409","0.244362","0.044677"
"Ligusticopsis coniifolia (Wall. ex DC.) Pimenov & Kljuykov","1","4.882802",NA,NA,"0.223385"
"Ferula lehmannii Boiss.","1","2.890372",NA,NA,"0.223385"
"Ferula mogoltavica Lipsky ex Korovin","1","4.143135",NA,NA,"0.223385"
"Ferula renardii (Regel & Schmalh.) Pimenov","1","4.317488",NA,NA,"0.223385"
"Zeravschania aucheri (Boiss.) Pimenov","4","4.286296","0.308589","0.154295","0.055846"
"Ferula karatavica Regel & Schmalh.","1","3.135494",NA,NA,"0.223385"
"Lepidium cordatum Willd. ex DC.","6","3.542558","0.326709","0.133378","0.037231"
"Microgilia minutiflora (Benth.) J.M.Porter & L.A.Johnson","22","3.669927","0.521174","0.111115","0.010154"
"Festuca hephaestophila Nees ex Steud.","10","5.284869","0.515829","0.163119","0.022338"
"Muhlenbergia arsenei Hitchc.","12","3.697696","0.50213","0.144952","0.018615"
"Muhlenbergia purpusii Mez","10","4.576988","0.509396","0.161085","0.022338"
"Salvia brandegeei Munz","8","4.358862","0.503683","0.178079","0.027923"
"Physalis lanceolata Michx.","4","4.645547","0.172079","0.08604","0.055846"
"Oenothera longituba W.Dietr.","9","4.386944","1.117667","0.372556","0.024821"
"Streptocarpus bullatus Mansf.","1","5.666427",NA,NA,"0.223385"
"Paradrymonia lineata (C.V.Morton) Wiehler","8","6.228615","0.423546","0.149746","0.027923"
"Calamagrostis muiriana B.L.Wilson & Sami Gray","4","4.685706","0.275828","0.137914","0.055846"
"Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.","2","5.345472","0.0809","0.057205","0.111692"
"Heppiella viscida (Lindl. & Paxton) Fritsch","3","5.297396","0.197094","0.113792","0.074462"
"Salvia albicaulis Benth.","2","4.242335","0.647915","0.458145","0.111692"
"Schmidtia pappophoroides Steud. ex J.A.Schmidt","32","4.640702","0.430167","0.076044","0.006981"
"Lysimachia deltoidea Wight","6","5.447762","0.534808","0.218334","0.037231"
"Elymus angulatus J.Presl","37","4.504707","0.745743","0.122599","0.006037"
"Rhodochiton atrosanguineum (Zucc.) Rothm.","1","6.429719",NA,NA,"0.223385"
"Weberbauera herzogii (O.E.Schulz) Al-Shehbaz","4","4.945748","0.60808","0.30404","0.055846"
"Oenothera picensis Phil.","8","4.814868","0.286511","0.101297","0.027923"
"Croton roraimensis Croizat","4","6.135592","0.371725","0.185863","0.055846"
"Heteropholis sulcata (Stapf) C.E.Hubb.","12","5.553732","0.107157","0.030934","0.018615"
"Aristida subspicata Trin. & Rupr.","3","5.210632","0.204012","0.117786","0.074462"
"Impatiens anovensis H.Perrier","2","5.921575","0.126844","0.089692","0.111692"
"Warea amplexifolia (Nutt.) Nutt.","1","5.236442",NA,NA,"0.223385"
"Primula latisecta W.W.Sm.","1","3.89182",NA,NA,"0.223385"
"Lycium deserti Phil.","2","1.76318","1.513255","1.070033","0.111692"
"Abutilon menziesii Seem.","3","4.652244","0.234608","0.135451","0.074462"
"Nolana lycioides I.M.Johnst.","5","1.490944","0.912798","0.408216","0.044677"
"Croton pseudofragrans Croizat","4","5.641032","0.338596","0.169298","0.055846"
"Lepidium serra H.Mann","1","5.393628",NA,NA,"0.223385"
"Chamaecrista mollicaulis (Harms) H.S.Irwin & Barneby","1","5.389072",NA,NA,"0.223385"
"Salvia filipes Benth.","2","4.447541","0.815067","0.576339","0.111692"
"Glossoloma carpishense (J.L.Clark & I.Salinas) J.L.Clark","4","5.427061","0.845906","0.422953","0.055846"
"Cymopterus davisii R.L.Hartm.","2","3.865965","0.250437","0.177086","0.111692"
"Hypericum gleasonii N.Robson","3","5.36981","0.54019","0.311879","0.074462"
"Primula geraniifolia Hook.fil.","7","5.019591","0.733442","0.277215","0.031912"
"Kokia drynarioides (Seem.) Lewton","1","4.382027",NA,NA,"0.223385"
"Croton priscus Croizat","3","5.511585","0.03863","0.022303","0.074462"
"Nolana scaposa Ferreyra","2","1.039721","0.490129","0.346574","0.111692"
"Lilaeopsis attenuata (Hook. & Arn.) Fernald","4","5.169169","0.259828","0.129914","0.055846"
"Croton scaber Willd.","2","4.705456","0.127753","0.090335","0.111692"
"Larnax suffruticosa (Dammer) Hunz.","4","5.072075","0.258874","0.129437","0.055846"
"Lomatium greenmanii Mathias","3","3.783665","0.371503","0.214487","0.074462"
"Cardamine longii Fernald","7","4.790895","0.116973","0.044212","0.031912"
"Epilobium nummularifolium R.Cunn. ex A.Cunn.","23","4.96927","0.381927","0.079637","0.009712"
"Gilia valdiviensis Griseb.","5","4.159175","0.77767","0.347785","0.044677"
"Nolana arequipensis M.O.Dillon & Quip.","2","0","0","0","0.111692"
"Cirsium inamoenum (Greene) D.J.Keil","14","3.962065","0.554664","0.14824","0.015956"
"Fuertesimalva chilensis (A.Braun & C.D.Bouché) Fryxell","10","2.212995","1.041562","0.329371","0.022338"
"Lycium vimineum Miers","5","4.969111","0.146159","0.065364","0.044677"
"Croton lasiopetaloides Croizat","3","5.519739","0.168018","0.097005","0.074462"
"Schizopetalon walkeri Sims","3","4.548122","0.551523","0.318422","0.074462"
"Draba murrayi G.A.Mulligan","3","3.890949","0.153897","0.088852","0.074462"
"Draba ventosa A.Gray","17","4.311436","0.368593","0.089397","0.01314"
"Draba stenopetala Trautv.","47","4.47514","0.384898","0.056143","0.004753"
"Draba ruaxes Payson & H.St.John","34","4.537097","0.507351","0.08701","0.00657"
"Draba porsildii G.A.Mulligan","42","4.391433","0.364953","0.056313","0.005319"
"Draba paysonii J.F.Macbr.","15","4.503792","0.350152","0.090409","0.014892"
"Braya glabella Richardson","103","3.751295","0.580911","0.057239","0.002169"
"Thelypodium laciniatum (Hook.) Endl.","43","3.602274","0.411185","0.062705","0.005195"
"Draba grandis Langsd. ex Fisch.","7","4.862453","0.598513","0.226217","0.031912"
"Orcuttia viscida (Hoover) Reeder","1","4.779123",NA,NA,"0.223385"
"Taraxia ovata (Nutt.) Small","12","5.194134","0.347537","0.100325","0.018615"
"Linanthus killipii Mason","1","4.317488",NA,NA,"0.223385"
"Linanthus filiformis (Parry ex A.Gray) J.M.Porter & L.A.Johnson","22","3.19052","0.400224","0.085328","0.010154"
"Tuctoria fragilis (Swallen) Reeder","1","3.178054",NA,NA,"0.223385"
"Croton masonii I.M.Johnst.","1","5.32301",NA,NA,"0.223385"
"Leptosiphon melingii (Wiggins) J.M.Porter & L.A.Johnson","4","3.406487","0.345617","0.172809","0.055846"
"Tetrapteron graciliflorum (Hook. & Arn.) W.L.Wagner & Hoch","23","4.489241","0.585708","0.122129","0.009712"
"Leptosiphon bolanderi (A.Gray) J.M.Porter & L.A.Johnson","23","4.902305","0.636368","0.132692","0.009712"
"Navarretia prostrata (A.Gray) Greene","10","4.443979","0.324085","0.102485","0.022338"
"Polemonium eximium Greene","2","4.608261","0.217666","0.153913","0.111692"
"Leptosiphon laxus (Vasey & Rose) M.Porter & L.A.Johnson","2","3.508753","0.105735","0.074766","0.111692"
"Stenotis mucronata (Benth.) Terrell","3","3.673182","0.431647","0.249212","0.074462"
"Navarretia mellita (Greene) Greene","14","5.000945","0.398665","0.106548","0.015956"
"Leptosiphon jamauensis (Moran) J.M.Porter & L.A.Johnson","1","3.526361",NA,NA,"0.223385"
"Linanthus jamauensis Moran","1","3.637586",NA,NA,"0.223385"
"Stenotis australis (I.M.Johnst.) Terrell","2","4.528595","0.737175","0.521261","0.111692"
"Clarkia imbricata H. & Lewis","1","5.480639",NA,NA,"0.223385"
"Aliciella latifolia (S.Watson) J.M.Porter","20","3.141072","0.474774","0.106163","0.011169"
"Linanthus maculatus (Parish) Milliken","1","3.135494",NA,NA,"0.223385"
"Aphyllon vallicolum (Jeps.) A.C.Schneid.","6","4.825692","0.261512","0.106762","0.037231"
"Navarretia eriocephala Mason","4","4.889893","0.259803","0.129902","0.055846"
"Holmgrenanthe petrophila (Coville & C.V.Morton) Elisens","1","2.70805",NA,NA,"0.223385"
"Aliciella subnuda (Torr. ex A.Gray) J.M.Porter","16","3.524733","0.366263","0.091566","0.013962"
"Linanthus uncialis (Brandegee) Moran","3","3.284766","0.393614","0.227253","0.074462"
"Clarkia heterandra (Torr.) F.H.Lewis & P.H.Raven","16","4.874394","0.405326","0.101332","0.013962"
"Cymopterus gilmanii Morton","5","3.043654","0.350262","0.156642","0.044677"
"Ipomopsis roseata (Rydb.) V.E.Grant","10","3.426311","0.361889","0.114439","0.022338"
"Leptosiphon rattanii (A.Gray) J.M.Porter & L.A.Johnson","5","5.158673","0.707655","0.316473","0.044677"
"Leptosiphon acicularis (Greene) Jeps.","6","5.281915","0.294361","0.120172","0.037231"
"Navarretia subuligera Greene","5","5.305213","0.504259","0.225511","0.044677"
"Leptosiphon ambiguus (Rattan) J.M.Porter & L.A.Johnson","6","4.763975","0.45894","0.187361","0.037231"
"Streptanthus glandulosus subsp. glandulosus","9","4.770759","0.39725","0.132417","0.024821"
"Chylismia arenaria A.Nelson","7","2.90119","0.524741","0.198333","0.031912"
"Saltugilia latimeri T.L.Weese & L.A.Johnson","6","3.812322","0.560973","0.229016","0.037231"
"Aliciella mcvickerae (M.E.Jones) J.M.Porter","8","3.5422","0.419262","0.148232","0.027923"
"Thysanocarpus conchuliferus Greene","2","4.985877","0.135096","0.095527","0.111692"
"Epilobium cleistogamum (Curran) Hoch & P.H.Raven","14","4.525151","0.370106","0.098915","0.015956"
"Lepidium tiehmii (Rollins) Al-Shehbaz","1","3.637586",NA,NA,"0.223385"
"Perideridia bacigalupii T.I.Chuang & Constance","3","5.312826","0.471641","0.272302","0.074462"
"Clarkia rostrata W.S.Davis","1","4.787492",NA,NA,"0.223385"
"Erysimum quadrangulum Desf.","2","4.014391","0.089303","0.063147","0.111692"
"Erysimum diffusum Ehrh.","37","4.20088","0.35079","0.05767","0.006037"
"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.","20","4.583527","0.290953","0.065059","0.011169"
"Cymbalaria pubescens (J. & C.Presl) Cufod.","4","4.465208","0.179945","0.089972","0.055846"
"Cardamine waldsteinii Dyer","3","4.9582","0.314522","0.181589","0.074462"
"Androsace wulfeniana Koch","2","5.130721","0.179286","0.126774","0.111692"
"Festuca intercedens Lüdi ex Bech.","4","5.13404","0.241013","0.120506","0.055846"
"Arabis procurrens Waldst. & Kit.","12","4.758957","0.246242","0.071084","0.018615"
"Poa stiriaca Fritsch & Hayek","6","4.955366","0.18905","0.077179","0.037231"
"Linaria angustissima (Loisel.) Borbás","20","4.521856","0.230098","0.051451","0.011169"
"Avena nuda L.","4","4.783903","0.123487","0.061744","0.055846"
"Arabis vochinensis Spreng.","1","5.513429",NA,NA,"0.223385"
"Arabis stellulata Bertol.","11","5.188119","0.450381","0.135795","0.020308"
"Vulpia sicula (C.Presl) Link","14","4.708969","0.27825","0.074365","0.015956"
"Poa variegata Lam.","12","4.7255","0.337475","0.097421","0.018615"
"Braya alpina Sternb. & Hoppe","3","5.04373","0.262167","0.151362","0.074462"
"Antirrhinum siculum Mill.","9","4.53946","0.289249","0.096416","0.024821"
"Festuca pseudovina Hack. ex Wiesb.","35","4.277245","0.267383","0.045196","0.006382"
"Festuca violacea Ser. ex Gaudin","12","4.678612","0.361116","0.104245","0.018615"
"Festuca carpatica F.Dietr.","5","4.876246","0.363949","0.162763","0.044677"
"Solanum sejunctum Brennan, Martine & Symon","1","6.008813",NA,NA,"0.223385"
"Solanum dissectum Symon","2","4.525555","0.168059","0.118836","0.111692"
"Hedyotis novoguineensis Merr. & L.M.Perry","3","6.099747","0.351334","0.202843","0.074462"
"Oryza officinalis Wall. ex Watt","17","5.73904","0.361918","0.087778","0.01314"
"Solanum serpens A.R.Bean","1","5.375278",NA,NA,"0.223385"
"Chamaecrista cinerascens (Vogel) H.S.Irwin & Barneby","2","5.840304","0.174338","0.123276","0.111692"
"Napeanthus riparius Philipson","3","5.951577","0.290703","0.167837","0.074462"
"Navarretia involucrata Ruiz & Pav.","17","4.308678","0.863351","0.209393","0.01314"
"Hordeum chilense Roem. & Schult.","17","4.770549","0.67096","0.162732","0.01314"
"Sorghum brachypodum Lazarides","9","5.677631","0.275017","0.091672","0.024821"
"Abutilon andrewsianum W.Fitzg.","28","5.189912","0.301656","0.057008","0.007978"
"Rytidosperma diemenicum (D.I.Morris) A.M.Humphreys & H.P.Linder","6","4.894016","0.467443","0.190833","0.037231"
"Psammagrostis wiseana C.A.Gardner & C.E.Hubb.","2","3.802696","0.126041","0.089124","0.111692"
"Sorghum grande Lazarides","8","5.569774","0.224141","0.079246","0.027923"
"Dallwatsonia felliana B.K.Simon","2","5.908201","0.145757","0.103066","0.111692"
"Echinochloa picta (J.Koenig) P.W.Michael","5","5.843788","0.246504","0.11024","0.044677"
"Panicum machrisianum Swallen","2","5.515101","0.037","0.026163","0.111692"
"Salvia judaica Boiss.","3","5.028124","0.379156","0.218906","0.074462"
"Cyrtandra feaniana F.Br.","2","5.337261","0.172994","0.122325","0.111692"
"Salvia indica L.","2","4.857373","0.098827","0.069881","0.111692"
"Fuchsia cyrtandroides J.W.Moore","1","6.066108",NA,NA,"0.223385"
"Meniocus aureus Fenzl","1","4.356709",NA,NA,"0.223385"
"Chaerophyllum libanoticum Boiss. & Kotschy","1","5.081404",NA,NA,"0.223385"
"Cyrtandra thibaultii Fosberg & Sachet","1","5.501258",NA,NA,"0.223385"
"Coronanthera aspera C.B.Clarke","1","5.786897",NA,NA,"0.223385"
"Brassica napus L.","30","4.341145","0.211531","0.03862","0.007446"
"Coronanthera squamata Virot","1","5.613128",NA,NA,"0.223385"
"Oryza minuta J.Presl","8","6.009209","0.233493","0.082552","0.027923"
"Vella bourgaeana (Coss.) S.I.Warwick & Al-Shehbaz","2","3.417592","0.023186","0.016395","0.111692"
"Salvia syriaca L.","7","4.376396","0.284025","0.107351","0.031912"
"Polypogon magellanicus (Lam.) Finot","2","5.51167","0.389231","0.275228","0.111692"
"Crucianella macrostachya Boiss.","4","4.791816","0.468137","0.234069","0.055846"
"Amphistemon humbertii Groeninckx","1","4.927254",NA,NA,"0.223385"
"Vietnamosasa ciliata (A.Camus) T.Q.Nguyen","4","5.766619","0.081875","0.040938","0.055846"
"Aegilops umbellulata Zhuk.","39","4.499982","0.42354","0.067821","0.005728"
"Lupinus cervinus Kellogg","3","5.191447","0.165684","0.095658","0.074462"
"Amphistemon rakotonasolianus Groeninckx","2","5.276407","0.329486","0.232982","0.111692"
"Urochloa echinolaenoides Stapf","3","5.412131","0.183361","0.105864","0.074462"
"Lycium decumbens Welw. ex Hiern","7","2.429755","1.089092","0.411638","0.031912"
"Streptocarpus wittei de Wild.","3","5.340939","0.11691","0.067498","0.074462"
"Loudetia lanata (Stent & J.M.Rattray) C.E.Hubb.","9","5.227138","0.245903","0.081968","0.024821"
"Phialiphora bevazahensis Groeninckx","2","6.143988","0.071302","0.050418","0.111692"
"Lelya osteocarpa Bremek.","7","5.443805","0.153136","0.05788","0.031912"
"Lelya prostrata W.H.Lewis","5","5.496677","0.202403","0.090517","0.044677"
"Pennisetum sieberianum (Schltdl.) Stapf & C.E.Hubb.","3","3.382537","2.933026","1.693383","0.074462"
"Festuca vaginata Waldst. & Kit. ex Willd.","6","4.273785","0.133437","0.054475","0.037231"
"Orobanche flava Mart. ex F.W.Schultz","9","4.899042","0.263645","0.087882","0.024821"
"Lycium tenuispinosum Miers","15","3.910623","0.731316","0.188825","0.014892"
"Brachiaria deflexa (Schumach.) C.E.Hubb.","10","5.598436","0.389113","0.123048","0.022338"
"Solanum etuberosum Lindl.","5","5.032436","0.551635","0.246699","0.044677"
"Bupleurum candollei Wall. ex DC.","6","4.937374","0.677706","0.276672","0.037231"
"Oenanthe thomsonii C.B.Clarke","21","5.2919","0.452229","0.098684","0.010637"
"Agalmyla biflora (Elmer) Hilliard & B.L.Burtt","1","5.690359",NA,NA,"0.223385"
"Heracleum wallichii DC.","1","6.284134",NA,NA,"0.223385"
"Apium panul (Bertero ex DC.) Reiche","9","4.045239","1.02261","0.34087","0.024821"
"Primula mollis Nutt. ex Hook.","3","5.350833","0.329437","0.190201","0.074462"
"Henrardia persica (Boiss.) C.E.Hubb.","3","4.20729","0.366416","0.21155","0.074462"
"Dionysia revoluta Boiss.","2","4.423536","0.442171","0.312662","0.111692"
"Bupleurum commelynoideum H.Boissieu","6","4.669625","0.393078","0.160473","0.037231"
"Erysimum ghaznicum Cullen & Rech.f.","2","4.08974","0.531982","0.376168","0.111692"
"Erysimum crassicaule (Boiss.) Boiss.","7","3.512445","0.252847","0.095567","0.031912"
"Alyssum stapfii Vierh.","11","4.343777","0.370876","0.111823","0.020308"
"Ducrosia anethifolia (DC.) Boiss.","11","3.528672","0.705791","0.212804","0.020308"
"Rughidia cordata (Balf.fil.) M.F.Watson & E.L.Barclay","1","5.17615",NA,NA,"0.223385"
"Oryzopsis lateralis (Munro ex Regel) Stapf","7","4.314709","0.377878","0.142824","0.031912"
"Selinum cryptotaenium H.Boissieu","6","5.187716","0.344629","0.140694","0.037231"
"Schweinfurthia spinosa Mill.","2","3.555348","0","0","0.111692"
"Paraboea incudicarpa B.L.Burtt","2","5.928488","0.239831","0.169586","0.111692"
"Primula rotundifolia Wall.","4","5.472628","0.795746","0.397873","0.055846"
"Deverra denudata (Viv.) Pfisterer & Podlech","11","3.08294","0.917574","0.276659","0.020308"
"Deverra burchellii Eckl. & Zeyh.","24","4.07077","1.001814","0.204494","0.009308"
"Impatiens chimiliensis Comber","2","5.717022","0.004652","0.003289","0.111692"
"Paraboea birmanica (Craib) C.Puglisi","1","5.894403",NA,NA,"0.223385"
"Arabis nepetifolia Boiss.","2","4.085093","0.059456","0.042042","0.111692"
"Erysimum kurdicum Boiss. & Hausskn.","1","5.030438",NA,NA,"0.223385"
"Stipagrostis pennata (Trin.) De Winter","11","3.515399","0.294831","0.088895","0.020308"
"Poa chonotica Phil.","7","4.87562","1.702004","0.643297","0.031912"
"Primula moupinensis Franch.","6","5.195537","0.602554","0.245992","0.037231"
"Ferula dissecta (Ledeb.) Ledeb.","6","3.516383","0.268822","0.109746","0.037231"
"Ferula karelinii Bunge","4","3.460158","0.188103","0.094052","0.055846"
"Schumannia karelinii (Bunge) Korovin","1","3.401197",NA,NA,"0.223385"
"Jurinea carduiformis (Jaub. & Spach) Boiss.","6","4.096358","0.500142","0.204182","0.037231"
"Clastopus vestitus (Desv.) Boiss.","5","4.198747","0.78867","0.352704","0.044677"
"Aubrieta canescens subsp. canescens","3","4.291707","0.221305","0.127771","0.074462"
"Aubrieta intermedia Heldr. & Orph. ex Boiss.","2","4.746254","0.429359","0.303603","0.111692"
"Oryzopsis virescens (Trin.) Beck","6","4.347541","0.347755","0.14197","0.037231"
"Cortaderia pilosa (d'Urv.) Hack.","10","4.812756","0.848417","0.268293","0.022338"
"Centaurea bruguierana (DC.) Hand.-Mazz.","8","3.64021","0.523019","0.184915","0.027923"
"Paraboea burttii Z.R.Xu","3","5.936385","0.409658","0.236516","0.074462"
"Lepidium rahmeri Phil.","7","4.373105","0.881543","0.333192","0.031912"
"Primula malvacea Franch.","8","5.128708","0.354088","0.125189","0.027923"
"Phalaris amethystina Trin.","3","4.135548","0.905574","0.522833","0.074462"
"Nanorrhinum asparagoides (Schweinf.) Ghebr.","3","4.243285","0.457142","0.263931","0.074462"
"Nomopyle dodsonii (Wiehler) Roalson & Boggan","3","5.680866","0.520721","0.300638","0.074462"
"Nematanthus jolyanus (Handro) Chautems","3","5.523375","0.078643","0.045405","0.074462"
"Aristida stricta Michx.","29","5.219013","0.182485","0.033887","0.007703"
"Thelypodiopsis elegans (M.E.Jones) Rydb.","26","3.434222","0.288405","0.056561","0.008592"
"Orogenia linearifolia S.Watson","38","4.045323","0.45773","0.074254","0.005879"
"Muhlenbergia multiflora Columbus","23","4.164747","0.416584","0.086864","0.009712"
"Croton craspedotrichus Griseb.","2","5.347346","0.134452","0.095072","0.111692"
"Sinningia schiffneri Fritsch","4","5.655625","0.194442","0.097221","0.055846"
"Neoparrya lithophila Mathias","2","3.941535","0.013731","0.009709","0.111692"
"Lathrocasis tenerrima (A.Gray) L.A.Johnson","53","3.745023","0.428412","0.058847","0.004215"
"Cymopterus longipes S.Watson","28","3.741936","0.320719","0.06061","0.007978"
"Draba sobolifera Rydb.","1","3.135494",NA,NA,"0.223385"
"Draba pennellii Rollins","1","3.583519",NA,NA,"0.223385"
"Cymopterus duchesnensis M.E.Jones","3","3.487625","0.166093","0.095894","0.074462"
"Musineon tenuifolium Nutt.","12","4.238262","0.286069","0.082581","0.018615"
"Cymopterus basalticus M.E.Jones","4","3.277678","0.153744","0.076872","0.055846"
"Chamaecrista nummulariifolia (Benth.) H.S.Irwin & Barneby","4","5.612032","0.289328","0.144664","0.055846"
"Draba burkei (C.L.Hitchc.) Windham & Beilstein","1","4.343805",NA,NA,"0.223385"
"Chlorocrambe hastata (S.Watson) Rydb.","5","4.060969","0.466222","0.208501","0.044677"
"Chamaecrista altoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","2","5.745217","0.101673","0.071894","0.111692"
"Chamaecrista claussenii var. claussenii","12","5.626591","0.132199","0.038163","0.018615"
"Primula cusickiana var. cusickiana","7","3.920645","0.262425","0.099187","0.031912"
"Primula cusickiana var. maguirei (L.O.Williams) N.H.Holmgren & S.Kelso","1","4.077537",NA,NA,"0.223385"
"Croton alainii B.W.van Ee & P.E.Berry","1","5.525453",NA,NA,"0.223385"
"Cymopterus rosei M.E.Jones","3","3.536352","0.402451","0.232355","0.074462"
"Lomatium nuttallii (A.Gray) J.F.Macbr.","15","3.934153","0.3555","0.09179","0.014892"
