"species","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Lysimachia mauritiana Lam.","47","5.629426","0.027431","0.004001","1.1e-05"
"Linaria dalmatica (L.) Mill.","11","5.595941","0.015177","0.004576","4.6e-05"
"Torilis elongata (Hoffm. & Link) Samp.","53","5.619058","0.013883","0.001907","1e-05"
"Secale montanum Guss.","11","5.591547","0.014879","0.004486","4.6e-05"
"Secale strictum subsp. strictum","4","5.602372","0.017649","0.008825","0.000127"
"Lepturus radicans (Steud.) A.Camus","21","5.673092","0.013943","0.003043","2.4e-05"
"Bromus ramosus Huds.","89","5.60209","0.014093","0.001494","6e-06"
"Diplotaxis viminea (L.) DC.","54","5.625633","0.013378","0.001821","9e-06"
"Peucedanum gallicum Latourr.","23","5.617221","0.011545","0.002407","2.2e-05"
"Arabis allionii DC.","5","5.595371","0.02216","0.00991","0.000102"
"Oreoselinum nigrum Delarbre","11","5.610735","0.01363","0.00411","4.6e-05"
"Peucedanum bourgaei Lange","2","5.610327","0.015527","0.010979","0.000254"
"Linaria supina (L.) Chaz.","58","5.612667","0.017297","0.002271","9e-06"
"Linaria supina var. maritima (DC.) Duby","2","5.631391","0.001014","0.000717","0.000254"
"Vulpia membranacea (L.) Dumort.","59","5.625236","0.013779","0.001794","9e-06"
"Seseli montanum L.","49","5.605954","0.011972","0.00171","1e-05"
"Cardamine heptaphylla (L.) O.E.Schulz","40","5.602632","0.010035","0.001587","1.3e-05"
"Bupleurum stellatum L.","13","5.584153","0.020638","0.005724","3.9e-05"
"Laserpitium siler L.","45","5.593041","0.013387","0.001996","1.1e-05"
"Berardia subacaulis Vill.","2","5.572526","0.005644","0.003991","0.000254"
"Paspalum dilatatum Poir.","75","5.637619","0.015383","0.001776","7e-06"
"Ctenium cirrhosum (Nees) Kunth","26","5.662136","0.008724","0.001711","2e-05"
"Chamaecrista coradinii H.S.Irwin & Barneby","12","5.679308","0.004789","0.001382","4.2e-05"
"Chamaecrista tenuicaulis A.O.Souza & M.J.Silva","1","5.661049",NA,NA,"0.000508"
"Paspalum erianthum Nees ex Trin.","66","5.665469","0.011528","0.001419","8e-06"
"Chamaecrista pachyclada (Harms) H.S.Irwin & Barneby","3","5.664624","0.006232","0.003598","0.000169"
"Paspalum juergensii Hack.","27","5.645777","0.007887","0.001518","1.9e-05"
"Chamaecrista feliciana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","7","5.672047","0.007498","0.002834","7.3e-05"
"Paspalum compressifolium Swallen","25","5.647518","0.010541","0.002108","2e-05"
"Paspalum paucifolium Swallen","14","5.646355","0.007338","0.001961","3.6e-05"
"Paspalum cromyorhizon Trin. ex Döll","10","5.640659","0.003764","0.00119","5.1e-05"
"Paspalum modestum Mez","16","5.642066","0.006255","0.001564","3.2e-05"
"Salvia scabrida Pohl","25","5.663072","0.008511","0.001702","2e-05"
"Salvia tomentella Pohl","13","5.662485","0.004247","0.001178","3.9e-05"
"Panicum mystasipum Zuloaga & Morrone","1","5.659308",NA,NA,"0.000508"
"Croton piptocalyx Müll.Arg.","12","5.656964","0.017149","0.00495","4.2e-05"
"Capsicum pereirae Barboza & Bianch.","7","5.653689","0.008029","0.003035","7.3e-05"
"Capsicum schottianum Sendtn.","14","5.651622","0.009285","0.002482","3.6e-05"
"Chamaecrista potentilla (Mart. ex Benth.) H.S.Irwin & Barneby","5","5.65668","0.010683","0.004778","0.000102"
"Lupinus lanatus Benth.","13","5.641649","0.007458","0.002068","3.9e-05"
"Sinningia douglasii (Lindl.) Chautems","41","5.646743","0.00592","0.000925","1.2e-05"
"Paspalum ellipticum Döll","20","5.657228","0.013886","0.003105","2.5e-05"
"Chamaecrista papillata H.S.Irwin & Barneby","6","5.656378","0.007255","0.002962","8.5e-05"
"Croton rottlerifolius Baill.","10","5.659564","0.007151","0.002261","5.1e-05"
"Paspalum dedeccae Quarín","19","5.655395","0.008645","0.001983","2.7e-05"
"Chamaecrista polita H.S.Irwin & Barneby","8","5.665294","0.010726","0.003792","6.4e-05"
"Chamaecrista strictula (H.S.Irwin & Barneby) H.S.Irwin & Barneby","1","5.658959",NA,NA,"0.000508"
"Chamaecrista azulana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","3","5.672562","0.006997","0.00404","0.000169"
"Aristida constricta Longhi-Wagner","1","5.635682",NA,NA,"0.000508"
"Lupinus guaraniticus (Hassl.) C.P.Sm.","13","5.64249","0.008205","0.002276","3.9e-05"
"Chamaecrista neesiana (Mart. ex Benth.) H.S.Irwin & Barneby","25","5.662557","0.006659","0.001332","2e-05"
"Chamaecrista tragacanthoides var. tragacanthoides","3","5.66011","0.005605","0.003236","0.000169"
"Chamaecrista tragacanthoides var. rasa H.S.Irwin & Barneby","5","5.659996","0.004726","0.002114","0.000102"
"Solanum decompositiflorum Sendtn.","40","5.66017","0.011929","0.001886","1.3e-05"
"Sida glutinosa Comm. ex Cav.","22","5.670836","0.015201","0.003241","2.3e-05"
"Ophiochloa hydrolithica Filg., Davidse & Zuloaga","4","5.663407","0.02576","0.01288","0.000127"
"Mandirola rupestris (Gardner) Roalson & Boggan","6","5.685947","0.005182","0.002116","8.5e-05"
"Lupinus bracteolaris Desr.","17","5.640434","0.006836","0.001658","3e-05"
"Chamaecrista campicola (Harms) H.S.Irwin & Barneby","7","5.666039","0.0062","0.002343","7.3e-05"
"Paspalum subciliatum Chase","17","5.675075","0.014316","0.003472","3e-05"
"Paspalum nummularium Chase ex Send. & A.G.Burm.","5","5.654682","0.019667","0.008795","0.000102"
"Paspalum ramboi I.L.Barreto","4","5.655096","0.007566","0.003783","0.000127"
"Hordeum stenostachys Godr.","93","5.625012","0.01409","0.001461","5e-06"
"Paspalum dasypleurum Kunze ex É.Desv.","5","5.61751","0.015631","0.00699","0.000102"
"Piptochaetium lasianthum Griseb.","27","5.635","0.009988","0.001922","1.9e-05"
"Piptochaetium uruguense Griseb.","20","5.64001","0.008375","0.001873","2.5e-05"
"Paspalum conduplicatum Canto-Dorow, Valls & Longhi-Wagner","7","5.639294","0.010971","0.004147","7.3e-05"
"Hordeum euclaston Steud.","54","5.626316","0.010924","0.001487","9e-06"
"Salvia cerradicola E.P.Santos","4","5.656074","0.0039","0.00195","0.000127"
"Lupinus reitzii Burkart ex M.Pinheiro & Miotto","11","5.638541","0.007248","0.002185","4.6e-05"
"Sinningia macrostachya (Lindl.) Chautems","8","5.64594","0.009195","0.003251","6.4e-05"
"Chamaecrista multipennis (H.S.Irwin & Barneby) H.S.Irwin & Barneby","5","5.649145","0.003678","0.001645","0.000102"
"Chamaecrista cipoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","4","5.660429","0.005336","0.002668","0.000127"
"Canastra lanceolata (Filg.) Morrone, Zuloaga, Davidse & Filg.","3","5.653248","0.002143","0.001237","0.000169"
"Festuca ulochaeta Steud.","18","5.636755","0.005888","0.001388","2.8e-05"
"Paspalum filifolium Nees ex Steud.","4","5.638431","0.005899","0.00295","0.000127"
"Tripsacum australe Cutler & E.S.Anderson","21","5.674264","0.008195","0.001788","2.4e-05"
"Cirsium monspessulanum (L.) Hill","42","5.610535","0.016932","0.002613","1.2e-05"
"Arabis serpyllifolia Vill.","15","5.59534","0.016569","0.004278","3.4e-05"
"Festuca indigesta Boiss.","26","5.599697","0.01143","0.002242","2e-05"
"Festuca hystrix Boiss.","31","5.606188","0.008468","0.001521","1.6e-05"
"Daucus durieua Lange","39","5.618331","0.009822","0.001573","1.3e-05"
"Festuca iberica (Hack.) K.Richt.","19","5.600144","0.009228","0.002117","2.7e-05"
"Cardamine raphanifolia Pourr.","13","5.605556","0.011657","0.003233","3.9e-05"
"Phelipanche nana (Reut.) Soják","24","5.625357","0.01761","0.003595","2.1e-05"
"Antinoria agrostidea (DC.) Parl.","28","5.616298","0.010903","0.00206","1.8e-05"
"Linaria incarnata (Vent.) Spreng.","18","5.624208","0.01032","0.002432","2.8e-05"
"Festuca ampla Hack.","38","5.618323","0.013785","0.002236","1.3e-05"
"Stipa lagascae Roem. & Schult.","44","5.61689","0.011345","0.00171","1.2e-05"
"Festuca burnatii St.-Yves","4","5.595885","0.009547","0.004774","0.000127"
"Festuca rivularis Boiss.","21","5.604094","0.018166","0.003964","2.4e-05"
"Festuca elegans Boiss.","24","5.610197","0.008845","0.001805","2.1e-05"
"Linaria badalii Willk.","21","5.603594","0.009588","0.002092","2.4e-05"
"Chaenorhinum origanifolium (L.) Kostel.","27","5.611547","0.006287","0.00121","1.9e-05"
"Trisetum hispidum Lange","13","5.603816","0.012727","0.00353","3.9e-05"
"Festuca summilusitana Franco & Rocha Afonso","9","5.597876","0.008379","0.002793","5.6e-05"
"Ammoides pusilla (Brot.) Breistr.","67","5.627541","0.011674","0.001426","8e-06"
"Asperula hirta Ramond","7","5.598948","0.008335","0.00315","7.3e-05"
"Draba dedeana Boiss. & Reut.","18","5.603422","0.007823","0.001844","2.8e-05"
"Helictotrichon sedenense (Clarion ex DC.) Holub","18","5.589288","0.013085","0.003084","2.8e-05"
"Antirrhinum charidemi Lange","3","5.615573","0.035175","0.020308","0.000169"
"Linaria triornithophora (L.) Willd.","28","5.621114","0.012557","0.002373","1.8e-05"
"Selinum broteri Hoffmanns. & Link","3","5.621518","0.009349","0.005398","0.000169"
"Linaria platycalyx Boiss.","2","5.612213","0.0031","0.002192","0.000254"
"Galium laevigatum L.","16","5.598251","0.010845","0.002711","3.2e-05"
"Festuca nigrescens Lam.","61","5.593199","0.015508","0.001986","8e-06"
"Spartina maritima (Curtis) Fernald","40","5.625165","0.019671","0.00311","1.3e-05"
"Festuca eskia Ramond ex DC.","12","5.601246","0.012615","0.003642","4.2e-05"
"Lepidium subulatum L.","27","5.617377","0.008375","0.001612","1.9e-05"
"Anarrhinum duriminium (Brot.) Pers.","5","5.627533","0.011455","0.005123","0.000102"
"Ampelodesmos mauritanicus (Poir.) T.Durand & Schinz","37","5.630738","0.01369","0.002251","1.4e-05"
"Carduus carlinoides Gouan","12","5.599034","0.018599","0.005369","4.2e-05"
"Pimpinella siifolia Leresche","6","5.608007","0.011955","0.004881","8.5e-05"
"Wangenheimia lima (L.) Trin.","24","5.617231","0.009076","0.001853","2.1e-05"
"Festuca rothmaleri (Litard.) Markgr.-Dann.","20","5.613579","0.014224","0.003181","2.5e-05"
"Periballia involucrata (Cav.) Janka","27","5.610139","0.006119","0.001178","1.9e-05"
"Orobanche santolinae Loscos & Pardo","13","5.61948","0.012356","0.003427","3.9e-05"
"Chaenorhinum exile (Coss. & Kralik) Lange","13","5.624343","0.006819","0.001891","3.9e-05"
"Festuca plicata Hack.","12","5.60944","0.011616","0.003353","4.2e-05"
"Avena strigosa Schreb.","5","5.61262","0.009096","0.004068","0.000102"
"Onopordum nervosum Boiss.","40","5.619156","0.008953","0.001416","1.3e-05"
"Helictotrichon cantabricum (Lag.) Gervais","12","5.611911","0.008092","0.002336","4.2e-05"
"Stipa parviflora Desf.","58","5.620203","0.010452","0.001372","9e-06"
"Spartina versicolor Fabre","15","5.640434","0.009392","0.002425","3.4e-05"
"Androsace cantabrica (Losa & P.Monts.) Kress","1","5.591547",NA,NA,"0.000508"
"Androsace puberula Jord. & Fourr.","3","5.559833","0.006737","0.00389","0.000169"
"Androsace adfinis Biroli","1","5.569298",NA,NA,"0.000508"
"Androsace brigantiaca Jord. & Fourr.","1","5.583308",NA,NA,"0.000508"
"Antirrhinum graniticum Rothm.","25","5.617041","0.007636","0.001527","2e-05"
"Erysimum duriaei Boiss.","8","5.608081","0.011923","0.004215","6.4e-05"
"Erysimum grandiflorum Desf.","10","5.606314","0.018242","0.005769","5.1e-05"
"Holcus gayanus Boiss.","13","5.610633","0.008808","0.002443","3.9e-05"
"Selinum pyrenaeum (L.) Gouan","11","5.587786","0.007331","0.00221","4.6e-05"
"Festuca glacialis (Miégev. ex Hack.) K.Richt.","5","5.587847","0.00981","0.004387","0.000102"
"Helictotrichon filifolium (Lag.) Henrard","22","5.615699","0.011535","0.002459","2.3e-05"
"Stipa iberica Martinovský","38","5.612585","0.007079","0.001148","1.3e-05"
"Linaria amoi Campo ex Amo","2","5.603225","0.000782","0.000553","0.000254"
"Antirrhinum pulverulentum Lázaro Ibiza","6","5.610317","0.004711","0.001923","8.5e-05"
"Pastinaca lucida L.","2","5.648974","0.000249","0.000176","0.000254"
"Arrhenatherum album (Vahl) Clayton","55","5.619492","0.013383","0.001805","9e-06"
"Staehelina dubia L.","76","5.619093","0.01289","0.001479","7e-06"
"Linaria glacialis Boiss.","2","5.614986","0.036316","0.025679","0.000254"
"Galium arenarium Loisel.","7","5.622138","0.015214","0.00575","7.3e-05"
"Linaria amethystea (Vent.) Hoffmanns. & Link","39","5.617101","0.00989","0.001584","1.3e-05"
"Bupleurum fruticescens Loefl. ex L.","36","5.613551","0.011426","0.001904","1.4e-05"
"Stipa gigantea Link","38","5.622469","0.013175","0.002137","1.3e-05"
"Lolium canariense Steud.","8","5.658056","0.016543","0.005849","6.4e-05"
"Orobanche teucrii Holandre","38","5.60089","0.012254","0.001988","1.3e-05"
"Festuca gautieri (Hack.) K.Richt.","22","5.60223","0.010897","0.002323","2.3e-05"
"Antirrhinum majus L.","45","5.6201","0.014585","0.002174","1.1e-05"
"Endressia castellana Coincy","14","5.608568","0.005515","0.001474","3.6e-05"
"Arabis stenocarpa Boiss. & Reut.","25","5.611653","0.006701","0.00134","2e-05"
"Stipa juncea L.","37","5.61579","0.009319","0.001532","1.4e-05"
"Festuca nevadensis (Hack.) Markgr.-Dann.","11","5.605951","0.008694","0.002621","4.6e-05"
"Brassica barrelieri (L.) Janka","37","5.620718","0.01355","0.002228","1.4e-05"
"Cymbalaria aequitriloba (Viv.) A.Chev.","7","5.615251","0.024007","0.009074","7.3e-05"
"Crambe filiformis Jacq.","24","5.618397","0.010611","0.002166","2.1e-05"
"Linaria verticillata Boiss.","8","5.602951","0.017606","0.006225","6.4e-05"
"Linaria lilacina Lange","4","5.605785","0.006687","0.003344","0.000127"
"Linaria anticaria Boiss. & Reut.","8","5.610677","0.008335","0.002947","6.4e-05"
"Linaria verticillata subsp. cuartanensis (Degen & Hervier) L.Sáez & M.B.Crespo","13","5.608973","0.008528","0.002365","3.9e-05"
"Linaria almijarensis Campo & Amo","1","5.605618",NA,NA,"0.000508"
"Stoibrax dichotomum (L.) Raf.","16","5.621485","0.014074","0.003518","3.2e-05"
"Daucus crinitus Desf.","43","5.626071","0.011447","0.001746","1.2e-05"
"Antirrhinum meonanthum Hoffmanns. & Link","23","5.61548","0.012982","0.002707","2.2e-05"
"Hormathophylla spinosa (L.) P.Küpfer","38","5.607036","0.013641","0.002213","1.3e-05"
"Centaurea lagascana Graells","9","5.604987","0.006394","0.002131","5.6e-05"
"Mandragora autumnalis Bertol.","34","5.634228","0.010835","0.001858","1.5e-05"
"Mandragora officinarum L.","2","5.623965","0.014551","0.010289","0.000254"
"Vulpia fontquerana Melderis & Stace","2","5.627322","0.02188","0.015471","0.000254"
"Cheirolophus teydis (C.Sm.) G.López","3","5.634751","0.017127","0.009888","0.000169"
"Asarina procumbens Mill.","4","5.617277","0.010213","0.005106","0.000127"
"Festuca queriana Litard.","2","5.604694","0.004424","0.003128","0.000254"
"Ammochloa palaestina Boiss.","12","5.638102","0.009917","0.002863","4.2e-05"
"Erysimum mediohispanicum Polatschek","29","5.611212","0.008197","0.001522","1.8e-05"
"Salvia phlomoides Asso","12","5.606944","0.006786","0.001959","4.2e-05"
"Coincya monensis (L.) Greuter & Burdet","35","5.61272","0.014418","0.002437","1.5e-05"
"Arabis planisiliqua (Pers.) Rchb.","64","5.607579","0.017218","0.002152","8e-06"
"Orobanche foetida Poir.","27","5.631041","0.015182","0.002922","1.9e-05"
"Antirrhinum mollissimum (Pau) Rothm.","3","5.611067","0.012485","0.007208","0.000169"
"Sesleria argentea (Savi) Savi","19","5.608374","0.009907","0.002273","2.7e-05"
"Brassica repanda (Willd.) DC.","26","5.607138","0.016671","0.003269","2e-05"
"Narduroides salzmannii (Boiss.) Rouy","34","5.619687","0.012402","0.002127","1.5e-05"
"Anarrhinum longipedicellatum R.Fern.","1","5.634611",NA,NA,"0.000508"
"Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.","13","5.629511","0.011278","0.003128","3.9e-05"
"Linaria oligantha Lange","10","5.621806","0.013264","0.004194","5.1e-05"
"Chaenorhinum glareosum (Boiss.) Willk.","1","5.563946",NA,NA,"0.000508"
"Trisetaria panicea (Lam.) Paunero","55","5.629919","0.012491","0.001684","9e-06"
"Linaria nevadensis (Boiss.) Boiss. & Reut.","2","5.606191","0.025465","0.018006","0.000254"
"Lupinus luteus L.","35","5.629776","0.011847","0.002003","1.5e-05"
"Salvia sclareoides Brot.","10","5.632288","0.017793","0.005627","5.1e-05"
"Trisetaria ovata (Pers.) Paunero","6","5.611178","0.012287","0.005016","8.5e-05"
"Bupleurum angulosum L.","12","5.597432","0.014349","0.004142","4.2e-05"
"Arabis nova subsp. nova","7","5.595792","0.011846","0.004477","7.3e-05"
"Arabis montbretiana Boiss.","10","5.595924","0.01666","0.005268","5.1e-05"
"Anthoxanthum amarum Brot.","10","5.627898","0.013545","0.004283","5.1e-05"
"Lycium europaeum L.","44","5.624638","0.011137","0.001679","1.2e-05"
"Antirrhinum lopesianum Rothm.","2","5.615675","0.004376","0.003094","0.000254"
"Antirrhinum grosii Font Quer","2","5.59705","0.017308","0.012239","0.000254"
"Galium valentinum Lange","9","5.622646","0.012269","0.00409","5.6e-05"
"Chaenorhinum robustum Loscos","15","5.612284","0.007798","0.002013","3.4e-05"
"Salvia canariensis L.","3","5.66116","0.003717","0.002146","0.000169"
"Elymus pycnanthus (Godr.) Melderis","19","5.632785","0.011022","0.002529","2.7e-05"
"Linaria cavanillesii Chav.","5","5.61925","0.008275","0.003701","0.000102"
"Alyssum granatense Boiss. & Reut.","62","5.617988","0.011136","0.001414","8e-06"
"Stipa barbata Desf.","44","5.61264","0.009968","0.001503","1.2e-05"
"Linaria viscosa (L.) Dum.Cours.","26","5.623245","0.016689","0.003273","2e-05"
"Smyrnium rotundifolium Mill.","11","5.624431","0.014483","0.004367","4.6e-05"
"Linaria pedunculata (L.) Chaz.","12","5.639743","0.008645","0.002496","4.2e-05"
"Brassica oxyrrhina Coss.","22","5.627206","0.013613","0.002902","2.3e-05"
"Crucianella patula L.","31","5.61768","0.009765","0.001754","1.6e-05"
"Bunium balearicum (Sennen) Mateo & López Udias","6","5.625022","0.013658","0.005576","8.5e-05"
"Gaudinia hispanica Stace & T.G.Tutin","2","5.637106","0.003023","0.002138","0.000254"
"Lupinus hispanicus Boiss. & Reut.","32","5.618194","0.009282","0.001641","1.6e-05"
"Phelipanche inexspectata Carlón, G.Gómez, M.Laínz, G.Moreno, Ó.Sánchez & Schneew.","3","5.613268","0.011324","0.006538","0.000169"
"Festuca pyrenaica Reut.","4","5.587049","0.005699","0.00285","0.000127"
"Bupleurum acutifolium Boiss.","5","5.632131","0.017332","0.007751","0.000102"
"Chaenorhinum grandiflorum (Coss.) Willk.","4","5.615766","0.003614","0.001807","0.000127"
"Lygeum spartum Loefl. ex L.","48","5.628464","0.014313","0.002066","1.1e-05"
"Antirrhinum molle L.","6","5.609209","0.006646","0.002713","8.5e-05"
"Arabis juressi Rothm.","4","5.62389","0.009967","0.004984","0.000127"
"Euclidium syriacum (L.) R.Br.","45","5.586622","0.030053","0.00448","1.1e-05"
"Lepidium villarsii subsp. villarsii","10","5.601121","0.012973","0.004102","5.1e-05"
"Linaria orbensis Carretero & Boira","1","5.64031",NA,NA,"0.000508"
"Linaria nivea Boiss. & Reut.","11","5.607921","0.00875","0.002638","4.6e-05"
"Poa laxa Haenke","22","5.576292","0.018095","0.003858","2.3e-05"
"Vella lucentina M.B.Crespo","1","5.626361",NA,NA,"0.000508"
"Phalaris brachystachys Link","64","5.6279","0.012334","0.001542","8e-06"
"Pseudorlaya minuscula (Pau ex Font Quer) Laínz","10","5.644092","0.004987","0.001577","5.1e-05"
"Ptilostemon hispanicus (Lam.) Greuter","10","5.610388","0.01265","0.004","5.1e-05"
"Linaria polygalifolia subsp. aguillonensis (García Mart.) Castrov. & Lago","2","5.639774","0.003769","0.002665","0.000254"
"Linaria polygalifolia subsp. lamarckii (Rouy) D.A.Sutton","1","5.643502",NA,NA,"0.000508"
"Linaria polygalifolia Hoffmanns. & Link","4","5.63751","0.010805","0.005403","0.000127"
"Linaria depauperata Leresche ex Lange","6","5.629431","0.010545","0.004305","8.5e-05"
"Linaria depauperata subsp. ilergabona (M.B.Crespo & Arán) L.Sáez","1","5.629239",NA,NA,"0.000508"
"Linaria depauperata var. hegelmaieri (Lange) Nyman","1","5.631749",NA,NA,"0.000508"
"Linaria clementei Haens. ex Boiss.","3","5.622868","0.004107","0.002371","0.000169"
