"species","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Brachyachne convergens (F.Muell.) Stapf","172","5.730599","0.007942","0.000606","1e-06"
"Solanum densevestitum F.Muell. ex Benth.","16","5.701258","0.006783","0.001696","1e-05"
"Cynodon dactylon (L.) Pers.","955","5.713245","0.015401","0.000498","0"
"Rytidosperma penicillatum (Labill.) Connor & Edgar","63","5.685385","0.016542","0.002084","3e-06"
"Rytidosperma bipartitum (Link) A.M.Humphreys & H.P.Linder","75","5.708645","0.010713","0.001237","2e-06"
"Apium prostratum Labill.","24","5.696998","0.015121","0.003087","7e-06"
"Apium australe Thouars","4","5.660734","0.011983","0.005992","4e-05"
"Triodia melvillei (C.E.Hubb.) Lazarides","54","5.734808","0.00503","0.000684","3e-06"
"Oxychloris scariosa (F.Muell.) Lazarides","128","5.731931","0.00655","0.000579","1e-06"
"Solanum rixosum A.R.Bean","8","5.700721","0.005792","0.002048","2e-05"
"Poa porphyroclados Nees","16","5.704014","0.011279","0.00282","1e-05"
"Cyphanthera microphylla Miers","23","5.714898","0.009863","0.002057","7e-06"
"Eragrostis kennedyae F.Turner","100","5.73211","0.005267","0.000527","2e-06"
"Paraneurachne muelleri (Hack.) S.T.Blake","154","5.73542","0.005408","0.000436","1e-06"
"Capillipedium parviflorum (R.Br.) Stapf","254","5.710196","0.014199","0.000891","1e-06"
"Echinochloa colona (L.) Link","1373","5.720138","0.013019","0.000351","0"
"Cleistochloa subjuncea C.E.Hubb.","60","5.717269","0.006721","0.000868","3e-06"
"Neurachne munroi (F.Muell.) F.Muell.","87","5.731082","0.005625","0.000603","2e-06"
"Hypericum japonicum Thunb.","184","5.697759","0.016126","0.001189","1e-06"
"Eriachne pallescens R.Br.","77","5.716268","0.011948","0.001362","2e-06"
"Epilobium pallidiflorum Sol. ex A.Cunn.","68","5.684728","0.010273","0.001246","2e-06"
"Cyphanthera anthocercidea (F.Muell.) Haegi","2","5.697401","0.010674","0.007548","8.1e-05"
"Entolasia stricta (R.Br.) Hughes","64","5.703172","0.01036","0.001295","3e-06"
"Poa fawcettiae Vickery","14","5.678091","0.013131","0.003509","1.2e-05"
"Rytidosperma monticola (Vickery) Connor & Edgar","41","5.702399","0.01123","0.001754","4e-06"
"Anthotroche pannosa Endl.","44","5.728305","0.006821","0.001028","4e-06"
"Solanum phlomoides A.Cunn. ex Benth.","34","5.737011","0.005795","0.000994","5e-06"
"Sporobolus caroli Mez","212","5.726123","0.009562","0.000657","1e-06"
"Corchorus aestuans L.","299","5.722745","0.010024","0.00058","1e-06"
"Rytidosperma pallidum (R.Br.) A.M.Humphreys & H.P.Linder","49","5.700782","0.010478","0.001497","3e-06"
"Solanum beaugleholei Symon","14","5.735683","0.005373","0.001436","1.2e-05"
"Aristida echinata Henrard","59","5.718674","0.008883","0.001156","3e-06"
"Rytidosperma indutum (Vickery) Connor & Edgar","45","5.697252","0.011837","0.001765","4e-06"
"Brachyachne tenella (R.Br.) C.E.Hubb.","65","5.729038","0.007075","0.000878","2e-06"
"Cyphanthera odgersii (F.Muell.) Haegi","5","5.721586","0.003111","0.001391","3.2e-05"
"Rytidosperma occidentale (Vickery) Connor & Edgar","17","5.708429","0.011142","0.002702","1e-05"
"Solanum furfuraceum R.Br.","20","5.714186","0.007362","0.001646","8e-06"
"Nicotiana rosulata (S.Moore) Domin","37","5.731458","0.009082","0.001493","4e-06"
"Eremochloa bimaculata Hack.","64","5.712566","0.00982","0.001228","3e-06"
"Solanum carduiforme F.Muell.","11","5.731641","0.004094","0.001234","1.5e-05"
"Paspalidium rarum (R.Br.) Hughes","204","5.731912","0.007205","0.000504","1e-06"
"Solanum macoorai F.M.Bailey","8","5.704803","0.006914","0.002444","2e-05"
"Nicotiana forsteri Roem. & Schult.","29","5.714704","0.006997","0.001299","6e-06"
"Rytidosperma richardsonii (Cashmore) Connor & Edgar","36","5.703588","0.010731","0.001788","4e-06"
"Solanum asymmetriphyllum Specht","5","5.731429","0.001309","0.000585","3.2e-05"
"Poa meionectes Vickery","47","5.699225","0.012467","0.001818","3e-06"
"Cardamine lilacina Hook.","37","5.68761","0.013152","0.002162","4e-06"
"Nicotiana rotundifolia Lindl.","44","5.718786","0.011477","0.00173","4e-06"
"Solanum semiarmatum F.Muell.","14","5.711935","0.007847","0.002097","1.2e-05"
"Solanum mitchellianum Domin","23","5.717171","0.003655","0.000762","7e-06"
"Ectrosia leporina R.Br.","118","5.726365","0.007825","0.00072","1e-06"
"Solanum nobile A.R.Bean","6","5.692713","0.004457","0.00182","2.7e-05"
"Brachyachne ciliaris (Kuntze) C.E.Hubb.","46","5.733591","0.004704","0.000694","4e-06"
"Solanum petraeum Symon","10","5.727555","0.004459","0.00141","1.6e-05"
"Sporobolus elongatus R.Br.","74","5.710599","0.011479","0.001334","2e-06"
"Paspalum scrobiculatum L.","574","5.716385","0.01388","0.000579","0"
"Aristida leptopoda Benth.","59","5.72066","0.008775","0.001142","3e-06"
"Solanum chrysotrichum Schltdl.","88","5.700862","0.01635","0.001743","2e-06"
"Solanum cunninghamii Benth.","21","5.73489","0.005383","0.001175","8e-06"
"Arundinella nepalensis Trin.","227","5.716008","0.015161","0.001006","1e-06"
"Spermacoce erosa Harwood","2","5.725515","0.01084","0.007665","8.1e-05"
"Isachne globosa (Thunb.) Kuntze","251","5.706375","0.014981","0.000946","1e-06"
"Corchorus tridens L.","212","5.730412","0.012666","0.00087","1e-06"
"Solanum amblymerum Dunal","21","5.703698","0.009645","0.002105","8e-06"
"Dichanthium setosum S.T.Blake","21","5.71063","0.012423","0.002711","8e-06"
"Solanum leopoldense Symon","5","5.729787","0.007228","0.003232","3.2e-05"
"Solanum vansittartense C.A.Gardner","2","5.721621","0.002084","0.001474","8.1e-05"
"Germainia truncatiglumis (F.Muell. ex Benth.) Chai-Anan","44","5.729006","0.005756","0.000868","4e-06"
"Solanum viridifolium Dunal","23","5.710296","0.008807","0.001836","7e-06"
"Lycianthes shanesii (F.Muell.) A.R.Bean","17","5.715133","0.003766","0.000913","1e-05"
"Agrostis muelleriana Vickery","28","5.66379","0.013494","0.00255","6e-06"
"Duboisia leichhardtii (F.Muell.) F.Muell.","23","5.718545","0.008347","0.00174","7e-06"
"Solanum sisymbriifolium Lam.","375","5.705554","0.01442","0.000745","0"
"Cyphanthera albicans (A.Cunn.) Miers","13","5.709602","0.010139","0.002812","1.2e-05"
"Crenidium spinescens Haegi","6","5.728364","0.002311","0.000943","2.7e-05"
"Duboisia myoporoides R.Br.","44","5.706075","0.010433","0.001573","4e-06"
"Setaria palmifolia (J.Koenig) Stapf","182","5.705969","0.015137","0.001122","1e-06"
"Rytidosperma alpicola (Vickery) Connor & Edgar","9","5.679724","0.005346","0.001782","1.8e-05"
"Poa ensiformis Vickery","17","5.685222","0.007554","0.001832","1e-05"
"Eriachne ciliata R.Br.","130","5.730843","0.007905","0.000693","1e-06"
"Solanum inaequilaterum Domin","5","5.694563","0.005211","0.00233","3.2e-05"
"Poa hiemata Vickery","14","5.681336","0.013007","0.003476","1.2e-05"
"Epilobium pedunculare A.Cunn.","35","5.667368","0.014441","0.002441","5e-06"
"Solanum stenopterum A.R.Bean","7","5.715211","0.003777","0.001428","2.3e-05"
"Lepidium rotundum (Desv.) DC.","53","5.713277","0.010491","0.001441","3e-06"
"Solanum latens A.R.Bean","6","5.714772","0.003727","0.001522","2.7e-05"
"Iseilema macratherum Domin","91","5.732514","0.005966","0.000625","2e-06"
"Solanum heteropodium Symon","6","5.724554","0.005161","0.002107","2.7e-05"
"Psilurus incurvus (Gouan) Schinz & Thell.","120","5.707526","0.010238","0.000935","1e-06"
"Lepidium desvauxii Thell.","16","5.683888","0.012571","0.003143","1e-05"
"Asperula gunnii Hook.f.","28","5.683268","0.01085","0.00205","6e-06"
"Poa phillipsiana Vickery","10","5.68508","0.008048","0.002545","1.6e-05"
"Homopholis belsonii C.E.Hubb.","7","5.716105","0.003809","0.00144","2.3e-05"
"Xerochloa barbata R.Br.","63","5.735171","0.005528","0.000696","3e-06"
"Lepidium linifolium (Desv.) Steud.","7","5.721401","0.01163","0.004396","2.3e-05"
"Spartochloa scirpoidea (Steud.) C.E.Hubb.","26","5.714184","0.00955","0.001873","6e-06"
"Dimeria ornithopoda Trin.","142","5.71808","0.012877","0.001081","1e-06"
"Lepidium fasciculatum Thell.","70","5.717484","0.007455","0.000891","2e-06"
"Bothriochloa pertusa (L.) A.Camus","128","5.721225","0.014063","0.001243","1e-06"
"Poa hookeri Vickery","9","5.685777","0.004937","0.001646","1.8e-05"
"Chrysopogon filipes (Benth.) Reeder","81","5.718222","0.007665","0.000852","2e-06"
"Aristida pruinosa Domin","97","5.732981","0.004843","0.000492","2e-06"
"Solanum abutiloides (Griseb.) Bitter & Lillo","31","5.697514","0.013081","0.002349","5e-06"
"Dichanthium annulatum (Forssk.) Stapf","243","5.723945","0.015119","0.00097","1e-06"
"Cenchrus caliculatus Cav.","58","5.708407","0.010517","0.001381","3e-06"
"Solanum oedipus Symon","3","5.721344","0.003904","0.002254","5.4e-05"
"Sorghum leiocladum (Hack.) C.E.Hubb.","34","5.714102","0.00892","0.00153","5e-06"
"Solanum opacum A.Br. & C.D.Bouché","111","5.699496","0.0156","0.001481","1e-06"
"Fieldia australis A.Cunn.","23","5.690037","0.006667","0.00139","7e-06"
"Enneapogon purpurascens (R.Br.) P.Beauv.","74","5.735984","0.00406","0.000472","2e-06"
"Boea hygroscopica F.Muell.","15","5.710247","0.008816","0.002276","1.1e-05"
"Aristida superpendens Domin","33","5.72252","0.007889","0.001373","5e-06"
"Austrochloris dichanthioides (Everist) Lazarides","20","5.732348","0.003452","0.000772","8e-06"
"Cardamine paucijuga Turcz.","47","5.696035","0.016537","0.002412","3e-06"
"Zoysia matrella (L.) Merr.","31","5.713721","0.008835","0.001587","5e-06"
"Solanum cookii Symon","9","5.711221","0.008735","0.002912","1.8e-05"
"Eragrostis lanicaulis Lazarides","44","5.735475","0.004833","0.000729","4e-06"
"Symonanthus aromaticus (C.A.Gardner) Haegi","5","5.711842","0.004489","0.002008","3.2e-05"
"Cyperochloa hirsuta Lazarides & L.Watson","3","5.695798","0.004922","0.002842","5.4e-05"
"Solanum lasiocarpum Dunal","57","5.708343","0.011833","0.001567","3e-06"
"Ludwigia hyssopifolia (G.Don) Exell","297","5.716223","0.008158","0.000473","1e-06"
"Echinopogon caespitosus C.E.Hubb.","44","5.701324","0.008889","0.00134","4e-06"
"Dryopoa dives (F.Muell.) Vickery","15","5.687311","0.008925","0.002304","1.1e-05"
"Eriachne rara R.Br.","46","5.717884","0.007822","0.001153","4e-06"
"Arundinella setosa Trin.","162","5.71277","0.015767","0.001239","1e-06"
"Solanum stupefactum Symon","2","5.704282","0","0","8.1e-05"
"Acrachne racemosa (B.Heyne ex Roth) Ohwi","69","5.726902","0.010692","0.001287","2e-06"
"Festuca contracta Kirk","8","5.650273","0.012208","0.004316","2e-05"
"Chrysopogon elongatus (R.Br.) Benth.","46","5.726487","0.006534","0.000963","4e-06"
"Capillipedium spicigerum S.T.Blake","83","5.711781","0.010924","0.001199","2e-06"
"Dichanthium sericeum (R.Br.) A.Camus","193","5.723374","0.012932","0.000931","1e-06"
"Ectrosia scabrida C.E.Hubb.","58","5.732003","0.00645","0.000847","3e-06"
"Solanum jucundum A.R.Bean","31","5.71646","0.004707","0.000845","5e-06"
"Solanum melanospermum F.Muell.","16","5.732891","0.003302","0.000825","1e-05"
"Solanum hapalum A.R.Bean","9","5.695419","0.00551","0.001837","1.8e-05"
"Thaumastochloa monilifera Sosef & de Koning","12","5.720837","0.006765","0.001953","1.3e-05"
"Aristida vagans Cav.","49","5.707453","0.008205","0.001172","3e-06"
"Eriachne triseta Nees ex Steud.","73","5.721206","0.008124","0.000951","2e-06"
"Paractaenum novae-hollandiae P.Beauv.","54","5.730632","0.00733","0.000997","3e-06"
"Sorghum laxiflorum F.M.Bailey","68","5.722928","0.010656","0.001292","2e-06"
"Aristida holathera Domin","125","5.729668","0.009062","0.000811","1e-06"
"Ectrosia schultzii Benth.","45","5.732071","0.003772","0.000562","4e-06"
"Poa affinis R.Br.","11","5.694458","0.007263","0.00219","1.5e-05"
"Lepidium pseudotasmanicum Thell.","46","5.695601","0.011261","0.00166","4e-06"
"Astrebla squarrosa C.E.Hubb.","97","5.731516","0.006883","0.000699","2e-06"
"Solanum dimorphispinum C.T.White","5","5.706923","0.014724","0.006585","3.2e-05"
"Chionochloa frigida (Vickery) Conert","1","5.671776",NA,NA,"0.000162"
"Xerochloa laniflora Benth.","46","5.736533","0.004726","0.000697","4e-06"
"Triodia fitzgeraldii C.A.Gardner ex N.T.Burb.","3","5.735115","0.003554","0.002052","5.4e-05"
"Sida cordifolia L.","547","5.715701","0.011764","0.000503","0"
"Triodia bitextura Lazarides","107","5.731995","0.006735","0.000651","2e-06"
"Saxipoa saxicola (R.Br.) Soreng, L.J.Gillespie & S.W.L.Jacobs","9","5.673576","0.00874","0.002913","1.8e-05"
"Paspalidium globoideum (Domin) Hughes","39","5.719957","0.00539","0.000863","4e-06"
"Hierochloe redolens (Vahl) Roem. & Schult.","69","5.673052","0.014219","0.001712","2e-06"
"Anthotroche myoporoides C.A.Gardner","3","5.725379","0.002546","0.00147","5.4e-05"
"Lepidium echinatum Hewson","20","5.73824","0.004245","0.000949","8e-06"
"Solanum papaverifolium Symon","16","5.711406","0.005498","0.001375","1e-05"
"Sylvipoa queenslandica (C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs","20","5.698673","0.011556","0.002584","8e-06"
"Solanum cataphractum A.Cunn. ex Benth.","4","5.717661","0.008098","0.004049","4e-05"
"Chamaeraphis hordeacea R.Br.","20","5.730143","0.006793","0.001519","8e-06"
"Triodia intermedia Cheel","28","5.737037","0.003823","0.000722","6e-06"
"Chrysopogon latifolius S.T.Blake","31","5.732238","0.006716","0.001206","5e-06"
"Poa sallacustris N.G.Walsh","2","5.695918","0.000475","0.000336","8.1e-05"
"Solanum campanulatum R.Br.","15","5.698244","0.007041","0.001818","1.1e-05"
"Lepidium platypetalum Hewson","46","5.734465","0.007735","0.00114","4e-06"
"Neurachne tenuifolia S.T.Blake","3","5.729937","0.000859","0.000496","5.4e-05"
"Panicum larcomianum Hughes","50","5.721583","0.008229","0.001164","3e-06"
"Solanum argopetalum A.R.Bean","3","5.722113","0.001133","0.000654","5.4e-05"
"Rytidosperma fortunae-hibernae (Renvoize) Connor & Edgar","5","5.670186","0.003591","0.001606","3.2e-05"
"Aira caryophyllea L.","198","5.69101","0.012996","0.000924","1e-06"
"Scandix pecten-veneris L.","262","5.703205","0.016109","0.000995","1e-06"
"Orobanche coerulescens Stephan ex Willd.","30","5.699941","0.012772","0.002332","5e-06"
"Corynephorus canescens (L.) P.Beauv.","175","5.693594","0.010968","0.000829","1e-06"
"Galium rotundifolium L.","117","5.690221","0.010906","0.001008","1e-06"
"Bromus commutatus Schrad.","161","5.697202","0.010909","0.00086","1e-06"
"Epilobium hirsutum L.","620","5.69808","0.013358","0.000536","0"
"Rhinanthus glacialis Personnat","26","5.680478","0.015455","0.003031","6e-06"
"Arabis soyeri Reut. & A.Huet.","11","5.671619","0.011716","0.003533","1.5e-05"
"Arabis jacquinii Beck","1","5.707608",NA,NA,"0.000162"
"Berula erecta (Huds.) Coville","395","5.705019","0.016477","0.000829","0"
"Bupleurum longifolium L.","33","5.687216","0.009314","0.001621","5e-06"
"Bupleurum aureum Fisch.","1","5.694237",NA,NA,"0.000162"
"Orlaya grandiflora (L.) Hoffm.","85","5.699435","0.010087","0.001094","2e-06"
"Kickxia spuria (L.) Dumort.","93","5.701457","0.011573","0.0012","2e-06"
"Kickxia spuria subsp. integrifolia (Brot.) R.Fern.","57","5.710295","0.008554","0.001133","3e-06"
"Trientalis europaea L.","332","5.683679","0.011625","0.000638","0"
"Festuca heterophylla Lam.","109","5.69316","0.008866","0.000849","1e-06"
"Apera spica-venti (L.) P.Beauv.","235","5.694551","0.009555","0.000623","1e-06"
"Alyssum alyssoides (L.) L.","233","5.699151","0.010684","7e-04","1e-06"
"Apera interrupta (L.) P.Beauv.","62","5.69854","0.012247","0.001555","3e-06"
"Anthriscus caucalis M.Bieb.","174","5.697127","0.013557","0.001028","1e-06"
"Cruciata verna (Scop.) Gutermann & Ehrend.","6","5.689793","0.002825","0.001153","2.7e-05"
"Helictotrichon pubescens (Huds.) Pilg.","144","5.687025","0.010909","0.000909","1e-06"
"Erysimum odoratum Ehrh.","46","5.69354","0.004387","0.000647","4e-06"
"Anagallis minima (L.) E.H.L.Krause","197","5.706813","0.015541","0.001107","1e-06"
"Sclerochloa dura (L.) P.Beauv.","118","5.70655","0.014498","0.001335","1e-06"
"Poa chaixii Vill.","87","5.684036","0.011501","0.001233","2e-06"
"Festuca filiformis Pourr.","84","5.686019","0.007566","0.000826","2e-06"
"Centaurea stoebe L.","181","5.696449","0.008246","0.000613","1e-06"
"Brachypodium sylvaticum (Huds.) P.Beauv.","555","5.693015","0.014552","0.000618","0"
"Bromus inermis Leyss.","461","5.693893","0.010348","0.000482","0"
"Chaerophyllum temulum L.","181","5.693299","0.010259","0.000763","1e-06"
"Daucus carota L.","562","5.700979","0.016011","0.000675","0"
"Tornabenea tenuissima (A.Chev.) A.Hansen & Sunding","1","5.676583",NA,NA,"0.000162"
"Holcus lanatus L.","377","5.692482","0.012914","0.000665","0"
"Galium elongatum C.Presl","136","5.688364","0.014043","0.001204","1e-06"
"Laserpitium prutenicum L.","41","5.692789","0.006206","0.000969","4e-06"
"Linaria repens (L.) Mill.","54","5.694924","0.011129","0.001514","3e-06"
"Hottonia palustris L.","169","5.68895","0.006989","0.000538","1e-06"
"Primula minima L.","16","5.666677","0.010552","0.002638","1e-05"
"Koeleria macrantha (Ledeb.) Schult.","749","5.701253","0.012921","0.000472","0"
"Bromus sterilis L.","263","5.700725","0.01209","0.000746","1e-06"
"Galium sylvaticum L.","64","5.691715","0.00575","0.000719","3e-06"
"Koeleria pyramidata (Lam.) P.Beauv.","390","5.694665","0.011156","0.000565","0"
"Anagallis arvensis L.","703","5.704766","0.016817","0.000634","0"
"Anagallis monelli M.Bieb.","27","5.709313","0.010491","0.002019","6e-06"
"Chaerophyllum aureum L.","116","5.691601","0.010145","0.000942","1e-06"
"Sesleria ovata (Hoppe) A.Kern.","7","5.66058","0.007173","0.002711","2.3e-05"
"Bupleurum rotundifolium L.","117","5.700692","0.009752","0.000902","1e-06"
"Stipa pennata L.","327","5.695974","0.010025","0.000554","0"
"Aira praecox L.","134","5.686889","0.010814","0.000934","1e-06"
"Alyssum montanum L.","74","5.695273","0.009654","0.001122","2e-06"
"Turgenia latifolia (L.) Hoffm.","143","5.707946","0.013616","0.001139","1e-06"
"Melica picta K.Koch","71","5.698656","0.007964","0.000945","2e-06"
"Cardamine dentata Schult.","171","5.685104","0.011255","0.000861","1e-06"
"Asperula tinctoria L.","76","5.68839","0.00707","0.000811","2e-06"
"Orobanche caryophyllacea Sm.","93","5.693703","0.011","0.001141","2e-06"
"Silaum silaus (L.) Schinz & Thell.","130","5.696517","0.009172","0.000804","1e-06"
"Erucastrum gallicum (Willd.) O.E.Schulz","47","5.691037","0.00687","0.001002","3e-06"
"Elymus repens (L.) Gould","622","5.694056","0.012364","0.000496","0"
"Elymus caninus Roth","3","5.699121","0.033433","0.019303","5.4e-05"
"Cardamine enneaphyllos (L.) Crantz","22","5.686619","0.010079","0.002149","7e-06"
"Diplotaxis tenuifolia (L.) DC.","117","5.698988","0.009716","0.000898","1e-06"
"Galium tricornutum Dandy","160","5.703786","0.015465","0.001223","1e-06"
"Ventenata dubia (Leers) Coss. & Durieu","44","5.702298","0.009448","0.001424","4e-06"
