"species","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Galium gaudichaudii DC.","73","6.382048","0.436565","0.051096","0.003198"
"Solanum corifolium F.Muell.","20","7.116058","0.338397","0.075668","0.011671"
"Solanum ×shirleyanum Domin","3","7.325097","0.185897","0.107328","0.077809"
"Deschampsia chapmanii Petrie","16","7.045837","0.499661","0.124915","0.014589"
"Eriachne pulchella Domin","74","5.639206","0.25494","0.029636","0.003154"
"Eragrostis pergracilis S.T.Blake","142","5.547964","0.300275","0.025199","0.001644"
"Nicotiana cavicola N.T.Burb.","27","5.519665","0.120405","0.023172","0.008645"
"Brachyachne convergens (F.Muell.) Stapf","172","6.400456","0.453901","0.03461","0.001357"
"Solanum densevestitum F.Muell. ex Benth.","16","6.968999","0.294955","0.073739","0.014589"
"Cynodon dactylon (L.) Pers.","954","6.505828","0.790415","0.025591","0.000244"
"Rytidosperma penicillatum (Labill.) Connor & Edgar","63","6.965239","0.540319","0.068074","0.003705"
"Rytidosperma bipartitum (Link) A.M.Humphreys & H.P.Linder","75","6.415688","0.324885","0.037514","0.003112"
"Apium prostratum Labill.","24","6.605726","0.505483","0.103181","0.009726"
"Apium australe Thouars","4","6.640579","0.281302","0.140651","0.058357"
"Triodia melvillei (C.E.Hubb.) Lazarides","54","5.598549","0.267153","0.036355","0.004323"
"Oxychloris scariosa (F.Muell.) Lazarides","128","6.002314","0.510863","0.045154","0.001824"
"Solanum rixosum A.R.Bean","8","6.941868","0.343075","0.121295","0.029178"
"Poa porphyroclados Nees","16","6.401778","0.426491","0.106623","0.014589"
"Cyphanthera microphylla Miers","23","5.84531","0.225904","0.047104","0.010149"
"Eragrostis kennedyae F.Turner","100","5.632901","0.358766","0.035877","0.002334"
"Paraneurachne muelleri (Hack.) S.T.Blake","154","5.81964","0.311203","0.025077","0.001516"
"Capillipedium parviflorum (R.Br.) Stapf","254","7.053723","0.564107","0.035395","0.000919"
"Echinochloa colona (L.) Link","1373","6.697664","0.78045","0.021062","0.00017"
"Cleistochloa subjuncea C.E.Hubb.","60","6.733826","0.359758","0.046445","0.00389"
"Neurachne munroi (F.Muell.) F.Muell.","87","5.604194","0.315034","0.033775","0.002683"
"Hypericum japonicum Thunb.","184","7.299881","0.545764","0.040234","0.001269"
"Eriachne pallescens R.Br.","77","7.208975","0.445965","0.050822","0.003032"
"Epilobium pallidiflorum Sol. ex A.Cunn.","68","6.919253","0.393346","0.0477","0.003433"
"Cyphanthera anthocercidea (F.Muell.) Haegi","2","6.474055","0.336138","0.237685","0.116714"
"Entolasia stricta (R.Br.) Hughes","64","6.914406","0.416037","0.052005","0.003647"
"Poa fawcettiae Vickery","14","7.01537","0.308354","0.082411","0.016673"
"Rytidosperma monticola (Vickery) Connor & Edgar","41","6.493505","0.274883","0.04293","0.005693"
"Anthotroche pannosa Endl.","44","5.569894","0.252846","0.038118","0.005305"
"Solanum phlomoides A.Cunn. ex Benth.","34","5.817684","0.271808","0.046615","0.006866"
"Sporobolus caroli Mez","212","6.029228","0.485932","0.033374","0.001101"
"Corchorus aestuans L.","299","7.025757","0.447314","0.025869","0.000781"
"Rytidosperma pallidum (R.Br.) A.M.Humphreys & H.P.Linder","49","6.645404","0.317951","0.045422","0.004764"
"Solanum beaugleholei Symon","14","6.368972","0.423144","0.11309","0.016673"
"Aristida echinata Henrard","59","6.247069","0.341809","0.0445","0.003956"
"Rytidosperma indutum (Vickery) Connor & Edgar","45","6.587991","0.282552","0.04212","0.005187"
"Brachyachne tenella (R.Br.) C.E.Hubb.","65","6.522406","0.343282","0.042579","0.003591"
"Cyphanthera odgersii (F.Muell.) Haegi","5","5.443117","0.19699","0.088097","0.046686"
"Rytidosperma occidentale (Vickery) Connor & Edgar","17","6.421654","0.42701","0.103565","0.013731"
"Solanum furfuraceum R.Br.","20","6.780112","0.419158","0.093727","0.011671"
"Nicotiana rosulata (S.Moore) Domin","37","5.576695","0.201615","0.033145","0.006309"
"Eremochloa bimaculata Hack.","64","6.837458","0.433209","0.054151","0.003647"
"Solanum carduiforme F.Muell.","11","6.697554","0.285318","0.086027","0.021221"
"Paspalidium rarum (R.Br.) Hughes","204","6.250536","0.519578","0.036378","0.001144"
"Solanum macoorai F.M.Bailey","8","7.644999","0.398836","0.14101","0.029178"
"Nicotiana forsteri Roem. & Schult.","29","6.698299","0.341859","0.063482","0.008049"
"Rytidosperma richardsonii (Cashmore) Connor & Edgar","36","6.491934","0.281134","0.046856","0.006484"
"Solanum asymmetriphyllum Specht","5","7.212553","0.19676","0.087994","0.046686"
"Poa meionectes Vickery","47","6.604246","0.337893","0.049287","0.004967"
"Cardamine lilacina Hook.","37","6.833348","0.328398","0.053988","0.006309"
"Nicotiana rotundifolia Lindl.","44","5.801006","0.254602","0.038383","0.005305"
"Solanum semiarmatum F.Muell.","14","6.591408","0.295476","0.078969","0.016673"
"Solanum mitchellianum Domin","23","6.485892","0.107386","0.022392","0.010149"
"Ectrosia leporina R.Br.","118","6.885868","0.409822","0.037727","0.001978"
"Solanum nobile A.R.Bean","6","7.025869","0.306272","0.125035","0.038905"
"Brachyachne ciliaris (Kuntze) C.E.Hubb.","46","5.569988","0.488997","0.072099","0.005075"
"Solanum petraeum Symon","10","6.949313","0.210384","0.066529","0.023343"
"Sporobolus elongatus R.Br.","74","6.609084","0.434684","0.050531","0.003154"
"Paspalum scrobiculatum L.","574","7.116996","0.51042","0.021305","0.000407"
"Aristida leptopoda Benth.","59","6.371124","0.249905","0.032535","0.003956"
"Solanum chrysotrichum Schltdl.","88","7.108605","0.598956","0.063849","0.002653"
"Solanum cunninghamii Benth.","21","6.40932","0.338781","0.073928","0.011116"
"Arundinella nepalensis Trin.","227","6.866083","0.452329","0.030022","0.001028"
"Spermacoce erosa Harwood","2","7.366578","0.08397","0.059376","0.116714"
"Isachne globosa (Thunb.) Kuntze","251","7.236273","0.615446","0.038847","0.00093"
"Corchorus tridens L.","212","6.365635","0.564475","0.038768","0.001101"
"Solanum amblymerum Dunal","21","6.597163","0.285136","0.062222","0.011116"
"Dichanthium setosum S.T.Blake","21","6.512968","0.286195","0.062453","0.011116"
"Solanum leopoldense Symon","5","6.848505","0.334562","0.149621","0.046686"
"Solanum vansittartense C.A.Gardner","2","7.165299","0.220461","0.155889","0.116714"
"Germainia truncatiglumis (F.Muell. ex Benth.) Chai-Anan","44","6.982929","0.307774","0.046399","0.005305"
"Solanum viridifolium Dunal","23","7.33323","0.471643","0.098344","0.010149"
"Lycianthes shanesii (F.Muell.) A.R.Bean","17","6.959663","0.266962","0.064748","0.013731"
"Agrostis muelleriana Vickery","28","7.313375","0.489302","0.092469","0.008337"
"Duboisia leichhardtii (F.Muell.) F.Muell.","23","6.421744","0.431023","0.089875","0.010149"
"Solanum sisymbriifolium Lam.","375","7.039091","0.445742","0.023018","0.000622"
"Cyphanthera albicans (A.Cunn.) Miers","13","6.363677","0.365334","0.101325","0.017956"
"Crenidium spinescens Haegi","6","5.552443","0.085276","0.034814","0.038905"
"Duboisia myoporoides R.Br.","44","7.116896","0.532845","0.080329","0.005305"
"Setaria palmifolia (J.Koenig) Stapf","182","7.452111","0.498115","0.036923","0.001283"
"Rytidosperma alpicola (Vickery) Connor & Edgar","9","7.098915","0.201227","0.067076","0.025936"
"Poa ensiformis Vickery","17","6.977204","0.27632","0.067017","0.013731"
"Eriachne ciliata R.Br.","130","6.558894","0.450984","0.039554","0.001796"
"Solanum inaequilaterum Domin","5","7.02286","0.393806","0.176115","0.046686"
"Poa hiemata Vickery","14","6.93254","0.4241","0.113345","0.016673"
"Epilobium pedunculare A.Cunn.","35","7.341241","0.516625","0.087326","0.006669"
"Solanum stenopterum A.R.Bean","7","6.414867","0.052142","0.019708","0.033347"
"Lepidium rotundum (Desv.) DC.","53","5.836168","0.407782","0.056013","0.004404"
"Solanum latens A.R.Bean","6","6.562675","0.121242","0.049497","0.038905"
"Iseilema macratherum Domin","91","6.372646","0.362388","0.037989","0.002565"
"Solanum heteropodium Symon","6","7.099077","0.148906","0.060791","0.038905"
"Psilurus incurvus (Gouan) Schinz & Thell.","120","6.453086","0.316867","0.028926","0.001945"
"Lepidium desvauxii Thell.","16","6.591568","0.290065","0.072516","0.014589"
"Asperula gunnii Hook.f.","28","6.966452","0.253571","0.04792","0.008337"
"Poa phillipsiana Vickery","10","6.970257","0.207505","0.065619","0.023343"
"Homopholis belsonii C.E.Hubb.","7","6.450291","0.075699","0.028612","0.033347"
"Xerochloa barbata R.Br.","63","6.241615","0.473631","0.059672","0.003705"
"Lepidium linifolium (Desv.) Steud.","7","5.599298","0.266132","0.100588","0.033347"
"Spartochloa scirpoidea (Steud.) C.E.Hubb.","26","5.922208","0.254779","0.049966","0.008978"
"Dimeria ornithopoda Trin.","142","7.258677","0.505552","0.042425","0.001644"
"Lepidium fasciculatum Thell.","70","6.054991","0.383966","0.045893","0.003335"
"Bothriochloa pertusa (L.) A.Camus","128","6.846489","0.494594","0.043716","0.001824"
"Poa hookeri Vickery","9","6.514534","0.142527","0.047509","0.025936"
"Chrysopogon filipes (Benth.) Reeder","81","6.788251","0.444468","0.049385","0.002882"
"Aristida pruinosa Domin","97","6.3475","0.403668","0.040986","0.002406"
"Solanum abutiloides (Griseb.) Bitter & Lillo","31","6.719799","0.377824","0.067859","0.00753"
"Dichanthium annulatum (Forssk.) Stapf","243","6.336236","0.888629","0.057006","0.000961"
"Cenchrus caliculatus Cav.","58","6.874319","0.385006","0.050554","0.004025"
"Solanum oedipus Symon","3","7.173717","0.269363","0.155517","0.077809"
"Sorghum leiocladum (Hack.) C.E.Hubb.","34","6.69605","0.372608","0.063902","0.006866"
"Solanum opacum A.Br. & C.D.Bouché","111","6.796804","0.564355","0.053566","0.002103"
"Fieldia australis A.Cunn.","23","7.055425","0.274303","0.057196","0.010149"
"Enneapogon purpurascens (R.Br.) P.Beauv.","74","6.204887","0.400455","0.046552","0.003154"
"Boea hygroscopica F.Muell.","15","7.436885","0.378474","0.097722","0.015562"
"Aristida superpendens Domin","33","6.887293","0.315841","0.054981","0.007074"
"Austrochloris dichanthioides (Everist) Lazarides","20","5.958238","0.278459","0.062265","0.011671"
"Cardamine paucijuga Turcz.","47","6.666275","0.367938","0.053669","0.004967"
"Zoysia matrella (L.) Merr.","31","7.465736","0.473286","0.085005","0.00753"
"Solanum cookii Symon","9","7.264239","0.449306","0.149769","0.025936"
"Eragrostis lanicaulis Lazarides","44","5.71294","0.291234","0.043905","0.005305"
"Symonanthus aromaticus (C.A.Gardner) Haegi","5","5.814028","0.094818","0.042404","0.046686"
"Cyperochloa hirsuta Lazarides & L.Watson","3","6.233819","0.284827","0.164445","0.077809"
"Solanum lasiocarpum Dunal","57","7.675187","0.460779","0.061032","0.004095"
"Ludwigia hyssopifolia (G.Don) Exell","297","7.438968","0.530214","0.030766","0.000786"
"Echinopogon caespitosus C.E.Hubb.","44","6.712974","0.338851","0.051084","0.005305"
"Dryopoa dives (F.Muell.) Vickery","15","6.803379","0.306051","0.079022","0.015562"
"Eriachne rara R.Br.","46","6.730227","0.373657","0.055093","0.005075"
"Arundinella setosa Trin.","162","7.16053","0.485113","0.038114","0.001441"
"Solanum stupefactum Symon","2","6.889586","0.045357","0.032072","0.116714"
"Acrachne racemosa (B.Heyne ex Roth) Ohwi","69","6.150477","0.497521","0.059894","0.003383"
"Festuca contracta Kirk","8","6.211504","0.83643","0.295723","0.029178"
"Chrysopogon elongatus (R.Br.) Benth.","46","6.888014","0.371757","0.054813","0.005075"
"Capillipedium spicigerum S.T.Blake","83","6.927392","0.435681","0.047822","0.002812"
"Dichanthium sericeum (R.Br.) A.Camus","193","6.204361","0.612758","0.044107","0.001209"
"Ectrosia scabrida C.E.Hubb.","58","6.504913","0.375759","0.04934","0.004025"
"Solanum jucundum A.R.Bean","31","6.46408","0.166084","0.02983","0.00753"
"Solanum melanospermum F.Muell.","16","6.135132","0.428397","0.107099","0.014589"
"Solanum hapalum A.R.Bean","9","7.110259","0.310648","0.103549","0.025936"
"Thaumastochloa monilifera Sosef & de Koning","12","7.124854","0.18021","0.052022","0.019452"
"Aristida vagans Cav.","49","6.694447","0.324509","0.046358","0.004764"
"Eriachne triseta Nees ex Steud.","73","7.205827","0.372658","0.043616","0.003198"
"Paractaenum novae-hollandiae P.Beauv.","54","5.44187","0.255563","0.034778","0.004323"
"Sorghum laxiflorum F.M.Bailey","68","6.993155","0.43224","0.052417","0.003433"
"Aristida holathera Domin","125","6.08553","0.655469","0.058627","0.001867"
"Ectrosia schultzii Benth.","45","6.730826","0.300175","0.044747","0.005187"
"Poa affinis R.Br.","11","6.811029","0.171438","0.051691","0.021221"
"Lepidium pseudotasmanicum Thell.","46","6.56041","0.335729","0.049501","0.005075"
"Astrebla squarrosa C.E.Hubb.","97","6.27511","0.333412","0.033853","0.002406"
"Solanum dimorphispinum C.T.White","5","6.956823","0.613212","0.274237","0.046686"
"Chionochloa frigida (Vickery) Conert","1","7.119636",NA,NA,"0.233428"
"Xerochloa laniflora Benth.","46","6.240115","0.404291","0.059609","0.005075"
"Triodia fitzgeraldii C.A.Gardner ex N.T.Burb.","3","6.653932","0.178677","0.103159","0.077809"
"Sida cordifolia L.","547","7.039633","0.455012","0.019455","0.000427"
"Triodia bitextura Lazarides","107","6.505171","0.443907","0.042914","0.002182"
"Saxipoa saxicola (R.Br.) Soreng, L.J.Gillespie & S.W.L.Jacobs","9","7.159801","0.411219","0.137073","0.025936"
"Paspalidium globoideum (Domin) Hughes","39","6.393842","0.113491","0.018173","0.005985"
"Hierochloe redolens (Vahl) Roem. & Schult.","69","7.279933","0.586394","0.070594","0.003383"
"Anthotroche myoporoides C.A.Gardner","3","5.706366","0.093393","0.05392","0.077809"
"Lepidium echinatum Hewson","20","5.568974","0.173131","0.038713","0.011671"
"Solanum papaverifolium Symon","16","6.462664","0.201017","0.050254","0.014589"
"Sylvipoa queenslandica (C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs","20","6.99003","0.431909","0.096578","0.011671"
"Solanum cataphractum A.Cunn. ex Benth.","4","7.175504","0.14944","0.07472","0.058357"
"Chamaeraphis hordeacea R.Br.","20","6.917995","0.25961","0.058051","0.011671"
"Triodia intermedia Cheel","28","6.248392","0.231222","0.043697","0.008337"
"Chrysopogon latifolius S.T.Blake","31","6.913965","0.32275","0.057968","0.00753"
"Poa sallacustris N.G.Walsh","2","6.488233","0.062369","0.044102","0.116714"
"Solanum campanulatum R.Br.","15","6.808846","0.208812","0.053915","0.015562"
"Lepidium platypetalum Hewson","46","5.533485","0.142211","0.020968","0.005075"
"Neurachne tenuifolia S.T.Blake","3","5.629875","0.120144","0.069365","0.077809"
"Panicum larcomianum Hughes","50","6.622418","0.360456","0.050976","0.004669"
"Solanum argopetalum A.R.Bean","3","6.255213","0.073373","0.042362","0.077809"
"Rytidosperma fortunae-hibernae (Renvoize) Connor & Edgar","5","7.091144","0.518761","0.231997","0.046686"
"Aira caryophyllea L.","198","6.599651","0.437618","0.0311","0.001179"
"Scandix pecten-veneris L.","262","6.401057","0.402282","0.024853","0.000891"
"Orobanche coerulescens Stephan ex Willd.","30","6.811696","0.75738","0.138278","0.007781"
"Corynephorus canescens (L.) P.Beauv.","175","6.512021","0.283016","0.021394","0.001334"
"Galium rotundifolium L.","117","6.752549","0.377285","0.03488","0.001995"
"Bromus commutatus Schrad.","161","6.53467","0.345631","0.02724","0.00145"
"Epilobium hirsutum L.","620","6.457569","0.439252","0.017641","0.000376"
"Rhinanthus glacialis Personnat","26","6.97418","0.239364","0.046943","0.008978"
"Arabis soyeri Reut. & A.Huet.","11","6.96694","0.246385","0.074288","0.021221"
"Arabis jacquinii Beck","1","7.065613",NA,NA,"0.233428"
"Berula erecta (Huds.) Coville","395","6.230631","0.549541","0.02765","0.000591"
"Bupleurum longifolium L.","33","6.685295","0.354541","0.061718","0.007074"
"Bupleurum aureum Fisch.","1","6.226537",NA,NA,"0.233428"
"Orlaya grandiflora (L.) Hoffm.","85","6.62133","0.318924","0.034592","0.002746"
"Kickxia spuria (L.) Dumort.","93","6.495251","0.33118","0.034342","0.00251"
"Kickxia spuria subsp. integrifolia (Brot.) R.Fern.","57","6.345914","0.342926","0.045422","0.004095"
"Trientalis europaea L.","332","6.38829","0.496344","0.02724","0.000703"
"Festuca heterophylla Lam.","109","6.694313","0.35432","0.033938","0.002142"
"Apera spica-venti (L.) P.Beauv.","235","6.442392","0.236017","0.015396","0.000993"
"Alyssum alyssoides (L.) L.","233","6.484571","0.30842","0.020205","0.001002"
"Apera interrupta (L.) P.Beauv.","62","6.401111","0.352856","0.044813","0.003765"
"Anthriscus caucalis M.Bieb.","174","6.482581","0.281563","0.021345","0.001342"
"Cruciata verna (Scop.) Gutermann & Ehrend.","6","6.734663","0.209193","0.085403","0.038905"
"Helictotrichon pubescens (Huds.) Pilg.","144","6.419431","0.394554","0.03288","0.001621"
"Erysimum odoratum Ehrh.","46","6.603538","0.239731","0.035346","0.005075"
"Anagallis minima (L.) E.H.L.Krause","197","6.805915","0.489479","0.034874","0.001185"
"Sclerochloa dura (L.) P.Beauv.","118","6.340323","0.386582","0.035588","0.001978"
"Poa chaixii Vill.","87","6.763443","0.370253","0.039695","0.002683"
"Festuca filiformis Pourr.","84","6.654685","0.274931","0.029997","0.002779"
"Centaurea stoebe L.","181","6.419963","0.252298","0.018753","0.00129"
"Brachypodium sylvaticum (Huds.) P.Beauv.","555","6.653965","0.525596","0.02231","0.000421"
"Bromus inermis Leyss.","461","6.184138","0.362038","0.016862","0.000506"
"Chaerophyllum temulum L.","181","6.566896","0.284805","0.021169","0.00129"
"Daucus carota L.","562","6.468341","0.505783","0.021335","0.000415"
"Tornabenea tenuissima (A.Chev.) A.Hansen & Sunding","1","7.610853",NA,NA,"0.233428"
"Holcus lanatus L.","377","6.636488","0.349363","0.017993","0.000619"
"Galium elongatum C.Presl","136","6.634361","0.400112","0.034309","0.001716"
"Laserpitium prutenicum L.","41","6.737593","0.329571","0.05147","0.005693"
"Linaria repens (L.) Mill.","54","6.712363","0.390795","0.05318","0.004323"
