"species","temp","lon","lat"
"Linaria maroccana Hook.fil.",49,9.586675,56.180222
"Linaria maroccana Hook.fil.",46,12.60669,56.11815
"Linaria maroccana Hook.fil.",32,10.002208,57.282631
"Linaria maroccana Hook.fil.",41,10.305089,56.462257
"Linaria maroccana Hook.fil.",69,-9.75,30.733333
"Linaria maroccana Hook.fil.",56,34.37,61.79
"Linaria maroccana Hook.fil.",61,-0.271231,51.548322
"Linaria maroccana Hook.fil.",45,18.06129,59.34267
"Linaria maroccana Hook.fil.",52,17.86207,59.60498
"Linaria maroccana Hook.fil.",63,-0.39,39.48
"Linaria maroccana Hook.fil.",67,14.46464,59.35681
"Linaria maroccana Hook.fil.",45,11.965181,57.704499
"Linaria maroccana Hook.fil.",68,6.077055,50.75558
"Linaria japonica Miq.",54,129.3792,36.24389
"Linaria japonica Miq.",54,128.53567,38.180409
"Linaria japonica Miq.",55,141.923972,42.568222
"Linaria japonica Miq.",47,140.014018,39.839935
"Linaria japonica Miq.",44,137,36.816667
"Linaria japonica Miq.",51,143.656325,42.688272
"Linaria japonica Miq.",51,140.9911,38.2605
"Linaria japonica Miq.",43,140.9777,42.3178
"Linaria japonica Miq.",21,141.0508,45.3336
"Linaria japonica Miq.",67,134.75,34.333302
"Linaria japonica Miq.",48,134.7,35.6
"Linaria japonica Miq.",42,136.493435,36.437389
"Linaria japonica Miq.",25,145.686092,44.000594
"Linaria japonica Miq.",42,140.68253,36.67955
"Linaria japonica Miq.",48,139.70406,38.59552
"Linaria japonica Miq.",45,139.566978,38.570257
"Linaria japonica Miq.",47,139.473643,38.37403
"Linaria japonica Miq.",49,141.9,39.3392
"Linaria japonica Miq.",49,141.946883,39.587585
"Linaria japonica Miq.",45,140.8344,42.5427
"Linaria japonica Miq.",34,139.8531,42.4507
"Linaria japonica Miq.",53,128.209398,38.72928
"Linaria japonica Miq.",49,129.19982,40.667196
"Linaria japonica Miq.",74,127.650104,39.827457
"Linaria japonica Miq.",65,129.71861,41.39556
"Linaria japonica Miq.",74,127.44361,39.15278
"Linaria japonica Miq.",74,129.606271,41.585083
"Linaria japonica Miq.",71,129.897919,41.919724
"Linaria japonica Miq.",88,129.794444,42.76339
"Linaria japonica Miq.",52,114.05,22.54
"Linaria japonica Miq.",48,144.444895,43.935051
"Linaria japonica Miq.",36,140.971944,37.040556
"Linaria japonica Miq.",31,141.399648,41.227703
"Linaria japonica Miq.",41,136.605425,36.559725
"Linaria japonica Miq.",51,142.216389,42.431111
"Linaria japonica Miq.",50,143.466944,42.528611
"Linaria japonica Miq.",49,143.306632,52.847238
"Linaria japonica Miq.",72,131.952698,43.218383
"Linaria japonica Miq.",76,133.938096,43.537256
"Linaria japonica Miq.",58,140.746191,51.420071
"Linaria japonica Miq.",62,131.191284,42.596886
"Linaria japonica Miq.",53,136.526837,44.931491
"Linaria japonica Miq.",63,135.650607,44.185596
"Linaria japonica Miq.",37,142.592898,47.543967
"Linaria japonica Miq.",27,141.868351,46.420751
"Linaria japonica Miq.",80,126.97777,37.56611
"Linaria japonica Miq.",47,134.451,35.618599
"Linaria japonica Miq.",70,135.83299,34.666698
"Linaria japonica Miq.",36,142.771367,47.433233
"Linaria japonica Miq.",46,140.67902,40.7725
"Linaria japonica Miq.",48,140.56297,36.09966
"Asarina procumbens Mill.",60,2.69,41.79
"Asarina procumbens Mill.",47,3.28,42.28
"Asarina procumbens Mill.",88,0.87798,42.5132
"Asarina procumbens Mill.",88,1.5233,42.5203
"Asarina procumbens Mill.",76,-0.283333,47.15
"Asarina procumbens Mill.",76,4.03472,44.38444
"Asarina procumbens Mill.",86,0.74,42.84
"Antirrhinum latifolium Mill.",81,5.18778,44.31194
"Antirrhinum latifolium Mill.",69,10.444659,43.757672
"Antirrhinum latifolium Mill.",87,1.61,42.22
"Antirrhinum latifolium Mill.",82,2.16,42.29
"Antirrhinum latifolium Mill.",93,-5.91,40.24
"Antirrhinum latifolium Mill.",80,-4.53,42.85
"Antirrhinum latifolium Mill.",89,0.5982,42.4709
"Antirrhinum latifolium Mill.",49,7.402133,43.731481
"Antirrhinum latifolium Mill.",82,7.353532,44.566011
"Antirrhinum latifolium Mill.",78,7.162418,44.306135
"Antirrhinum latifolium Mill.",32,10.17194,42.7725
"Antirrhinum latifolium Mill.",51,11.19917,42.38528
"Antirrhinum latifolium Mill.",68,7.1667,44
"Antirrhinum latifolium Mill.",53,8.373426,44.19457
"Antirrhinum latifolium Mill.",60,9.01125,44.47301
"Antirrhinum latifolium Mill.",61,9.666059,44.148219
"Antirrhinum latifolium Mill.",68,3.608056,43.991944
"Antirrhinum latifolium Mill.",83,6.06667,44.55
"Antirrhinum latifolium Mill.",64,-0.55,48.6
"Antirrhinum latifolium Mill.",50,6.01667,43.2
"Antirrhinum latifolium Mill.",77,2.38333,42.65
"Antirrhinum latifolium Mill.",53,5.96667,43.25
"Antirrhinum latifolium Mill.",73,5.93333,49.15
"Antirrhinum latifolium Mill.",21,-1.81667,49.46667
"Linaria thymifolia (Vahl) DC.",58,-1.39167,43.8525
"Linaria thymifolia (Vahl) DC.",66,-1.48,43.58
"Linaria thymifolia (Vahl) DC.",92,-4.7198,41.652
"Linaria thymifolia (Vahl) DC.",75,-0.5,44.9167
"Chaenorhinum origanifolium (L.) Kostel.",90,-0.6563,42.5722
"Chaenorhinum origanifolium (L.) Kostel.",53,11.95097,58.38328
"Chaenorhinum origanifolium (L.) Kostel.",13,1.53,38.66
"Chaenorhinum origanifolium (L.) Kostel.",87,-4.1484,42.6698
"Chaenorhinum origanifolium (L.) Kostel.",72,2.556667,42.868333
"Chaenorhinum origanifolium (L.) Kostel.",64,6.263584,52.506937
"Chaenorhinum origanifolium (L.) Kostel.",66,5.949962,51.642919
"Chaenorhinum origanifolium (L.) Kostel.",62,5.24391,51.812614
"Chaenorhinum origanifolium (L.) Kostel.",53,4.478808,51.913476
"Chaenorhinum origanifolium (L.) Kostel.",34,5.009026,52.80615
"Chaenorhinum origanifolium (L.) Kostel.",87,0.6937,42.6344
"Chaenorhinum origanifolium (L.) Kostel.",85,-2.9034,42.8286
"Chaenorhinum origanifolium (L.) Kostel.",79,11.53,48.16
"Chaenorhinum origanifolium (L.) Kostel.",71,9.77,49.96
"Chaenorhinum origanifolium (L.) Kostel.",97,-2.8487,40.1354
"Chaenorhinum origanifolium (L.) Kostel.",93,-4.0998,41.2743
"Chaenorhinum origanifolium (L.) Kostel.",96,-2.4,40.7714
"Chaenorhinum origanifolium (L.) Kostel.",93,-3.5084,41.999
"Chaenorhinum origanifolium (L.) Kostel.",102,-1.6466,38.5778
"Chaenorhinum origanifolium (L.) Kostel.",82,-4.869333,42.846333
"Chaenorhinum origanifolium (L.) Kostel.",93,-1.9693,41.5992
"Chaenorhinum origanifolium (L.) Kostel.",86,1.0566,42.7312
"Chaenorhinum origanifolium (L.) Kostel.",93,-4.5333,41.1
"Chaenorhinum origanifolium (L.) Kostel.",67,-0.2603,39.9949
"Chaenorhinum origanifolium (L.) Kostel.",91,-1.1166,42.444
"Chaenorhinum origanifolium (L.) Kostel.",83,-6.24,43
"Chaenorhinum origanifolium (L.) Kostel.",90,-6.817,42.463
"Chaenorhinum origanifolium (L.) Kostel.",64,-9.01917,39.17417
"Chaenorhinum origanifolium (L.) Kostel.",80,-5.4,43.1
"Chaenorhinum origanifolium (L.) Kostel.",92,-4.7,42.129
"Chaenorhinum origanifolium (L.) Kostel.",25,0.17861,38.80611
"Chaenorhinum origanifolium (L.) Kostel.",93,-0.43806,40.76583
"Chaenorhinum origanifolium (L.) Kostel.",37,5.7035,58.971
"Chaenorhinum origanifolium (L.) Kostel.",68,15.13168,59.2919
"Chaenorhinum origanifolium (L.) Kostel.",87,-7.30608,42.63598
"Chaenorhinum origanifolium (L.) Kostel.",99,-1.21,39.06
"Chaenorhinum origanifolium (L.) Kostel.",94,-1.59,41.37
"Chaenorhinum origanifolium (L.) Kostel.",97,-1.42,39.78
"Chaenorhinum origanifolium (L.) Kostel.",53,17.78901,59.85509
"Chaenorhinum origanifolium (L.) Kostel.",67,14.48523,59.3247
"Chaenorhinum origanifolium (L.) Kostel.",68,14.15623,57.77696
"Chaenorhinum origanifolium (L.) Kostel.",79,0.22,40.75
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",119,-106.746409,32.182478
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",122,-106.871918,34.365507
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",105,-100.894014,29.366321
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",116,-101.822626,30.690445
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",120,-106.383333,31.283333
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",121,-106.73628,35.12649
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",125,-103.851495,32.36323
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",123,-104.91829,33.61618
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",122,-106.894347,34.292137
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",125,-103.799804,32.420676
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",119,-106.813778,32.389673
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",122,-107.699179,34.455446
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz",121,-108.59334,32.90984
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",120,-106.48972,31.648206
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-104.2086,30.6138
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",121,-107.706144,32.902507
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",124,-104.696342,32.243142
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",100,-99.113082,26.511046
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-108.964667,32.056333
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",119,-106.5,32
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-108.667856,31.603341
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",101,-99.4725,29.220556
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",114,-101.67265,30.677519
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",123,-111.454,33.876
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",123,-112.0749,34.24037
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",121,-111.890833,36.366945
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",119,-101.55,22.48333
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-110.98417,32.19389
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",126,-110.239022,32.351003
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-114.377,35.0982
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-113.617161,34.794349
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",124,-112.413,34.9774
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",123,-112.755278,36.303611
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-110.933975,33.367497
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",127,-110.169,31.6225
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",124,-112.05522,34.90801
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",124,-113.99528,36.11278
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",120,-105.85557,33.160082
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",120,-105.886239,32.758103
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",106,-100.21765,30.44645
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",86,-97.38697,28.65858
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",97,-97.50614,31.008919
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-105.109698,33.351665
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",98,-98.515912,29.583971
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",110,-100.162706,25.362906
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",129,-115.56178,34.97172
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",124,-112.537,34.3983
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",123,-111.386,33.9674
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-111.443937,32.301331
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",126,-110.69511,31.66465
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",128,-112.646,32.5618
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",129,-113.953,33.33
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",124,-109.502,32.9104
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-112.557,33.5965
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",121,-108.812427,33.380412
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",120,-113.351,36.9394
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",124,-105.73,25.35
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",124,-103.65,25.858611
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",130,-106.491667,29.075
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-106.498075955319,34.9891554815445
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-103.696682,32.377154
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-107.24593,33.521818
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-106.88824,34.311014
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",121,-108.111265,36.221137
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-105.278333,29.793333
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-104.054167,29.491667
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",105,-100.9025,29.390278
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",99,-98.4377,30.09919
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-105.066667,30.9
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",125,-103,25
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",NA,-97.75,24.383333
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",98,-99.35,20.05
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",122,-101.75,23.9
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",107,-100.833333,21.166667
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",94,-97.67429,29.88203
"Holmgrenanthe petrophila (Coville & C.V.Morton) Elisens",117,-117.025337,36.824333
"Linaria amethystea (Vent.) Hoffmanns. & Link",100,-5.59,38.23
"Linaria amethystea (Vent.) Hoffmanns. & Link",91,-6.425,41.329
"Linaria amethystea (Vent.) Hoffmanns. & Link",98,-6.61,38.43
"Linaria amethystea (Vent.) Hoffmanns. & Link",89,-6.5,42.56
"Linaria amethystea (Vent.) Hoffmanns. & Link",83,-5.27,42.93
"Linaria amethystea (Vent.) Hoffmanns. & Link",79,-4.49,42.86
"Linaria amethystea (Vent.) Hoffmanns. & Link",100,-3.5,38.4
"Linaria amethystea (Vent.) Hoffmanns. & Link",90,-7.20573,42.38846
"Linaria amethystea (Vent.) Hoffmanns. & Link",95,-3.7686,40.5203
"Linaria amethystea (Vent.) Hoffmanns. & Link",93,-8.01,38.52
"Linaria amethystea (Vent.) Hoffmanns. & Link",93,-1.9078,41.6887
"Linaria amethystea (Vent.) Hoffmanns. & Link",96,-5,39.3
"Linaria amethystea (Vent.) Hoffmanns. & Link",80,-5.18694,36.50528
"Linaria amethystea (Vent.) Hoffmanns. & Link",95,-4.152832,40.597271
"Linaria amethystea (Vent.) Hoffmanns. & Link",49,-8.554,37.3173
"Linaria amethystea (Vent.) Hoffmanns. & Link",75,-8.41394,40.19699
"Linaria amethystea (Vent.) Hoffmanns. & Link",93,-5.3877,36.768
"Linaria amethystea (Vent.) Hoffmanns. & Link",68,-8.878056,39.478611
"Linaria amethystea (Vent.) Hoffmanns. & Link",100,-4.28,38.45
"Linaria amethystea (Vent.) Hoffmanns. & Link",93,-2.45,41.63
"Linaria amethystea (Vent.) Hoffmanns. & Link",102,-4.52,36.99
"Linaria amethystea (Vent.) Hoffmanns. & Link",93,-4.42462,34.57925
"Linaria amethystea (Vent.) Hoffmanns. & Link",103,-3.366667,37.066667
"Linaria amethystea (Vent.) Hoffmanns. & Link",94,-5.65,39.65
"Linaria amethystea (Vent.) Hoffmanns. & Link",97,-6.67,38.85
"Linaria amethystea (Vent.) Hoffmanns. & Link",94,-5.0794,40.1528
"Linaria amethystea (Vent.) Hoffmanns. & Link",81,-7.47,37.46
"Linaria amethystea (Vent.) Hoffmanns. & Link",97,-4.0167,39.0667
"Linaria amethystea (Vent.) Hoffmanns. & Link",94,-1.6622,41.3619
"Linaria amethystea (Vent.) Hoffmanns. & Link",96,-7.19,39.47
"Linaria amethystea (Vent.) Hoffmanns. & Link",97,-7.52882,40.272
"Linaria amethystea (Vent.) Hoffmanns. & Link",97,-1.3675,39.7366
"Linaria amethystea (Vent.) Hoffmanns. & Link",95,-3.8303,40.7361
"Linaria amethystea (Vent.) Hoffmanns. & Link",93,-6.1906,39.9842
"Linaria amethystea (Vent.) Hoffmanns. & Link",97,-3.0935,38.874
"Linaria amethystea (Vent.) Hoffmanns. & Link",16,-9.2253,43.1039
"Linaria amethystea (Vent.) Hoffmanns. & Link",90,-5.49,42.47
"Linaria amethystea (Vent.) Hoffmanns. & Link",92,-4.45,42.060001
"Linaria amethystea (Vent.) Hoffmanns. & Link",47,12.87652,55.88197
"Linaria amethystea (Vent.) Hoffmanns. & Link",94,-2.58,41.24
"Linaria amethystea (Vent.) Hoffmanns. & Link",92,-5.61,40.889999
"Linaria amethystea (Vent.) Hoffmanns. & Link",96,-5.9,39
"Linaria amethystea (Vent.) Hoffmanns. & Link",94,-0.91,40.47
"Linaria amethystea (Vent.) Hoffmanns. & Link",101,-2.94,38.35
"Linaria tristis subsp. mesatlantica D.A.Sutton",114,-5.14,33.23
"Linaria tristis subsp. mesatlantica D.A.Sutton",117,-6.0013,32.5102
"Linaria tristis subsp. mesatlantica D.A.Sutton",108,-5.8167,33.45
"Linaria tristis subsp. mesatlantica D.A.Sutton",114,-5.41,33.01
"Kickxia aegyptiaca (L.) Nábelek",22,11.07,36.95
"Kickxia aegyptiaca (L.) Nábelek",82,10.11,33.88
"Kickxia aegyptiaca (L.) Nábelek",130,35.544167,30.654517
"Kickxia aegyptiaca (L.) Nábelek",127,5.683333,23.65
"Kickxia aegyptiaca (L.) Nábelek",133,-8.90675,29.095
"Kickxia aegyptiaca (L.) Nábelek",73,10.564167,35.9115
"Kickxia aegyptiaca (L.) Nábelek",119,-4.1453,31.5783
"Kickxia aegyptiaca (L.) Nábelek",122,31.238143,30.037149
"Kickxia aegyptiaca (L.) Nábelek",96,11.98611,32.72528
"Kickxia aegyptiaca (L.) Nábelek",107,9.00333,35.24528
"Kickxia aegyptiaca (L.) Nábelek",101,9.86333,33.53556
"Kickxia aegyptiaca (L.) Nábelek",120,35.73389,31.76528
"Linaria ricardoi Cout.",87,-7.68,37.61
"Antirrhinum onubense (Fern.Casas) Fern.Casas",96,-6.5612,37.891
"Antirrhinum onubense (Fern.Casas) Fern.Casas",97,-6.43333,38.86
"Antirrhinum onubense (Fern.Casas) Fern.Casas",61,-8,37.2
"Gambelia juncea (Benth.) D.A.Sutton",65,-113.523055,29.440556
"Gambelia juncea (Benth.) D.A.Sutton",81,-116.475,31.4006
"Gambelia juncea (Benth.) D.A.Sutton",85,-115.83333,30.36667
"Gambelia juncea (Benth.) D.A.Sutton",57,-112.3232,28.9751
"Gambelia juncea (Benth.) D.A.Sutton",66,-114.46667,27.71667
"Gambelia juncea (Benth.) D.A.Sutton",88,-110.81667,24.75
"Gambelia juncea (Benth.) D.A.Sutton",84,-112.58823,27.49529
"Gambelia juncea (Benth.) D.A.Sutton",98,-114.13333,28.96667
"Gambelia juncea (Benth.) D.A.Sutton",69,-116.03333,30.46667
"Gambelia juncea (Benth.) D.A.Sutton",20,-115.2123,28.3506
"Gambelia juncea (Benth.) D.A.Sutton",44,-109.95885,23.55696
"Gambelia juncea (Benth.) D.A.Sutton",107,-113.18333,28.21667
"Gambelia juncea (Benth.) D.A.Sutton",52,-111.15417,26.01667
"Gambelia juncea (Benth.) D.A.Sutton",62,-114.4897,27.5505
"Gambelia juncea (Benth.) D.A.Sutton",122,-115.2248,30.86328
"Gambelia juncea (Benth.) D.A.Sutton",118,-113.0667,27.45
"Gambelia juncea (Benth.) D.A.Sutton",87,-117.2613,32.9626
"Gambelia juncea (Benth.) D.A.Sutton",86,-112.55833,29.78333
"Gambelia juncea (Benth.) D.A.Sutton",94,-111.72711,24.79183
"Gambelia juncea (Benth.) D.A.Sutton",87,-116.8381,32.0642
"Gambelia juncea (Benth.) D.A.Sutton",73,-111.73139,24.39111
"Gambelia juncea (Benth.) D.A.Sutton",95,-119.7107,34.4569
"Chaenorhinum (DC.) Rchb.",35,-0.01972,38.83917
"Chaenorhinum (DC.) Rchb.",96,-9.37,30.87
"Chaenorhinum (DC.) Rchb.",96,-2.83,37.18
"Chaenorhinum (DC.) Rchb.",102,-2.4397,38.4491
"Chaenorhinum (DC.) Rchb.",80,-4.61,42.85
"Chaenorhinum (DC.) Rchb.",96,-1.7712,40.6515
"Chaenorhinum (DC.) Rchb.",94,-3.09,41.57
"Chaenorhinum (DC.) Rchb.",13,1.39,38.84
"Chaenorhinum (DC.) Rchb.",90,-6.88,42.44
"Chaenorhinum (DC.) Rchb.",95,-2.19,40.91
"Chaenorhinum (DC.) Rchb.",92,-0.9,39.01
"Chaenorhinum (DC.) Rchb.",92,-2.8556,42.3333
"Chaenorhinum (DC.) Rchb.",82,-3.55,43.07
"Chaenorhinum (DC.) Rchb.",73,12.75,41.95
"Chaenorhinum (DC.) Rchb.",94,-2.0939,37.6899
"Chaenorhinum (DC.) Rchb.",82,-4.8528,36.5669
"Chaenorhinum (DC.) Rchb.",99,-4.7811,36.9022
"Chaenorhinum (DC.) Rchb.",96,-3.5074,40.3236
"Chaenorhinum (DC.) Rchb.",125,-7.8497,31.1739
"Chaenorhinum (DC.) Rchb.",121,-6.5069,31.5464
"Chaenorhinum (DC.) Rchb.",117,-4.801111,32.615
"Chaenorhinum (DC.) Rchb.",96,-6.6688,37.8885
"Chaenorhinum (DC.) Rchb.",48,9.3981,39.8878
"Chaenorhinum (DC.) Rchb.",104,-3.4401,37.0977
"Chaenorhinum (DC.) Rchb.",79,0.1809,40.7227
"Chaenorhinum (DC.) Rchb.",74,-2.547,43.0529
"Chaenorhinum (DC.) Rchb.",69,-4.983333,35.166667
"Chaenorhinum (DC.) Rchb.",93,-3.4717,41.9271
"Chaenorhinum (DC.) Rchb.",121,-6.2642,31.4975
"Chaenorhinum (DC.) Rchb.",78,-4.7908,42.9407
"Chaenorhinum (DC.) Rchb.",95,-3.7167,41.1873
"Chaenorhinum (DC.) Rchb.",87,-0.853107,42.912454
"Chaenorhinum (DC.) Rchb.",89,-1.0236,42.6946
"Chaenorhinum (DC.) Rchb.",104,-4.9356,37.9298
"Chaenorhinum (DC.) Rchb.",97,-2.7669,40.0181
"Chaenorhinum (DC.) Rchb.",56,3.06,42.32
"Chaenorhinum (DC.) Rchb.",89,-0.6015,40.3883
"Chaenorhinum (DC.) Rchb.",100,-2.3794,38.8003
"Chaenorhinum (DC.) Rchb.",91,0.7398,42.032
"Chaenorhinum (DC.) Rchb.",49,-8.790833,37.8275
"Chaenorhinum (DC.) Rchb.",114,-5.066667,33.15
"Chaenorhinum (DC.) Rchb.",67,-8.90333,39.45889
"Chaenorhinum (DC.) Rchb.",109,9.2631,34.4642
"Chaenorhinum (DC.) Rchb.",98,-2.13,39.52
"Chaenorhinum (DC.) Rchb.",97,-3.7865,36.8615
"Chaenorhinum (DC.) Rchb.",93,-5.9406,40.2513
"Chaenorhinum (DC.) Rchb.",97,-2.4184,39.6565
"Chaenorhinum (DC.) Rchb.",78,2.33,42.14
"Chaenorhinum (DC.) Rchb.",104,-3.4795,37.9808
"Chaenorhinum (DC.) Rchb.",92,0.026,42.202
"Chaenorhinum (DC.) Rchb.",59,-0.3598,39.0903
"Chaenorhinum (DC.) Rchb.",66,-5.737,36.073002
"Chaenorhinum (DC.) Rchb.",64,2.6588,41.8683
"Chaenorhinum (DC.) Rchb.",65,-0.4693,38.6698
"Chaenorhinum (DC.) Rchb.",67,2.1888,41.7177
"Chaenorhinum (DC.) Rchb.",77,1.03,41.22
"Chaenorhinum (DC.) Rchb.",13,1.4853,38.922
"Chaenorhinum (DC.) Rchb.",89,-3.2013,36.7885
"Chaenorhinum (DC.) Rchb.",93,-0.1403,40.976
"Chaenorhinum (DC.) Rchb.",69,16.4898,52.835
"Chaenorhinum (DC.) Rchb.",59,6.3075,43.39
"Chaenorhinum (DC.) Rchb.",76,-0.342,46.0192
"Chaenorhinum (DC.) Rchb.",83,10.9067,45.5552
"Chaenorhinum (DC.) Rchb.",62,-5.4557,35.8548
"Chaenorhinum (DC.) Rchb.",117,-5.646111,32.249167
"Chaenorhinum (DC.) Rchb.",111,-4.016667,34.15
"Chaenorhinum (DC.) Rchb.",44,24.25,59.05
"Chaenorhinum (DC.) Rchb.",58,24.583333,58.35
"Chaenorhinum (DC.) Rchb.",94,-0.93,41.52
"Chaenorhinum (DC.) Rchb.",87,-1.46,42.76
"Linaria cretacea Fisch. ex Spreng.",80,39.223509,49.533509
"Linaria cretacea Fisch. ex Spreng.",79,38.906021,49.816499
"Linaria cretacea Fisch. ex Spreng.",81,42.007944,50.243933
"Linaria cretacea Fisch. ex Spreng.",86,43.559761,48.845966
"Linaria cretacea Fisch. ex Spreng.",81,39.863205,49.303748
"Linaria cretacea Fisch. ex Spreng.",86,43.788316,49.185349
"Linaria cretacea Fisch. ex Spreng.",88,44.680494,48.601968
"Linaria cretacea Fisch. ex Spreng.",78,38.163433,50.059984
"Linaria cretacea Fisch. ex Spreng.",85,45.364205,50.061088
"Linaria cretacea Fisch. ex Spreng.",80,40.852001,50.178601
"Linaria cretacea Fisch. ex Spreng.",87,54.022574,51.695108
"Linaria cretacea Fisch. ex Spreng.",85,44.460542,49.823306
"Linaria cretacea Fisch. ex Spreng.",83,43.55938,50.025224
"Linaria cretacea Fisch. ex Spreng.",80,40.181319,49.884247
"Linaria cretacea Fisch. ex Spreng.",73,86.61972,60.63389
"Linaria incompleta Kuprian.",83,43.501097,50.100568
"Linaria incompleta Kuprian.",102,88.32058,50.16992
