,np,lnLik,DiscLik,ContLik,AICc,dAICc,AICcwt
bio_15.Onagraceae.HYB_OUMV,15,-334.2005455,-92.06179551,-253.7738472,700.6336492,131.4028019,1.79E-29
bio_15.Orobanchaceae.CID_BM1,4,-122.3305089,-48.88150716,-69.02852114,253.1804982,38.55196306,2.30E-09
bio_15.Orobanchaceae.CID_OU1,5,-101.9195307,-48.76573135,-48.68969247,214.6285352,0,0.539943736
bio_15.Orobanchaceae.CD_BMV,5,-119.6655878,-48.46875719,-66.68716299,250.1206493,35.49211418,1.06E-08
bio_15.Orobanchaceae.CD_OUV,6,-101.8455843,-48.68579577,-48.78493544,216.8111686,2.182633461,0.18129911
bio_15.Orobanchaceae.CD_OUM,6,-101.422766,-48.55168485,-48.33445051,215.965532,1.336996832,0.276709031
bio_15.Orobanchaceae.CD_OUMV,7,-157.1890405,-91.42247496,-123.1748589,329.8915945,115.2630593,5.05E-26
bio_15.Orobanchaceae.CID_BMV,9,-118.2647219,-58.59782173,-56.75961596,257.0294439,42.40090869,3.35E-10
bio_15.Orobanchaceae.CID_OUV,10,-101.7833553,-48.70788718,-48.69671558,226.6653022,12.03676708,0.001314007
bio_15.Orobanchaceae.CID_OUM,10,-102.7077525,-48.69846856,-49.63705596,228.5140965,13.88556131,0.000521359
bio_15.Orobanchaceae.CID_OUMV,11,-102.9749555,-48.6455614,-49.84892423,231.7213395,17.09280432,0.00010488
bio_15.Orobanchaceae.HYB_BMV,11,-120.2044493,-49.02350642,-66.82643533,266.1803272,51.55179201,3.45E-12
bio_15.Orobanchaceae.HYB_OUV,12,-104.2525551,-50.36356063,-44.24042618,237.0268493,22.39831417,7.39E-06
bio_15.Orobanchaceae.HYB_OUM,12,-101.6447341,-49.24358439,-48.37862601,231.8112074,17.18267225,0.000100272
bio_15.Orobanchaceae.HYB_OUMV,15,-103.4828039,-48.82511787,-50.29601276,244.2383351,29.60979989,2.01E-07
bio_15.Panicoideae.CID_BM1,4,-798.6856534,-303.8109166,-491.324785,1605.451467,441.2150696,1.55E-96
bio_15.Panicoideae.CID_OU1,5,-586.0283094,-311.8972768,-276.2916715,1182.177101,17.94070309,0.000127107
bio_15.Panicoideae.CD_BMV,5,-795.1654479,-305.7198956,-486.4416526,1600.451378,436.2149802,1.89E-95
bio_15.Panicoideae.CD_OUV,6,-625.3532105,-307.651042,-316.3555736,1262.875435,98.63903755,3.81E-22
bio_15.Panicoideae.CD_OUM,6,-576.0336918,-305.480688,-266.4414495,1164.236398,0,0.999872893
bio_15.Panicoideae.CD_OUMV,7,-649.9357643,-307.8251548,-344.0187606,1314.097335,149.8609374,2.87E-33
bio_15.Panicoideae.CID_BMV,9,-796.5956013,-306.0040989,-489.1017805,1611.555575,447.3191774,7.34E-98
bio_15.Panicoideae.CID_OUV,10,-601.2144079,-308.3695922,-271.2629808,1222.875063,58.63866561,1.85E-13
bio_15.Panicoideae.CID_OUM,10,-630.9639656,-309.3199458,-322.9585228,1282.374179,118.1377811,2.22E-26
bio_15.Panicoideae.CID_OUMV,11,-726.6475653,-324.6968767,-430.8231343,1475.831716,311.5953183,2.18E-68
bio_15.Panicoideae.HYB_BMV,11,-771.174414,-325.9130084,-487.0136064,1564.885413,400.6490158,1.00E-87
bio_15.Panicoideae.HYB_OUV,12,-835.7288838,-493.0360682,-456.7938786,1696.093206,531.856808,3.23E-116
bio_15.Panicoideae.HYB_OUM,12,-634.3399813,-325.2555919,-306.6867709,1293.315401,129.0790029,9.35E-29
bio_15.Panicoideae.HYB_OUMV,15,-612.9033003,-307.681155,-303.9290005,1256.790207,92.55380955,7.98E-21
bio_15.Polemoniaceae.CID_BM1,4,-153.2810702,-61.51195473,-87.25147679,314.809054,52.80432926,2.58E-12
bio_15.Polemoniaceae.CID_OU1,5,-133.960521,-61.49885325,-67.9226588,278.2937129,16.28898817,0.000219454
bio_15.Polemoniaceae.CD_BMV,5,-139.8282996,-61.40308754,-74.01257288,290.02927,28.02454529,6.21E-07
bio_15.Polemoniaceae.CD_OUV,6,-124.7398624,-61.47022068,-58.81407806,262.0047247,0,0.755878809
bio_15.Polemoniaceae.CD_OUM,6,-133.8659517,-61.43884869,-67.90505685,280.2569034,18.25217872,8.22E-05
bio_15.Polemoniaceae.CD_OUMV,7,-124.7827826,-61.41015677,-58.84815217,264.2699677,2.265242975,0.243534732
bio_15.Polemoniaceae.CID_BMV,9,-153.2303483,-61.48584321,-87.25133045,325.6071934,63.60246868,1.17E-14
bio_15.Polemoniaceae.CID_OUV,10,-134.012502,-61.48431311,-67.98352136,289.4352605,27.43053575,8.36E-07
bio_15.Polemoniaceae.CID_OUM,10,-134.1328744,-61.48583217,-68.15335707,289.6760053,27.67128056,7.41E-07
bio_15.Polemoniaceae.CID_OUMV,11,-133.9024183,-61.43917018,-67.94071248,291.5080623,29.50333762,2.96E-07
bio_15.Polemoniaceae.HYB_BMV,11,-139.9420996,-61.5207392,-74.00419505,303.587425,41.5827003,7.06E-10
bio_15.Polemoniaceae.HYB_OUV,12,-125.9049949,-62.82131,-58.7652923,277.8359638,15.83123905,0.000275894
bio_15.Polemoniaceae.HYB_OUM,12,-134.0184823,-61.45677499,-68.04034977,294.0629386,32.05821387,8.26E-08
bio_15.Polemoniaceae.HYB_OUMV,15,-126.1077067,-62.71114102,-58.55535278,285.3942214,23.38949671,6.30E-06
bio_15.Pooideae.CID_BM1,4,-1046.588176,-271.9568212,-771.1295813,2101.233171,511.7126638,7.63E-112
bio_15.Pooideae.CID_OU1,5,-820.9010887,-272.8786221,-545.1443612,1651.887526,62.36701906,2.86E-14
bio_15.Pooideae.CD_BMV,5,-1046.017978,-271.5523309,-771.147314,2102.121304,512.6007973,4.89E-112
bio_15.Pooideae.CD_OUV,6,-1806.918437,-273.8077014,-1702.262707,3625.956532,2036.436025,0
bio_15.Pooideae.CD_OUM,6,-788.7004243,-270.7584803,-513.7338338,1589.520507,0,0.998875222
bio_15.Pooideae.CD_OUMV,7,-799.6109636,-272.5866745,-524.236853,1613.381699,23.86119229,6.58E-06
bio_15.Pooideae.CID_BMV,9,-1011.209829,-287.7067716,-673.0656326,2040.677168,451.1566611,1.08E-98
bio_15.Pooideae.CID_OUV,10,-793.8204683,-269.4069342,-520.974925,1607.956123,18.43561617,9.91E-05
bio_15.Pooideae.HYB_BMV,11,-977.6047917,-324.1990538,-654.5608505,1977.58835,388.0678429,5.39E-85
bio_15.Pooideae.HYB_OUV,12,-789.4238694,-304.1126408,-483.8688811,1603.296015,13.77550791,0.001019055
bio_15.Pooideae.HYB_OUM,12,-816.8789348,-267.0902104,-553.2203802,1658.206146,68.68563878,1.22E-15
bio_15.Pooideae.HYB_OUMV,15,-985.767187,-271.7534256,-716.8925197,2002.227015,412.706508,2.41E-90
bio_15.Primulaceae.CID_BM1,4,-119.2999251,-27.7375069,-86.98799712,246.8939679,25.84894452,1.12E-06
bio_15.Primulaceae.CID_OU1,5,-106.009015,-28.17926416,-73.31891584,222.4624745,1.417451117,0.225181906
bio_15.Primulaceae.CD_BMV,5,-117.5660862,-27.98370896,-82.12177329,245.5766168,24.53159337,2.15E-06
bio_15.Primulaceae.CD_OUV,6,-105.0832306,-27.75565391,-72.74666821,222.793327,1.748303553,0.19084896
bio_15.Primulaceae.CD_OUM,6,-105.5870863,-27.73451912,-73.29466722,223.8010382,2.756014813,0.115310294
bio_15.Primulaceae.CD_OUMV,7,-106.9618387,-28.02384593,-75.86176709,228.7657826,7.720759224,0.009633576
bio_15.Primulaceae.CID_BMV,9,-117.5891153,-28.34154929,-83.96863457,254.5522765,33.50725307,2.42E-08
bio_15.Primulaceae.CID_OUV,10,-107.0265188,-28.12407107,-76.06534904,235.7453452,14.70032179,0.000293897
bio_15.Primulaceae.CID_OUM,10,-105.7004561,-27.98123908,-73.31339596,233.09322,12.04819654,0.00110687
bio_15.Primulaceae.CID_OUMV,11,-106.9700124,-28.17583569,-75.66205499,237.9865365,16.94151309,9.58E-05
bio_15.Primulaceae.HYB_BMV,11,-118.2058186,-28.92150656,-84.90454995,260.4581488,39.41312542,1.26E-09
bio_15.Primulaceae.HYB_OUV,12,-97.30376171,-30.298164,-66.91596734,221.0450234,0,0.457434683
bio_15.Primulaceae.HYB_OUM,12,-105.8678767,-27.74866023,-73.60263113,238.1732535,17.12823008,8.73E-05
bio_15.Primulaceae.HYB_OUMV,15,-105.4148675,-27.9397752,-73.08808603,244.6697349,23.62471148,3.39E-06
bio_15.Rubieae.CID_BM1,4,-138.9720264,-51.35177444,-83.55651841,286.3651053,51.41691214,3.56E-12
bio_15.Rubieae.CID_OU1,5,-113.4447443,-50.9495197,-58.01286893,237.5277865,2.579593314,0.143214477
bio_15.Rubieae.CD_BMV,5,-137.3327827,-51.0587107,-82.02734499,285.3038633,50.35567011,6.05E-12
bio_15.Rubieae.CD_OUV,6,-111.7928646,-51.19461227,-56.50528752,236.4889549,1.540761736,0.24075002
bio_15.Rubieae.CD_OUM,6,-111.0224837,-50.49059684,-56.24585449,234.9481932,0,0.520161843
bio_15.Rubieae.CD_OUMV,7,-111.5820679,-50.51991056,-56.94221097,238.3815272,3.433334,0.093454342
bio_15.Rubieae.CID_BMV,9,-138.6503281,-51.10711485,-83.31376507,297.3006562,62.35246305,1.50E-14
bio_15.Rubieae.CID_OUV,10,-111.9245721,-51.26188306,-56.46865681,246.3210543,11.37286113,0.001764221
bio_15.Rubieae.CID_OUM,10,-114.3373776,-51.02444464,-59.26748714,251.1466652,16.19847203,0.00015801
bio_15.Rubieae.CID_OUMV,11,-112.0366838,-51.40499526,-56.61300939,249.0733675,14.12517435,0.000445549
bio_15.Rubieae.HYB_BMV,11,-136.9554044,-54.63211902,-77.06162405,298.9108087,63.96261552,6.71E-15
bio_15.Rubieae.HYB_OUV,12,-114.6138677,-52.24408491,-57.3459326,256.8139422,21.86574904,9.29E-06
bio_15.Rubieae.HYB_OUM,12,-113.0993679,-50.41700159,-58.42501777,253.7849428,18.83674956,4.22E-05
bio_15.Rubieae.HYB_OUMV,15,-125.5583404,-59.41295639,-62.09774453,286.8309665,51.88277333,2.82E-12
bio_15.Salvia.CID_BM1,4,-181.6704643,-77.21944817,-100.8302811,371.4996588,34.01680151,3.81E-08
bio_15.Salvia.CID_OU1,5,-168.4431507,-77.20138462,-86.80011386,347.1253453,9.642488027,0.007479709
bio_15.Salvia.CD_BMV,5,-178.8480575,-77.1601986,-96.37356238,367.9351588,30.45230153,2.27E-07
bio_15.Salvia.CD_OUV,6,-162.5734286,-77.3573273,-80.33634017,337.4828573,0,0.928376971
bio_15.Salvia.CD_OUM,6,-167.7465173,-77.11853185,-85.99385618,347.8290346,10.34617731,0.005261148
bio_15.Salvia.CD_OUMV,7,-164.3466075,-77.28367794,-81.49721425,343.1430143,5.660157016,0.054781873
bio_15.Salvia.CID_BMV,9,-179.4382566,-80.72525676,-94.522839,377.6052581,40.12240082,1.80E-09
bio_15.Salvia.CID_OUV,10,-164.7395507,-77.46686645,-82.01563896,350.3734104,12.89055313,0.001474268
bio_15.Salvia.CID_OUM,10,-169.2748832,-78.32120867,-86.37237014,359.4440754,21.96121808,1.58E-05
bio_15.Salvia.CID_OUMV,11,-163.1967382,-75.66874118,-83.12174023,349.4710275,11.98817023,0.002314868
bio_15.Salvia.HYB_BMV,11,-179.4704121,-78.53166655,-95.56332948,382.0183753,44.53551798,1.98E-10
bio_15.Salvia.HYB_OUV,12,-164.1636172,-77.33757089,-81.62348937,353.605923,16.12306569,0.00029285
bio_15.Salvia.HYB_OUM,12,-169.1743432,-78.32618631,-86.27680101,363.6273749,26.14451766,1.95E-06
bio_15.Salvia.HYB_OUMV,15,-167.7391982,-78.42480281,-85.64944434,367.4700977,29.98724042,2.86E-07
bio_15.Solanaceae.CID_BM1,4,-503.6500529,-143.2151398,-357.2355321,1015.365146,148.4654005,2.80E-33
bio_15.Solanaceae.CID_OU1,5,-429.925691,-141.679221,-283.6707047,869.949102,3.049356023,0.105585448
bio_15.Solanaceae.CD_BMV,5,-501.3438187,-142.4778095,-355.2935758,1012.785357,145.8856112,1.02E-32
bio_15.Solanaceae.CD_OUV,6,-428.2799507,-142.2397936,-281.814946,868.6969324,1.797186442,0.197473689
bio_15.Solanaceae.CD_OUM,6,-427.3813575,-142.2688209,-280.6678831,866.8997459,0,0.485024097
bio_15.Solanaceae.CD_OUMV,7,-427.1903713,-143.0223106,-279.9512356,868.5637492,1.664003264,0.211071501
bio_15.Solanaceae.CID_BMV,9,-502.0741082,-142.9695346,-355.6886958,1022.443298,155.5435523,8.13E-35
bio_15.Solanaceae.CID_OUV,10,-429.8076313,-142.2619608,-283.5767832,879.9765105,13.07676458,0.000701746
bio_15.Solanaceae.CID_OUM,10,-431.4899809,-142.3362198,-285.2056067,883.3412098,16.44146389,0.00013048
bio_15.Solanaceae.CID_OUMV,11,-492.0979897,-150.045593,-349.5764233,1006.63019,139.730444,2.21E-31
bio_15.Solanaceae.HYB_BMV,11,-503.4944344,-143.8783311,-355.1941334,1029.423079,162.5233334,2.48E-36
bio_15.Solanaceae.HYB_OUM,12,-431.7168632,-143.5484801,-283.7703927,887.9477297,21.04798379,1.30E-05
bio_15.Spermacoceae.CID_BM1,4,-142.2521935,-76.0383738,-61.91371671,292.8405215,16.68182937,9.13E-05
bio_15.Spermacoceae.CID_OU1,5,-132.8251088,-75.96224894,-52.56134712,276.1586921,0,0.382683286
bio_15.Spermacoceae.CD_BMV,5,-141.7082003,-75.98931347,-61.59760107,293.9248752,17.76618307,5.31E-05
bio_15.Spermacoceae.CD_OUV,6,-133.0486191,-75.89683066,-52.97564286,278.8151868,2.65649472,0.101388569
bio_15.Spermacoceae.CD_OUM,6,-132.2776482,-75.98081775,-51.88251499,277.2732452,1.114553062,0.219188302
bio_15.Spermacoceae.CD_OUMV,7,-130.8578176,-75.94732968,-50.50601149,276.6811525,0.522460363,0.29470579
bio_15.Spermacoceae.CID_BMV,9,-142.0264819,-76.35842104,-61.48912614,303.6319111,27.47321897,4.14E-07
bio_15.Spermacoceae.CID_OUV,10,-133.717651,-76.24136177,-53.03418541,289.3822046,13.22351249,0.000514506
bio_15.Spermacoceae.CID_OUM,10,-133.1760087,-75.88056318,-53.00382318,288.2989202,12.14022803,0.000884347
bio_15.Spermacoceae.CID_OUMV,11,-132.7712694,-76.54752023,-52.2506095,289.8996818,13.74098963,0.000397211
bio_15.Spermacoceae.HYB_BMV,11,-142.0447938,-76.32361126,-61.56724131,308.4467306,32.28803843,3.73E-08
bio_15.Spermacoceae.HYB_OUV,12,-134.1074218,-76.20311562,-53.55581454,295.0256545,18.86696233,3.06E-05
bio_15.Spermacoceae.HYB_OUM,12,-133.408621,-76.3328306,-53.12887452,293.6280528,17.46936069,6.16E-05
bio_15.Spermacoceae.HYB_OUMV,15,-133.7399004,-76.1176075,-53.17434861,301.9242453,25.76555315,9.73E-07
bio_15.Thelypodieae.CID_BM1,4,-72.98547564,-37.07822651,-31.57465875,154.698224,0,0.439563033
bio_15.Thelypodieae.CID_OU1,5,-72.53132373,-37.0953988,-31.02843089,156.1737586,1.475534571,0.210190411
bio_15.Thelypodieae.CD_BMV,5,-72.91010871,-37.12609381,-31.41847386,156.9313285,2.233104531,0.143915865
bio_15.Thelypodieae.CD_OUV,6,-72.15447613,-37.05457642,-30.62320234,157.8938579,3.195633908,0.088940195
bio_15.Thelypodieae.CD_OUM,6,-72.1349762,-36.85720561,-30.69266746,157.8548581,3.15663405,0.090691542
bio_15.Thelypodieae.CD_OUMV,7,-72.12675169,-37.00149763,-30.64815039,160.4073495,5.709125526,0.025310476
bio_15.Thelypodieae.CID_BMV,9,-73.06881817,-37.36269207,-31.47232848,167.7376363,13.03941233,0.000647961
bio_15.Thelypodieae.CID_OUV,10,-72.32950597,-37.55147795,-30.74247044,169.1488079,14.45058386,0.000319976
bio_15.Thelypodieae.CID_OUM,10,-72.38960843,-37.21465304,-30.74017616,169.2690128,14.57078877,0.000301311
bio_15.Thelypodieae.CID_OUMV,11,-72.47804755,-37.24663293,-30.88930024,172.4560951,17.7578711,6.12E-05
bio_15.Thelypodieae.HYB_BMV,11,-73.107797,-37.22020138,-31.50525461,173.715594,19.01736999,3.26E-05
bio_15.Thelypodieae.HYB_OUV,12,-72.52522026,-37.19345555,-30.83764705,175.6887384,20.99051439,1.22E-05
bio_15.Thelypodieae.HYB_OUM,12,-72.4421637,-36.98985027,-31.03422172,175.5226253,20.82440126,1.32E-05
bio_15.Thelypodieae.HYB_OUMV,15,-74.59517241,-40.24064948,-28.48749645,190.0994357,35.40121173,9.03E-09
bio_ai.Alysseae.CID_BM1,4,-54.88402938,-18.22330019,-32.2310788,118.8206903,12.09118121,0.001087772
bio_ai.Alysseae.CID_OU1,5,-47.55394375,-18.25839324,-24.87521776,106.7295091,0,0.459308574
bio_ai.Alysseae.CD_BMV,5,-54.41779173,-18.20039437,-31.93204418,120.4572051,13.72769595,0.000479925
bio_ai.Alysseae.CD_OUV,6,-46.86041802,-18.12085159,-24.36399683,108.0541694,1.32466024,0.236841736
bio_ai.Alysseae.CD_OUM,6,-47.01205066,-18.20041634,-24.31545978,108.3574347,1.627925525,0.203519026
bio_ai.Alysseae.CD_OUMV,7,-46.30755234,-18.16789982,-23.76693638,109.8151047,3.08559555,0.098191974
bio_ai.Alysseae.CID_BMV,9,-55.13983702,-18.50805736,-32.05318303,133.7342195,27.00471036,6.28E-07
bio_ai.Alysseae.CID_OUV,10,-47.32925519,-18.3118335,-24.58409439,121.5335104,14.80400126,0.000280193
bio_ai.Alysseae.CID_OUM,10,-47.61002066,-18.31074201,-24.87602136,122.0950413,15.36553219,0.000211603
bio_ai.Alysseae.CID_OUMV,11,-47.06921019,-18.24089934,-24.25747351,124.6545494,17.92504028,5.88E-05
bio_ai.Alysseae.HYB_BMV,11,-54.52782836,-18.31589833,-31.71097763,139.5717858,32.84227663,3.39E-08
bio_ai.Alysseae.HYB_OUV,12,-46.84780591,-18.33350229,-23.97057211,128.0956118,21.3661027,1.05E-05
bio_ai.Alysseae.HYB_OUM,12,-46.99001596,-18.15536206,-24.32123671,128.3800319,21.65052279,9.14E-06
bio_ai.Alysseae.HYB_OUMV,15,-46.48435438,-18.3779309,-23.94479278,140.7464865,34.01697742,1.89E-08
bio_ai.Antirrhineae.CID_BM1,4,-195.8356587,-73.03052277,-118.5562145,399.9887776,16.83668094,0.000117268
bio_ai.Antirrhineae.CID_OU1,5,-187.0130093,-72.97666989,-109.89841,384.5060187,1.353921974,0.269910087
bio_ai.Antirrhineae.CD_BMV,5,-189.5862945,-72.60451426,-112.5836705,389.6525891,6.500492401,0.020589962
bio_ai.Antirrhineae.CD_OUV,6,-189.5878378,-72.62663672,-112.4322607,391.8530949,8.700998193,0.00685207
bio_ai.Antirrhineae.CD_OUM,6,-186.3759065,-72.51558616,-109.2313604,385.4292323,2.277135592,0.17011626
bio_ai.Antirrhineae.CD_OUMV,7,-184.1207638,-72.52353659,-107.1856023,383.1520967,0,0.531152875
bio_ai.Antirrhineae.CID_BMV,9,-195.0470064,-79.05459518,-113.1695999,409.581616,26.42951935,9.69E-07
bio_ai.Antirrhineae.CID_OUV,10,-195.5778924,-72.60648609,-118.5090208,412.9891181,29.83702137,1.76E-07
bio_ai.Antirrhineae.CID_OUM,10,-192.7267112,-77.3954721,-114.3482873,407.2867557,24.13465905,3.05E-06
bio_ai.Antirrhineae.CID_OUMV,11,-194.5301344,-77.68472655,-113.5572564,413.2787561,30.12665942,1.53E-07
bio_ai.Antirrhineae.HYB_BMV,11,-192.7054931,-82.21529989,-109.9422123,409.6294736,26.47737687,9.46E-07
bio_ai.Antirrhineae.HYB_OUV,12,-184.408644,-72.53529336,-107.7392219,395.4613558,12.30925911,0.001127971
bio_ai.Antirrhineae.HYB_OUM,12,-186.583165,-72.58380266,-109.4024707,399.8103977,16.65830105,0.000128208
bio_ai.Antirrhineae.HYB_OUMV,15,-193.0921485,-79.81428137,-110.3406457,420.3582101,37.20611345,4.43E-09
bio_ai.Apioideae.CID_BM1,4,-608.4776854,-142.3480662,-461.6906275,1225.036672,74.67098627,5.44E-17
bio_ai.Apioideae.CID_OU1,5,-572.2738846,-142.3531351,-425.6200282,1154.669969,4.304283558,0.103688121
bio_ai.Apioideae.CD_BMV,5,-608.4306502,-142.3790379,-461.7290415,1226.9835,76.61781471,2.06E-17
bio_ai.Apioideae.CD_OUV,6,-608.4238026,-142.2839759,-461.7245344,1229.019034,78.65334854,7.43E-18
bio_ai.Apioideae.CD_OUM,6,-569.0971284,-142.6581277,-421.9828757,1150.365685,0,0.892056376
bio_ai.Apioideae.CD_OUMV,7,-608.5214721,-142.5876186,-461.6820641,1231.271983,80.9062978,2.41E-18
bio_ai.Apioideae.CID_BMV,9,-607.9981655,-141.8860573,-461.6821269,1234.365941,84.00025548,5.13E-19
bio_ai.Apioideae.CID_OUV,10,-572.2276674,-141.7828005,-425.9865694,1164.90801,14.54232429,0.00062025
bio_ai.Apioideae.CID_OUM,10,-583.2859027,-154.473548,-426.4085618,1187.02448,36.65879493,9.77E-09
bio_ai.Apioideae.HYB_BMV,11,-601.0870378,-144.9885092,-450.7510897,1224.718405,74.35272016,6.38E-17
bio_ai.Apioideae.HYB_OUV,12,-572.6074431,-142.6502394,-422.862655,1169.859514,19.49382902,5.22E-05
bio_ai.Apioideae.HYB_OUM,12,-568.393151,-144.8797254,-418.7635688,1161.43093,11.06524471,0.00352862
bio_ai.Apioideae.HYB_OUMV,15,-569.3876931,-142.554647,-422.0590037,1169.773307,19.40762189,5.45E-05
bio_ai.Arabideae.CID_BM1,4,-276.805859,-56.01851871,-216.4665915,561.8541423,174.5042394,6.35E-39
bio_ai.Arabideae.CID_OU1,5,-188.6465117,-56.22819475,-128.2280172,387.6588771,0.308974243,0.425131029
bio_ai.Arabideae.CD_BMV,5,-254.2254924,-57.80390809,-193.8993661,518.8168384,131.4669355,1.41E-29
bio_ai.Arabideae.CD_OUV,6,-254.2425004,-57.54036797,-194.0128757,521.0003383,133.6504354,4.72E-30
bio_ai.Arabideae.CD_OUM,6,-187.4172827,-56.00579872,-126.9910126,387.3499029,0,0.496153099
bio_ai.Arabideae.CD_OUMV,7,-195.6390239,-56.50386707,-133.4981606,405.9694058,18.61950296,4.49E-05
bio_ai.Arabideae.CID_BMV,9,-249.5007884,-55.3380727,-191.9811842,518.1265768,130.7766739,1.99E-29
bio_ai.Arabideae.CID_OUV,10,-249.215473,-54.88461195,-192.8943596,519.8145939,132.464691,8.54E-30
bio_ai.Arabideae.CID_OUM,10,-184.9551478,-54.52964959,-126.0630732,391.2939434,3.944040502,0.069052307
bio_ai.Arabideae.CID_OUMV,11,-236.2215265,-56.92416943,-178.3150663,496.113939,108.7640362,1.20E-24
bio_ai.Arabideae.HYB_BMV,11,-234.0283125,-59.38234927,-167.9953646,491.727511,104.3776081,1.07E-23
bio_ai.Arabideae.HYB_OUV,12,-199.5875817,-54.52475856,-143.4037053,425.1624245,37.81252168,3.05E-09
bio_ai.Arabideae.HYB_OUM,12,-197.5199885,-54.3282475,-138.2520026,421.0272381,33.67733519,2.41E-08
bio_ai.Arabideae.HYB_OUMV,15,-181.0596938,-55.37637079,-121.2203374,395.2362708,7.886367899,0.009618618
bio_ai.Balsamiaceae.CID_BM1,4,-109.2033889,-51.03994936,-53.65679615,226.8945828,35.31544858,2.00E-08
bio_ai.Balsamiaceae.CID_OU1,5,-94.89676565,-51.16233236,-39.38303475,200.534272,8.95513786,0.010591393
bio_ai.Balsamiaceae.CD_BMV,5,-106.7479925,-50.99248601,-51.35195822,224.2367258,32.65759163,7.55E-08
bio_ai.Balsamiaceae.CD_OUV,6,-93.83520069,-50.8457392,-38.40840843,200.7204014,9.141267199,0.009650184
bio_ai.Balsamiaceae.CD_OUM,6,-89.26456709,-50.9093367,-33.63438998,191.5791342,0,0.932258955
bio_ai.Balsamiaceae.CD_OUMV,7,-91.23966617,-50.97519971,-35.67891027,197.8970539,6.317919687,0.039592938
bio_ai.Balsamiaceae.CID_BMV,9,-107.1102701,-51.42591558,-51.40540268,234.5582026,42.97906839,4.33E-10
bio_ai.Balsamiaceae.CID_OUV,10,-95.72842504,-51.43003048,-40.04611206,214.3515869,22.77245275,1.06E-05
bio_ai.Balsamiaceae.CID_OUM,10,-89.17029926,-51.3092618,-33.43024248,201.2353354,9.656201181,0.007459661
bio_ai.Balsamiaceae.CID_OUMV,11,-96.705095,-50.95981667,-41.31068954,218.93019,27.35105582,1.07E-06
bio_ai.Balsamiaceae.HYB_BMV,11,-107.1110885,-54.65857451,-54.45873255,239.7421771,48.16304291,3.24E-11
bio_ai.Balsamiaceae.HYB_OUM,12,-89.35452325,-51.11569245,-33.69780493,206.9252627,15.34612853,0.000433678
bio_ai.Balsamiaceae.HYB_OUMV,15,-90.79004741,-51.07504359,-35.16512414,218.3406582,26.76152402,1.44E-06
bio_ai.Brassiceae.CID_BM1,4,-155.4415477,-39.73514323,-111.6360844,319.4984799,59.81788438,5.83E-14
bio_ai.Brassiceae.CID_OU1,5,-124.3715478,-39.37118421,-80.43853305,259.6805955,0,0.56867686
bio_ai.Brassiceae.CD_BMV,5,-151.6698093,-41.0447001,-106.0261055,314.2771187,54.59652315,7.93E-13
bio_ai.Brassiceae.CD_OUV,6,-126.5410212,-39.46997991,-82.94506159,266.4153758,6.734780286,0.019607698
bio_ai.Brassiceae.CD_OUM,6,-123.5220905,-39.44500792,-79.60499331,260.3775142,0.6969187,0.401357686
bio_ai.Brassiceae.CD_OUMV,7,-126.0928031,-39.35953373,-82.67882983,267.9920578,8.311462242,0.008913627
bio_ai.Brassiceae.CID_BMV,9,-155.5204778,-39.50519437,-110.9240393,332.0409555,72.36035997,1.10E-16
bio_ai.Brassiceae.CID_OUV,10,-125.9458504,-39.79049897,-82.09094965,275.6205144,15.93991888,0.000196588
